ISO_A3,ghsl_year,flood_type,return_period,ftm3_ghsl_total_built_s_km2,ghsl_total_built_s_km2,relative_exposure_pct
MLI,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,42.61711,379.3414,11.23450011
MLI,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.8442578,379.3414,0.749788396
MLI,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,10.215762,463.29575,2.20501958
MLI,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,55.670994,463.29575,12.01629715
MLI,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.8771627,463.29575,0.836865587
MLI,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,11.496095,529.22974,2.172231477
MLI,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,63.71748,529.22974,12.03966353
MLI,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.3023043,529.22974,0.812936986
MLI,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,13.210543,615.3788,2.146733524
MLI,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,74.265366,615.3788,12.06823602
MLI,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.8766756,615.3788,0.792467274
MLI,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,15.098345,700.1332,2.156496078
MLI,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,84.981155,700.1332,12.13785534
MLI,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,5.6223154,700.1332,0.803035108
MLI,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,17.518318,813.36505,2.153807568
MLI,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,98.835365,813.36505,12.15141528
MLI,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,6.5818753,813.36505,0.809215407
MLI,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,20.03032,938.6572,2.133933453
MLI,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,113.40441,938.6572,12.08155757
MLI,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,7.5672154,938.6572,0.806174544
MLI,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,21.456703,1031.02,2.081114139
MLI,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,121.79489,1031.02,11.81304824
MLI,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,8.081216,1031.02,0.78380788
MRT,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.17598972,41.54161,0.423646845
MRT,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.0633793,41.54161,4.96701813
MRT,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.03685325,41.54161,0.088714063
MRT,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.21615513,46.458206,0.465267923
MRT,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.4725554,46.458206,5.322106928
MRT,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.045724116,46.458206,0.098419892
MRT,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.26855356,52.986465,0.506834264
MRT,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.0168765,52.986465,5.693673847
MRT,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.055681065,52.986465,0.10508545
MRT,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.3323767,60.516872,0.549229808
MRT,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.6721973,60.516872,6.068055368
MRT,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.06846396,60.516872,0.11313202
MRT,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.35308743,69.24419,0.509916327
MRT,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.3200607,69.24419,6.238878237
MRT,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.07177829,69.24419,0.103659657
MRT,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.38810012,84.01401,0.461946906
MRT,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.278799,84.01401,6.28323657
MRT,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.07692308,84.01401,0.091559824
MRT,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.44488496,101.97544,0.436266772
MRT,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.2059875,101.97544,6.085766828
MRT,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.08505139,101.97544,0.083403798
MRT,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.53635293,130.36131,0.411435671
MRT,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.654453,130.36131,5.871721449
MRT,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.09776934,130.36131,0.07499874
MRT,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.6774314,170.33829,0.397697664
MRT,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.717937,170.33829,5.705080754
MRT,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.1197295,170.33829,0.070289246
MRT,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.88729155,228.13062,0.388940139
MRT,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.684953,228.13062,5.560390359
MRT,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.15368602,228.13062,0.067367555
MUS,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.30949527,25.642069,1.20698244
MUS,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.1430559,25.642069,4.45773662
MUS,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.101822704,25.642069,0.397092388
MUS,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.43404943,31.37612,1.383375095
MUS,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.527603,31.37612,4.868680385
MUS,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.14948303,31.37612,0.476422929
MUS,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.6140904,39.336056,1.561138717
MUS,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.0776656,39.336056,5.281835068
MUS,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.22164379,39.336056,0.563462158
MUS,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.84569407,48.664894,1.73779084
MUS,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.7567513,48.664894,5.664763803
MUS,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.31529197,48.664894,0.647883811
MUS,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.8528451,49.02585,1.739582486
MUS,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.7831914,49.02585,5.676987548
MUS,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.31730315,49.02585,0.64721601
MUS,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.8605573,49.425247,1.741128982
MUS,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.8113244,49.425247,5.688033082
MUS,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.3195551,49.425247,0.646542242
MUS,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.98524547,55.090683,1.788406708
MUS,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.1934721,55.090683,5.796755324
MUS,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.3632627,55.090683,0.659390445
MUS,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.147234,62.011604,1.850031165
MUS,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.6830642,62.011604,5.939314519
MUS,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.42156863,62.011604,0.679822167
MUS,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.3009188,68.94689,1.886841887
MUS,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.1553054,68.94689,6.026820644
MUS,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.4786799,68.94689,0.694273375
MUS,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.355957,71.59458,1.893938061
MUS,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.325143,71.59458,6.04115982
MUS,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.50291175,71.59458,0.702443886
MOZ,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0,407.159296,0
MOZ,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,0,407.159296,0
MOZ,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0,407.159296,0
MOZ,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.7372985,471.71648,0.368292942
MOZ,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.821729,471.71648,2.718100712
MOZ,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7802554,471.71648,0.165407704
MOZ,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.1644475,558.414528,0.387605872
MOZ,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,15.537976,558.414528,2.782516432
MOZ,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.96477515,558.414528,0.172770424
MOZ,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.666754,657.650304,0.405497266
MOZ,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,18.702017,657.650304,2.84376315
MOZ,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.1860764,657.650304,0.18035062
MOZ,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.9828837,755.898304,0.394614419
MOZ,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.933731,755.898304,2.769384571
MOZ,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3076587,755.898304,0.172993998
MOZ,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.5494668,909.979392,0.39006013
MOZ,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,24.44703,909.979392,2.686547653
MOZ,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5329404,909.979392,0.168458804
MOZ,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.3330574,1057.14688,0.409882248
MOZ,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,29.288658,1057.14688,2.770538187
MOZ,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.808244,1057.14688,0.171049457
MOZ,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.601536,1283.063424,0.436575145
MOZ,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,36.87004,1283.063424,2.873594501
MOZ,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.2487397,1283.063424,0.175263331
MOZ,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.3347683,1579.81888,0.464279063
MOZ,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,46.688046,1579.81888,2.955278392
MOZ,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.8719535,1579.81888,0.181790048
MOZ,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,9.624956,1946.346752,0.49451394
MOZ,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,57.946415,1946.346752,2.977188671
MOZ,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.8147888,1946.346752,0.195997388
NAM,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.1990746,77.24421,1.552316478
NAM,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.991095,77.24421,7.75604411
NAM,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.5322932,77.24421,0.689104335
NAM,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4533482,92.17415,1.576741635
NAM,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.2230134,92.17415,7.836267978
NAM,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.63665414,92.17415,0.690707905
NAM,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.8027011,112.39951,1.603833593
NAM,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.920437,112.39951,7.936366449
NAM,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7781474,112.39951,0.692304975
NAM,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.1886742,134.85059,1.623036429
NAM,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.8375,134.85059,8.03667229
NAM,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.93301743,134.85059,0.691889765
NAM,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.4117744,147.68333,1.633071519
NAM,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.015066,147.68333,8.135695478
NAM,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.9963057,147.68333,0.674622992
NAM,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.7661974,164.86304,1.677876012
NAM,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.694634,164.86304,8.306673224
NAM,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.1050754,164.86304,0.670299056
NAM,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.0523567,179.52101,1.700278257
NAM,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,14.996257,179.52101,8.353482971
NAM,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.2270095,179.52101,0.683490751
NAM,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.5312157,204.49399,1.726806592
NAM,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.216513,204.49399,8.419080189
NAM,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.4359509,204.49399,0.702197116
NAM,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.2285957,241.34259,1.752113334
NAM,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.357292,241.34259,8.435018452
NAM,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.7491885,241.34259,0.724774065
NAM,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.319337,301.1015,1.766625872
NAM,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,25.07322,301.1015,8.327165424
NAM,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.2663796,301.1015,0.752696217
NER,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.7333701,147.52078,1.175000634
NER,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.238298,147.52078,7.618111835
NER,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.33957124,147.52078,0.230185361
NER,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.1183546,174.19789,1.216062146
NER,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.831783,174.19789,7.940270115
NER,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.42836136,174.19789,0.245905022
NER,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.690662,212.6775,1.265137121
NER,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.616589,212.6775,8.283240587
NER,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.56076646,212.6775,0.263669857
NER,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.3471603,255.98402,1.307566113
NER,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,21.988012,255.98402,8.589603367
NER,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7094996,255.98402,0.277165582
NER,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.6399617,283.415,1.284322178
NER,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,24.181973,283.415,8.532354674
NER,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.78539145,283.415,0.277117107
NER,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.083656,321.089,1.271814357
NER,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,27.255592,321.089,8.488485124
NER,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.896912,321.089,0.27933439
NER,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.563778,368.69293,1.237826285
NER,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,30.706316,368.69293,8.3284255
NER,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0244726,368.69293,0.277866082
NER,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.3235316,439.03497,1.212552977
NER,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,35.91491,439.03497,8.180421254
NER,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.2307124,439.03497,0.28032218
NER,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.3530493,541.23047,1.173815898
NER,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,43.135998,541.23047,7.969986982
NER,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.514183,541.23047,0.279766769
NER,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,8.014304,725.7888,1.10421985
NER,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,55.263397,725.7888,7.61425321
NER,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.9781773,725.7888,0.272555501
NGA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,12.174152,2214.319,0.549792148
NGA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,104.5902,2214.319,4.723357384
NGA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,6.595799,2214.319,0.297870316
NGA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,15.995302,2587.975,0.618062462
NGA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,128.54082,2587.975,4.966849371
NGA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,8.694653,2587.975,0.335963562
NGA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,21.26525,3102.569,0.685407802
NGA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,161.2953,3102.569,5.198765926
NGA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,11.580718,3102.569,0.373262222
NGA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,27.80325,3716.7913,0.748044422
NGA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,200.97906,3716.7913,5.407327013
NGA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,15.202506,3716.7913,0.40902232
NGA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,29.664705,4043.6394,0.733614006
NGA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,216.89517,4043.6394,5.363860338
NGA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,16.102774,4043.6394,0.398224777
NGA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,32.075485,4455.4683,0.719912764
NGA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,236.70589,4455.4683,5.312705064
NGA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,17.27093,4455.4683,0.387634449
NGA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,38.23644,5171.8916,0.739312479
NGA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,280.50983,5171.8916,5.423737613
NGA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,20.169386,5171.8916,0.389980834
NGA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,46.847267,6184.838,0.757453421
NGA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,341.48215,6184.838,5.521278811
NGA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,24.105108,6184.838,0.38974518
NGA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,56.501053,7336.127,0.770175503
NGA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,408.39288,7336.127,5.566873093
NGA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,28.46348,7336.127,0.387990557
NGA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,62.866344,8184.0444,0.768157416
NGA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,446.16034,8184.0444,5.451587482
NGA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,31.57285,8184.0444,0.385785419
RWA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.49261478,126.346664,0.389891402
RWA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.187634,126.346664,2.522926921
RWA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.17010626,126.346664,0.134634548
RWA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.6118857,146.11026,0.418783527
RWA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.90167,146.11026,2.670360042
RWA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.20925404,146.11026,0.143216527
RWA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.81223965,177.9097,0.456546017
RWA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.05466,177.9097,2.841137948
RWA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.2753308,177.9097,0.154758734
RWA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.0763105,220.01492,0.489198869
RWA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.5397005,220.01492,2.972389554
RWA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.36364394,220.01492,0.165281491
RWA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.178693,247.29462,0.476635116
RWA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.216677,247.29462,2.918250708
RWA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.3972958,247.29462,0.160656872
RWA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.351741,289.76797,0.466490827
RWA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.168089,289.76797,2.818837776
RWA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.45435405,289.76797,0.156799266
RWA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.5592927,341.3297,0.456828896
RWA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.221712,341.3297,2.701702196
RWA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.5190295,341.3297,0.152061042
RWA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.8968645,421.43423,0.450097397
RWA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.794774,421.43423,2.561437404
RWA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6225989,421.43423,0.147733349
RWA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.3765187,530.8962,0.447642816
RWA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.874061,530.8962,2.42496763
RWA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7750263,530.8962,0.145984526
RWA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.0869517,675.65894,0.456880168
RWA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,15.600579,675.65894,2.308942882
RWA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0180267,675.65894,0.150671684
STP,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.06021864,7.2872486,0.826356329
STP,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.2560216,7.2872486,3.513282091
STP,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.04098556,7.2872486,0.562428459
STP,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.06210234,7.3461947,0.845367466
STP,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.2593595,7.3461947,3.530528533
STP,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.042459562,7.3461947,0.577980352
STP,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.06405698,7.4074173,0.864768075
STP,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.2628685,7.4074173,3.548720011
STP,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.043977097,7.4074173,0.593690017
STP,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.06608009,7.476237,0.883868315
STP,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.26653257,7.476237,3.565063146
STP,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.04555532,7.476237,0.609334883
STP,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.06612032,7.478774,0.884106406
STP,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.26658815,7.478774,3.564596951
STP,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.045593657,7.478774,0.609640791
STP,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.066159,7.4812293,0.884333274
STP,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.26664117,7.4812293,3.564135776
STP,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.04563121,7.4812293,0.609942673
STP,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.067582294,7.567251,0.893089102
STP,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.27125803,7.567251,3.584631064
STP,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.046618316,7.567251,0.616053518
STP,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.069192104,7.6627603,0.902965789
STP,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.2762496,7.6627603,3.605092541
STP,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.047731105,7.6627603,0.622897013
STP,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.07066768,7.7563543,0.911094017
STP,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.28092107,7.7563543,3.621818436
STP,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.048754215,7.7563543,0.628571273
STP,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.07339121,7.9015045,0.92882577
STP,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.28694248,7.9015045,3.631491699
STP,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.05054921,7.9015045,0.639741583
SEN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.1570939,208.68898,0.554458554
SEN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.921356,208.68898,4.754135077
SEN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.35549656,208.68898,0.170347548
SEN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4525435,241.68642,0.601003358
SEN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.731757,241.68642,4.854123372
SEN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.45539564,241.68642,0.188424174
SEN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.8648428,288.24054,0.646974503
SEN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,14.245976,288.24054,4.942391518
SEN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.58868235,288.24054,0.204233017
SEN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.3582845,343.31564,0.68691438
SEN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.25299,343.31564,5.025401697
SEN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.75333375,343.31564,0.219428905
