Agglomeration_ID,Agglomeration_Name,ISO3,Longitude,Latitude
2967.0,Effium,NGA,8.063016322683927,6.644679606335489
7031.0,Okeiho,NGA,3.3620375268377636,8.038396462179342
3880.0,Idanre,NGA,5.140379486632184,7.097836420780766
6433.0,Mutum Biyu,NGA,10.780398592476299,8.643872575968178
186.0,Adikpo,NGA,9.240389064766298,6.888833957728663
5595.0,Malam Maduri,NGA,9.880584333863114,12.565761131150696
1936.0,Birnin Gwari,NGA,6.541150163183943,10.665269586994091
3689.0,Gwarzo,NGA,7.937620023593169,11.917744845640991
3985.0,Ikole,NGA,5.510188097355345,7.793031321743142
5496.0,Magumeri,NGA,12.828491063828062,12.115252387117106
54.0,Abonnema,NGA,6.775395528346635,4.744434698413153
7982.0,Shinkafi,NGA,6.501310154360797,13.069702997540528
1331.0,Askira,NGA,12.90750588926244,10.654535027017067
3865.0,Ibiagidi,NGA,8.904536368186688,6.683536029395408
4515.0,Kankara,NGA,7.4136969467224425,11.930693563589717
3989.0,Ikot,NGA,7.827037102626471,4.7300844018681
5988.0,Michika,NGA,13.387229204189612,10.61518281091468
4946.0,Koko 1,NGA,4.517502502567615,11.431156526557523
7152.0,Otuocha,NGA,6.869552878980286,6.333899778334785
8384.0,Tarau,NGA,8.200101708548544,11.459741182642063
4473.0,Kamba,NGA,3.659332212798346,11.854570375184615
377.0,Aiyetoro,NGA,3.0311708033698075,7.240709903505733
3081.0,Elele,NGA,6.814541976022112,5.099363154301163
3479.0,Gezawa,NGA,8.75319694658842,12.097159080829224
4085.0,Irele,NGA,4.869471456780752,6.4930628446897805
7245.0,Oye Ekiti,NGA,5.341334201831531,7.800031798924977
10056.0,Ikot Owobo,NGA,7.599196946703708,4.807082452549855
1391.0,Awgu,NGA,7.479716554559015,6.0623602303149715
9168.0,Zing,NGA,11.750613612955592,8.98998523028574
2571.0,Danbatta,NGA,8.514446946612416,12.432638008029214
5120.0,Kumo,NGA,11.207387422533596,10.048860230275153
8165.0,Song,NGA,12.622235407740051,9.822296127713136
4251.0,Ungwan Abdullah Maifata,NGA,5.403795237521688,10.194432879846158
6725.0,Ngurore,NGA,12.233196946240428,9.29339681564863
6777.0,Damare,NGA,12.477715464734622,9.310860230282481
1670.0,Barakin Babele,NGA,8.975037224343739,10.034478285830666
236.0,Agaie,NGA,6.3243278992123155,9.005098325523598
7088.0,Omuo Ekiti,NGA,5.730815994509748,7.750071870509844
8706.0,Ugba,NGA,9.351553754040323,7.508756943915508
4404.0,Kagoro,NGA,8.386729284933452,9.605332867095276
1452.0,Babura,NGA,9.01347472434025,12.771341711729248
7011.0,Oja Odan,NGA,2.852189195240615,6.903258163123039
1724.0,Batsari,NGA,7.25202047615042,12.759271994953863
7469.0,Rano,NGA,8.57995620586499,11.56115652655629
8614.0,Tsafe,NGA,6.918644101243479,11.959982181475596
717.0,Aliade,NGA,8.477665031722426,7.299292854416092
7616.0,Sabon Wuse,NGA,7.243196946739538,9.311914493848393
281.0,Agwa,NGA,6.899142220405704,4.983268190524795
8584.0,Toto-Owu,NGA,3.175581053106553,6.556493784393848
6954.0,Obudi,NGA,6.889908057886043,5.553838008097786
148.0,Achi 1,NGA,7.3401211891539875,6.151739018192865
8961.0,Wase,NGA,9.961133454404232,9.09382848425283
2626.0,Darazo,NGA,10.411824397403038,10.998781798893107
