ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,ftm_return_period,ftm_flood_type,worldpop_population_ftm_total,worldpop_population_ftm_share,worldpop_built_surface_ftm_km2,worldpop_built_surface_ftm_share,worldpop_built_volume_ftm_m3,worldpop_built_volume_ftm_share
NGA,NGA_5218,Lapai,7.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,38.0,0.0011180745579192,0.0015004444580078,0.0008440706457915,11633.77734375,0.0010439475273745
NGA,NGA_5218,Lapai,7.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,520.0,0.0152999676346838,0.0231835546875,0.0130418409507833,150398.78125,0.0134959120470386
NGA,NGA_5231,Lassa,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,131.0,0.0174713256868498,0.0096688896484375,0.0151744074685451,45383.4453125,0.0178603680705812
NGA,NGA_5231,Lassa,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,1483.0,0.1977860762870098,0.1213605546875,0.1904639078939521,567378.125,0.2232880751542494
NGA,NGA_5233,Lau,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,22.0,0.0026334689968877,0.001204,0.0026678425263848,5036.77734375,0.0029691379591623
NGA,NGA_5233,Lau,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,244.0,0.0292075652382092,0.0139103330078125,0.0308227391647979,48629.0,0.028666387247646
NGA,NGA_5260,Leru,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,141.0,0.0095019880045825,0.005566666015625,0.0083255676451827,32052.77734375,0.0080594130549544
NGA,NGA_5260,Leru,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,751.0,0.0506098793719253,0.0318326640625,0.0476092866420987,183121.34375,0.0460443889973022
NGA,NGA_5263,Lessel,8.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,10.0,0.0005551854319342,0.0008287778320312,0.0006218927656743,3385.555419921875,0.0005237835162466
NGA,NGA_5263,Lessel,8.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,74.0,0.0041083721963135,0.0052356665039062,0.0039287044083728,21235.220703125,0.0032853275721635
NGA,NGA_5276,Liman Katagum,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5276,Liman Katagum,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,36.0,0.0073997944501541,0.0026341110839843,0.0059440754328326,15549.33203125,0.0070107438205866
NGA,NGA_5290,Lissam,11.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,42.0,0.0019111758281761,0.0030094443359375,0.001683864278945,10374.33203125,0.0012874623904919
NGA,NGA_5290,Lissam,11.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,296.0,0.0134692391700036,0.0222825546875,0.0124676829652114,82868.0,0.0102839809882614
NGA,NGA_5299,Loburo,133.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,1232.0,0.0029926156237854,0.0961266796875,0.0030816634622468,597515.625,0.0022764323227167
NGA,NGA_5299,Loburo,133.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,30944.0,0.0751651768363777,2.20150925,0.0705767705654523,17161064.0,0.0653807183398947
NGA,NGA_5307,Loko,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,193.0,0.0211831851607946,0.013092111328125,0.0247948201162176,61810.77734375,0.0251689762751483
NGA,NGA_5307,Loko,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,362.0,0.0397321918559982,0.023663333984375,0.0448153926274767,109431.671875,0.0445599177284928
NGA,NGA_5309,Lokoja,65.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,15535.0,0.0257555912926703,0.38387978125,0.0234721311848792,2789092.0,0.0217676367610275
NGA,NGA_5309,Lokoja,65.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,57493.0,0.0953180695326359,1.412880625,0.0863898569249644,10339128.0,0.0806923481655568
NGA,NGA_5314,Lollo,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5314,Lollo,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,398.0,0.0370301451432824,0.018945111328125,0.0360605809024228,61189.5546875,0.0247699100631983
NGA,NGA_5363,Lugge,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0006392499467291,0.0002581111145019,0.0006879734164817,1462.111083984375,0.0008754023934535
NGA,NGA_5363,Lugge,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0014915832090347,0.0006233333740234,0.0016614425603541,3192.333251953125,0.0019113295836904
NGA,NGA_537,Albasu,1.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_537,Albasu,1.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_54,Abonnema,6.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,5141.0,0.1057601316601522,0.14928234375,0.1205855218464933,775003.375,0.107060546688832
NGA,NGA_54,Abonnema,6.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,25793.0,0.5306109853939519,0.624283875,0.5042766274710638,3701095.25,0.5112768454878528
NGA,NGA_5424,Mabudi,6.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5424,Mabudi,6.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,208.0,0.0052539846927176,0.0051475551757812,0.0048606137062466,20064.0,0.0041701194232914
NGA,NGA_5433,Machina,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,21.0,0.0026525198938992,0.0010574444580078,0.0023659492552916,4190.33349609375,0.0017542450171658
NGA,NGA_5433,Machina,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,368.0,0.0464822533788051,0.02104566796875,0.0470880357646277,82226.671875,0.0344234485272631
NGA,NGA_5436,Mada,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5436,Mada,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,346.0,0.0180358632193494,0.010674888671875,0.0168543511076226,70416.4453125,0.0151627788416878
NGA,NGA_5438,Madagali,5.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,11.0,0.0002822828987887,0.0003321111145019,0.0003009433178972,2548.77783203125,0.0004049745557255
NGA,NGA_5438,Madagali,5.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,202.0,0.0051837405050297,0.005693888671875,0.005159531475547,34138.4453125,0.0054242474765137
NGA,NGA_5458,Madobi,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5458,Madobi,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5461,Mafa,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,81.0,0.0063679245283018,0.0027022221679687,0.0073347235263731,10171.7783203125,0.0060121405804764
NGA,NGA_5461,Mafa,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,2702.0,0.2124213836477987,0.079869671875,0.2167926709688802,301423.3125,0.178159538275036
NGA,NGA_5472,Magami,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,18.0,0.000931773475515,0.0005026666564941,0.0007074063141561,2372.111083984375,0.0005311778235995
NGA,NGA_5472,Magami,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,68.0,0.0035200331297235,0.0022048889160156,0.0031029556487412,11156.4453125,0.0024982204164937
NGA,NGA_5475,Magare,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,105.0,0.0073928043371118,0.0040757778320312,0.006400585808065,23544.5546875,0.0056841331074363
NGA,NGA_5475,Magare,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,328.0,0.0230937125959304,0.01384922265625,0.0217487659140019,84192.21875,0.0203257094617921
NGA,NGA_5496,Magumeri,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0004826643069744,0.000158888885498,0.0004443897408376,486.3333129882813,0.0002869835994402
NGA,NGA_5496,Magumeri,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,818.0,0.0658032338508567,0.02511766796875,0.070250564878029,104035.4375,0.0613909504566757
NGA,NGA_5535,Mahuta 1,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,237.0,0.0151835479531039,0.0111567783203125,0.0154306950939628,50575.66796875,0.0141799970809778
NGA,NGA_5535,Mahuta 1,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,770.0,0.0493305144467935,0.036096,0.0499235849382801,167450.90625,0.0469485319165579
NGA,NGA_5537,Maiadua,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,413.0,0.0076056130529262,0.006535,0.0072709592214343,34334.6640625,0.0073003812697833
NGA,NGA_5537,Maiadua,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,4151.0,0.0764428566166992,0.0688843359375,0.0766419583163195,358740.09375,0.0762768337085087
NGA,NGA_5538,Maiduguri,191.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,320.0,0.0001198431851921,0.008089,0.0001546567099024,43883.10546875,0.0001053242606298
NGA,NGA_5538,Maiduguri,191.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,333480.0,0.1248915793683964,6.7435245,0.1289320450385424,57123016.0,0.1371014963703815
NGA,NGA_5540,Mayo Nguli,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,10.0,0.000650745103143,0.0002775555419921,0.000401151532659,1069.111083984375,0.0002861822553273
NGA,NGA_5540,Mayo Nguli,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,308.0,0.0200429491768074,0.0128238896484375,0.0185343911715725,65449.21484375,0.017519605019514
NGA,NGA_5541,Maikunkele,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,175.0,0.0097297898365395,0.0089833330078125,0.010003377401437,41609.22265625,0.0080131923868917
NGA,NGA_5541,Maikunkele,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,551.0,0.030634938285333,0.028754111328125,0.0320190988364809,139652.890625,0.0268946499964372
NGA,NGA_5544,Maiyama,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5544,Maiyama,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5547,Maji,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,35.0,0.0014741186876131,0.0014602221679687,0.001600252240252,12613.22265625,0.0019085051365541
NGA,NGA_5547,Maji,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,91.0,0.0038327085877942,0.0038124443359375,0.0041780440834607,24938.22265625,0.0037733993391768
NGA,NGA_5562,Makarfi,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,9.0,0.000314894510339,0.0002025555572509,0.0001737023765837,512.5555419921875,7.78667612399219e-05
NGA,NGA_5562,Makarfi,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,172.0,0.0060179839753682,0.005371,0.0046059238131663,20506.0,0.0031152444470304
NGA,NGA_5585,Makurdi,130.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,4725.0,0.0076863263101729,0.26314559375,0.0078189673213097,1982688.5,0.0075901912278364
NGA,NGA_5585,Makurdi,130.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,27352.0,0.044494475605471,1.480536375,0.0439918653744716,11037706.0,0.0422548974569821
NGA,NGA_5595,Malam Maduri,5.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,179.0,0.0023306381261148,0.0030533332519531,0.0025768286709497,15517.888671875,0.002524489607412
NGA,NGA_5595,Malam Maduri,5.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,32117.0,0.4181737692538051,0.49947771875,0.4215289979737011,2530393.25,0.411650811354786
NGA,NGA_5606,Malete,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,17.0,0.0017864649012189,0.0011163332519531,0.0018577285762716,2797.111328125,0.0010135552007317
NGA,NGA_5606,Malete,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,202.0,0.0212274064733081,0.0128434453125,0.0213732192721741,55108.66796875,0.0199690575285637
NGA,NGA_5613,Mallam Daya,5.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,21.0,0.0020928841937412,0.0014315555419921,0.002178105588746,3815.22216796875,0.0015322983530333
NGA,NGA_5613,Mallam Daya,5.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,855.0,0.0852102850308949,0.0496413359375,0.0755290787305552,211091.0,0.0847799623193027
NGA,NGA_5621,Malumfashi,14.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,311.0,0.0046197266785502,0.016117,0.0042513983162173,113445.671875,0.0046336326041036
NGA,NGA_5621,Malumfashi,14.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,4779.0,0.0709893048128342,0.255825671875,0.0674825855093711,1755569.625,0.0717053768444971
NGA,NGA_5622,Malumfatori,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5622,Malumfatori,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,1067.0,0.0544165646674826,0.03761966796875,0.0521361427350374,165241.875,0.0423952356444341
NGA,NGA_5639,Manchok,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0002859866539561,0.0001195555572509,0.0002714537420525,330.22222900390625,0.0001820011888275
NGA,NGA_5639,Manchok,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0005719733079122,0.0002391111145019,0.000542907484105,660.4444580078125,0.000364002377655
NGA,NGA_5648,Manfu,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5648,Manfu,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0012380068090374,0.0003895555419921,0.0006353783378983,1127.4443359375,0.0003611978250612
NGA,NGA_5656,Mangu,16.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,30.0,0.0004544903648042,0.0018447778320312,0.0004644248813764,6713.33349609375,0.0002879809960041
NGA,NGA_5656,Mangu,16.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,262.0,0.0039692158526239,0.01587922265625,0.0039976120541078,78844.890625,0.0033821990439231
NGA,NGA_5658,Monguno,10.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,5.404645833558527e-05,0.0008166666259765,0.0003403856914532,3366.66650390625,0.0002224689831794
NGA,NGA_5658,Monguno,10.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,4540.0,0.0490741841687114,0.130404671875,0.0543525142243019,767813.0,0.0507370056356242
NGA,NGA_5660,Mani,5.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5660,Mani,5.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,88.0,0.0035073734555599,0.0039338889160156,0.0033214220174245,9835.0,0.0015747592747877
NGA,NGA_5675,Manor,5.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,19.0,0.0019469207910646,0.0013086667480468,0.001857584961862,5904.5556640625,0.0020801646444967
NGA,NGA_5675,Manor,5.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,57.0,0.0058407623731939,0.0043534443359375,0.0061794897309116,17952.779296875,0.0063247327806742
NGA,NGA_5709,Maradun Relocation,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5709,Maradun Relocation,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5715,Mararaba,5.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,20.0,0.0010266940451745,0.0011036667480468,0.0011655357148632,3790.88916015625,0.0007273753760322
NGA,NGA_5715,Mararaba,5.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,93.0,0.0047741273100616,0.005148111328125,0.0054367023629553,16058.111328125,0.0030811438351791
NGA,NGA_5726,Mariga ,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,50.0,0.0035318217136398,0.0031835556640625,0.0034119919361818,18565.33203125,0.0031043037490172
NGA,NGA_5726,Mariga ,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,225.0,0.0158931977113795,0.01353077734375,0.0145016792727391,81436.78125,0.0136170204183118
NGA,NGA_5728,Marmara,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5728,Marmara,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,11.0,0.0006566772133006,0.0003523333435058,0.0006349607012306,880.6666259765625,0.000295067566559
NGA,NGA_5737,Marraraba,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5737,Marraraba,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5743,Maru,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,1613.0,0.0725074170637418,0.057025890625,0.067015565965673,350811.75,0.067042718235085
NGA,NGA_5743,Maru,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,3341.0,0.1501843027960082,0.1183986640625,0.1391394925141168,769244.6875,0.1470083451819915
NGA,NGA_5758,Mashi,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,20.0,0.0005862008324051,0.000664777770996,0.0006360359427779,3339.333251953125,0.0005299202488445
NGA,NGA_5758,Mashi,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,2766.0,0.0810715751216366,0.088408546875,0.0845861819010724,501989.5625,0.0796609424117169
NGA,NGA_5769,Maska,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5769,Maska,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5780,Matagami,7.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,9.0,0.0007099471483789,0.0004293333129882,0.0006516473772784,1073.666748046875,0.0005731183568747
NGA,NGA_5780,Matagami,7.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,113.0,0.0089137808629802,0.0060925556640625,0.0092473558405606,15233.77734375,0.0081317200668899
NGA,NGA_5793,Matazu,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,53.0,0.0027173913043478,0.0014652221679687,0.0021429616474883,6014.888671875,0.0016116564093599
NGA,NGA_5793,Matazu,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,285.0,0.0146123872026251,0.008363111328125,0.0122314739850629,37962.88671875,0.010171947152433
NGA,NGA_5820,Maya Belwa,9.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,6.828035915468915e-05,8.666667175292969e-05,4.159457850836876e-05,217.0,1.8999440435834907e-05
NGA,NGA_5820,Maya Belwa,9.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,1103.0,0.037656618073811,0.07793878125,0.0374057372918571,439204.5625,0.0384545664717312
NGA,NGA_5839,Mbacub,12.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,16.0,0.0008290155440414,0.0008566666259765,0.0006620927846901,2164.77783203125,0.000471365028579
NGA,NGA_5839,Mbacub,12.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,146.0,0.0075647668393782,0.0067511103515625,0.0052177373518213,17426.666015625,0.0037945330014695
NGA,NGA_5843,Mbak,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0004463538470122,0.0001916666717529,0.0004302060090117,551.6666870117188,0.0003736979136898
NGA,NGA_5843,Mbak,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,110.0,0.006137365396418,0.0027298891601562,0.0061273809885376,7983.77783203125,0.0054081951827729
NGA,NGA_5866,Mbiama,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,21448.0,0.884380669635494,0.48798934375,0.8953817909678224,2239605.75,0.9321398247768088
NGA,NGA_5866,Mbiama,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,22822.0,0.9410357908626092,0.51807778125,0.9505892240833604,2324403.0,0.9674330426820386
NGA,NGA_5873,Mbogwo,10.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,198.0,0.0061427729345701,0.007657,0.0057997997300445,25527.666015625,0.0053990869602402
NGA,NGA_5873,Mbogwo,10.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,1234.0,0.0382837464710079,0.05115422265625,0.0387467998892985,157408.21875,0.0332917494598833
NGA,NGA_5984,Miango,4.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.000332933812758,0.0001946666717529,0.0003001493629837,818.4444580078125,0.0002894570563023
NGA,NGA_5984,Miango,4.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,21.0,0.0013983220135836,0.000933,0.0014385582963029,4265.5556640625,0.0015085876310027
NGA,NGA_5986,Michaga,9.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,853.0,0.0237135470239915,0.032678890625,0.0236917893889369,142594.4375,0.0173937124643741
NGA,NGA_5986,Michaga,9.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,11717.0,0.3257346195546412,0.415082875,0.3009299234268132,2568282.75,0.3132799039283146
NGA,NGA_5988,Michika,16.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,12.0,0.0002231271266804,0.0007663333129882,0.000241038377312,2689.22216796875,0.0001667085212426
NGA,NGA_5988,Michika,16.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,1360.0,0.0252877410237816,0.080822328125,0.025421422364986,363196.4375,0.0225150386373507
NGA,NGA_5999,Miga 1,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_5999,Miga 1,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,153.0,0.0188982213438735,0.012098888671875,0.0177877748123658,55755.3359375,0.0126535267025137
NGA,NGA_60,Abraka,22.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,2593.0,0.0195475345078438,0.0791593359375,0.0178238660185008,623923.1875,0.0219074860599971
NGA,NGA_60,Abraka,22.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,28360.0,0.2137940912620334,0.9240856875,0.208071218493024,6848902.0,0.2404818863881161
NGA,NGA_6014,Minjibir,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
NGA,NGA_6014,Minjibir,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,17.0,0.0006312428056886,0.0003903333435058,0.00050017599297,3239.888916015625,0.0007459740005368
NGA,NGA_6015,Minna,95.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,7183.0,0.0125698226260307,0.3221296875,0.012512716949972,2306116.25,0.0122673525561958
NGA,NGA_6015,Minna,95.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,36852.0,0.064488807380549,1.567211125,0.060876317734522,11810254.0,0.0628244779924788
NGA,NGA_6071,Miringa,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,16.0,0.001048905205192,0.0005408889160156,0.0007894978375805,2907.33349609375,0.0008419449262908
NGA,NGA_6071,Miringa,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,1054.0,0.0690966303920283,0.04257,0.0621364608344706,190251.21875,0.055095519162982
NGA,NGA_6074,Misau,8.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,123.0,0.0013884655762132,0.0039744443359375,0.0018263214241773,12284.5556640625,0.0009447495453396
NGA,NGA_6074,Misau,8.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,4597.0,0.0518924898687166,0.113566328125,0.0521855637137545,581692.4375,0.0447353311657269
NGA,NGA_6151,Mkpani,2.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,31.0,0.0023463518013926,0.0010796666259765,0.0034451984503835,2719.77783203125,0.0019463088543757
NGA,NGA_6151,Mkpani,2.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,192.0,0.0145322434150772,0.0060407778320312,0.0192760227326665,15672.4453125,0.0112154083771825
NGA,NGA_6169,Mgboko Umuanunu,10.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,1.0,5.5102490632576594e-05,2.677777671813965e-05,2.3730958904403307e-05,66.88888549804688,2.015242024327527e-05
NGA,NGA_6169,Mgboko Umuanunu,10.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,112.0,0.0061714789508485,0.0057394438476562,0.0050864008433752,14365.775390625,0.004328150194711
NGA,NGA_6204,Mokwa,14.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,568.0,0.009197784758882,0.02317622265625,0.007813006986415,167272.53125,0.0093437139463615
NGA,NGA_6204,Mokwa,14.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,5593.0,0.0905690319655407,0.250869,0.0845712124338078,1677634.25,0.0937113489075555
NGA,NGA_6211,Molume,6.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,278.0,0.0083475963126445,0.0120172216796875,0.0097958788125232,46795.4453125,0.0103491074491191
NGA,NGA_6211,Molume,6.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,693.0,0.02080893613188,0.029804111328125,0.0242949219434601,92838.2265625,0.0205317585005293
NGA,NGA_6230,Mopa,9.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,58.0,0.0015326480458737,0.0019211110839843,0.0013529846933419,8332.111328125,0.0014780687172363
NGA,NGA_6230,Mopa,9.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,764.0,0.0201886742594403,0.027657666015625,0.0194785190115578,106404.5546875,0.0188755571621069
NGA,NGA_6240,Moriki,3.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0004175365344467,0.000292777770996,0.0003633668732638,1897.3333740234373,0.0004182940688129
NGA,NGA_6240,Moriki,3.0,2020,2025,100,FLUVIAL_PLUVIAL_DEFENDED,633.0,0.0377572323292573,0.029543001953125,0.0366658582378409,172089.0,0.0379394622966548
NGA,NGA_6325,Mubi,34.0,2020,2025,10,FLUVIAL_PLUVIAL_DEFENDED,90.0,0.0006331206516921,0.0056815556640625,0.0005989494755843,40813.66796875,0.0006510853494546
