Agglomeration_ID,Agglomeration_Name,ISO3,africapolis_pop_2015,africapolis_pop_2020
8638.0,Tshioji,COD,11000.0,10930.0
4844.0,Kimpoko Centre,COD,10900.0,10899.0
8639.0,Tshisumba,COD,11700.0,10836.0
1982.0,Bodango,COD,13000.0,10755.0
4471.0,Kamango,COD,10500.0,10739.0
5364.0,Luhihi,COD,10000.0,10705.0
5004.0,Koshi ,COD,10400.0,10683.0
4262.0,Kabolwe,COD,10300.0,10674.0
8631.0,Tshikangu,COD,10600.0,10601.0
4443.0,Mwenge,COD,11300.0,10513.0
2024.0,Bolongbolo,COD,10500.0,10500.0
6630.0,Ndombe,COD,10500.0,10469.0
4278.0,Kabwe,COD,10700.0,10410.0
4461.0,Kalonda,COD,11700.0,10400.0
4530.0,Kanzenze ,COD,10100.0,10332.0
5620.0,Maluku-Maes,COD,10300.0,10307.0
5563.0,Makaw,COD,10300.0,10301.0
1799.0,Bena-Kayemba-A-Tshimanga,COD,11000.0,10275.0
8634.0,Tshilolo/Tshisenda,COD,10000.0,10268.0
1984.0,Bodeme II,COD,13000.0,10248.0
2912.0,Dungu ,COD,10100.0,10245.0
5342.0,Lubondo ,COD,12000.0,10130.0
8628.0,Tshibalabala,COD,10000.0,10054.0
4036.0,Ilunga-Mutombo,COD,17000.0,10042.0
4254.0,Kabimba,COD,10000.0,10038.0
5846.0,Mbali-Iboma,COD,10000.0,10000.0
8824.0,Victoria,SYC,67821.0,76573.0
7781.0,Sao Tome,STP,134746.0,124617.0
7773.0,Santana,STP,12270.0,16462.0
6667.0,Neves,STP,13035.0,13391.0
1235.0,Antananarivo,MDG,2500317.0,2863971.0
8544.0,Toamasina,MDG,321184.0,368386.0
5502.0,Mahajanga,MDG,252500.0,292654.0
1238.0,Antsirabe,MDG,215319.0,245342.0
8555.0,Toliary,MDG,198162.0,233402.0
3234.0,Fianarantsoa,MDG,195962.0,225186.0
1239.0,Antsiranana,MDG,124332.0,141665.0
1161.0,Ambatondrazaka,MDG,76064.0,86670.0
8375.0,Toalagnaro,MDG,66052.0,75259.0
3794.0,Hell-Ville,MDG,59880.0,68228.0
3223.0,Fenerive Est,MDG,50267.0,57274.0
6246.0,Morondava,MDG,47662.0,54309.0
1163.0,Ambilobe,MDG,46258.0,52706.0
6236.0,Moramanga,MDG,45363.0,51689.0
1170.0,Ambositra I,MDG,44421.0,50617.0
7714.0,Sambava,MDG,40720.0,46396.0
5634.0,Manakara,MDG,37151.0,42326.0
1157.0,Ambanja,MDG,36749.0,41871.0
1159.0,Ambatolampy,MDG,35117.0,40009.0
1168.0,Ambohitrimanjaka,MDG,33992.0,38730.0
5636.0,Manjanary,MDG,33150.0,37773.0
5730.0,Maroantsetra,MDG,30416.0,37474.0
8648.0,Tsiromandidy,MDG,32575.0,37117.0
1858.0,Betroka,MDG,31571.0,35970.0
3194.0,Farafangana,MDG,31216.0,35569.0
3955.0,Inhosy,MDG,30095.0,34290.0
1233.0,Antalaha Ambonivohitra,MDG,26171.0,33299.0
8619.0,Ilakaka,MDG,28465.0,32430.0
1171.0,Ambovombe,MDG,28216.0,32150.0
3225.0,Tampontanana Fenoarivo,MDG,12640.0,31941.0
5734.0,Marovoay Ville,MDG,26851.0,30593.0
5645.0,Mandritsara,MDG,25971.0,29589.0
4044.0,Imeritsiatosika,MDG,25868.0,29475.0
1158.0,Ambato Ambarimay,MDG,22808.0,25988.0
1204.0,Andapa,MDG,22608.0,25761.0
1155.0,Ambalavao,MDG,22448.0,25577.0
8888.0,Vohémar,MDG,21571.0,24581.0
1240.0,Anstonihy,MDG,20732.0,23621.0
2066.0,Port-bergé,MDG,20547.0,23410.0
1851.0,Betafo,MDG,19372.0,22075.0
1756.0,Befandriana Nord,MDG,19354.0,22055.0
8816.0,Vangaindrano,MDG,18710.0,21317.0
7678.0,Sakaraha,MDG,17833.0,20319.0
1781.0,Belo Tsiribihina,MDG,17684.0,20151.0
5985.0,Miarinarivo,MDG,16880.0,19232.0
5499.0,Mahabo,MDG,16648.0,18968.0
5543.0,Maintirano,MDG,16562.0,18874.0
8818.0,Vavatenina,MDG,15904.0,18120.0
1285.0,Arivonimamo I,MDG,15894.0,18108.0
5637.0,Manaratsandry,MDG,15867.0,18078.0
5629.0,Mampikony I,MDG,15766.0,17967.0
5460.0,Maevatanana I,MDG,15172.0,17290.0
1198.0,Analavory,MDG,15056.0,17155.0
5663.0,Manitsy,MDG,14871.0,16944.0
8817.0,Vatomandry,MDG,13218.0,16586.0
8119.0,SIRAMA,MDG,14201.0,16180.0
1206.0,Andilamena,MDG,13323.0,15180.0
6245.0,Morombe,MDG,12505.0,14251.0
1166.0,Sainte Marie,MDG,11665.0,13290.0
1165.0,Amboasary Atsimo,MDG,11648.0,13274.0
5523.0,Mahanoro,MDG,11301.0,12878.0
5635.0,Mananara Avaratra,MDG,10952.0,12478.0
1236.0,Antanety II,MDG,11610.0,12370.0
1167.0,Ambohijanahary,MDG,10675.0,12164.0
1160.0,Ambatomilona,MDG,10488.0,11948.0
1237.0,Antanifotsy,MDG,10425.0,11880.0
5665.0,Manjankandriana,MDG,10165.0,11579.0
7375.0,Praia,CPV,148875.0,139603.0
6010.0,Mindelo,CPV,74742.0,68752.0
3147.0,Espargos,CPV,22196.0,21595.0
1345.0,Assomada,CPV,18100.0,20805.0
7364.0,Port Louis,MUS,620449.0,635064.0
3576.0,Goodlands,MUS,31978.0,81943.0
2350.0,Centre de Flacq,MUS,33287.0,53583.0
7365.0,Port-Mathurin,MUS,41942.0,43450.0
7545.0,Rose Belle,MUS,28059.0,40269.0
8612.0,Triolet,MUS,33054.0,33820.0
2034.0,Bon Accueil,MUS,24645.0,24690.0
5528.0,Mahebourg,MUS,23699.0,23649.0
7523.0,Riviere du Rempart,MUS,15094.0,19693.0
1555.0,Bambous,MUS,16509.0,17818.0
2397.0,Chemin Grenier,MUS,17139.0,17040.0
8243.0,Surinam,MUS,15087.0,14998.0
3605.0,Grand Bois,MUS,11595.0,11525.0
7522.0,Riviere des Anguilles,MUS,10709.0,10643.0
7341.0,Plaine Magnien,MUS,10638.0,10615.0
6247.0,Moroni,COM,128618.0,154544.0
6428.0,Mutsamudu,COM,47490.0,54297.0
8621.0,Tsembehou,COM,26192.0,29946.0
3259.0,Fomboni,COM,25460.0,29159.0
2844.0,Domoni,COM,24609.0,28136.0
7161.0,Ouani,COM,22397.0,25607.0
6135.0,Mitsamiouli,COM,16431.0,23984.0
7094.0,Ongodjou,COM,18052.0,20637.0
1741.0,Bazimini,COM,14677.0,18935.0
158.0,Adda Daoueni,COM,15133.0,17302.0
5285.0,Lingoni,COM,14404.0,16469.0
8102.0,Sima,COM,13439.0,15365.0
1578.0,Bandrani Mtsangani,COM,11594.0,13257.0
6275.0,Moya,COM,11389.0,13021.0
5863.0,Mbeni,COM,11285.0,12786.0
5331.0,Luanda,AGO,6979211.0,8310000.0
5336.0,Lubango,AGO,615770.0,721000.0
3835.0,Huambo,AGO,599937.0,716000.0
2312.0,Cabinda,AGO,569186.0,656000.0
1809.0,Benguela,AGO,569002.0,649000.0
5296.0,Lobito,AGO,510399.0,581000.0
8099.0,Silva Porto,AGO,71910.0,561000.0
5599.0,Malanje,AGO,469005.0,545000.0
7802.0,Saurimo,AGO,404471.0,455000.0
8715.0,Uige,AGO,330594.0,383000.0
5357.0,Luena,AGO,280517.0,310000.0
6532.0,Namibe,AGO,263210.0,310000.0
5948.0,Menongue,AGO,257457.0,300200.0
6723.0,Sumbe,AGO,210978.0,244000.0
7777.0,Soyo,AGO,205943.0,243000.0
2908.0,Dundo,AGO,182044.0,211000.0
6609.0,Ndalatando,AGO,165624.0,191000.0
5853.0,Mbanza Congo,AGO,153075.0,180700.0
7799.0,Sassalemba,AGO,82000.0,150000.0
2311.0,Caala,AGO,123000.0,147000.0
5348.0,Lucapa,AGO,113737.0,132000.0
3306.0,Gabela,AGO,109675.0,127000.0
2317.0,Cuango,AGO,150536.0,125000.0
2348.0,Cela,AGO,100437.0,116000.0
6649.0,Negage,AGO,95274.0,110000.0
7366.0,Porto Amboim,AGO,93895.0,109000.0
2513.0,Cubal,AGO,92626.0,104000.0
1208.0,Cambulo,AGO,85489.0,99000.0
1209.0,Andulo,AGO,14520.0,88000.0
1501.0,Bailundo,AGO,72243.0,86000.0
2327.0,Camacupa,AGO,11316.0,85000.0
5782.0,Matala,AGO,71750.0,84000.0
3359.0,Ganda,AGO,76705.0,72000.0
5334.0,Luau,AGO,56818.0,66000.0
7092.0,Ondjiva,AGO,124575.0,60000.0
8562.0,Tombua,AGO,47737.0,60000.0
8721.0,Uku-Seles,AGO,48607.0,56000.0
2345.0,Caxito,AGO,54983.0,55000.0
2325.0,Calulo,AGO,45896.0,53000.0
5705.0,Maquela do Zombo,AGO,44726.0,52000.0
2515.0,Kuimba,AGO,42925.0,50600.0
1497.0,Baia Farta,AGO,62241.0,49000.0
9031.0,Xangongo,AGO,38557.0,45000.0
1541.0,Balombo,AGO,37270.0,42000.0
2316.0,Cacuso,AGO,34000.0,41000.0
1980.0,Bocoio,AGO,36431.0,41000.0
2512.0,Cuango Luzamba,AGO,14350.0,41000.0
2346.0,Cazombo,AGO,35635.0,41000.0
6420.0,Mussende,AGO,34397.0,40000.0
4465.0,Caluquembe,AGO,32452.0,38000.0
8168.0,Songo,AGO,32167.0,37000.0
2846.0,Dondo,AGO,38950.0,36000.0
6927.0,Nzetu,AGO,29561.0,34000.0
2343.0,Katchiungo,AGO,27648.0,33000.0
7444.0,Quibala,AGO,27806.0,32000.0
1095.0,Alto Dondo,AGO,27309.0,31500.0
2839.0,Dombe Grande,AGO,74575.0,31000.0
7333.0,Ext. Pinheiro,AGO,10250.0,30000.0
7780.0,Sanza Pombo,AGO,25377.0,29000.0
7446.0,Quipungo,AGO,23589.0,27000.0
2319.0,Caimbambo,AGO,14908.0,26000.0
8722.0,Ukuma,AGO,22354.0,26000.0
2501.0,Conda,AGO,21792.0,25000.0
2326.0,Ambaca,AGO,22311.0,25000.0
6520.0,Namacunde/Oshikango [AGO],AGO,25625.0,24000.0
8560.0,Tomboco,AGO,20867.0,24000.0
5384.0,Lumbala-N'guimbo,AGO,20123.0,23500.0
3562.0,Golungo Alto,AGO,20492.0,23000.0
5212.0,Cacongo,AGO,19112.0,22000.0
1096.0,Alto Hama,AGO,18450.0,22000.0
5303.0,Longonjo,AGO,17425.0,20800.0
2344.0,Gama (south),AGO,51581.0,20000.0
2514.0,Cuchi,AGO,16553.0,19300.0
2331.0,Cangandala,AGO,16638.0,19000.0
2315.0,Caconda,AGO,16253.0,19000.0
5365.0,Londuimbale,AGO,16085.0,19000.0
1867.0,Bibala,AGO,11061.0,18000.0
5385.0,Cameia,AGO,14491.0,17000.0
6377.0,Mungo,AGO,22181.0,17000.0
2324.0,Calenga,AGO,14445.0,17000.0
2314.0,Cacolo,AGO,13835.0,16000.0
7445.0,Quilenda,AGO,14069.0,16000.0
2173.0,Bucau Zau,AGO,13547.0,15600.0
2328.0,Camanongue,AGO,13253.0,15500.0
2318.0,Cahama,AGO,13086.0,15400.0
2568.0,Damba,AGO,15538.0,15100.0
7352.0,Jamba,AGO,13053.0,15000.0
5347.0,Lucala,AGO,19908.0,15000.0
2413.0,Chibia,AGO,12527.0,14700.0
2436.0,Chipindo,AGO,12350.0,14500.0
2457.0,Chongoroi,AGO,12696.0,14000.0
2954.0,Ecunha,AGO,14347.0,14000.0
5815.0,Mavinga,AGO,11710.0,13700.0
3743.0,Harare,ZWE,2272905.0,2628093.0
2204.0,Bulawayo,ZWE,663804.0,640928.0
6425.0,Mutare,ZWE,153729.0,153087.0
5172.0,Kwekwe,ZWE,106927.0,115407.0
5778.0,Masvingo South,ZWE,92360.0,98571.0
6400.0,Murape,ZWE,49480.0,94233.0
5732.0,Marondera,ZWE,67296.0,92958.0
2432.0,Chinhoyi,ZWE,74679.0,89484.0
3693.0,Gweru ,ZWE,66767.0,77889.0
6848.0,Norton west,ZWE,59773.0,71149.0
2600.0,Dangamvura,ZWE,62599.0,70109.0
1909.0,Bindura,ZWE,46009.0,67590.0
4289.0,Kadoma,ZWE,100215.0,63863.0
2389.0,Chegutu,ZWE,55301.0,62438.0
1762.0,Beitbridge,ZWE,39696.0,54479.0
3691.0,Gweru (Old Camp/Ascot/Mambo/Daylesford),ZWE,57129.0,51684.0
2437.0,Chipinge,ZWE,26435.0,48251.0
4579.0,Karoi,ZWE,18236.0,47641.0
3558.0,Gokwe,ZWE,24702.0,40694.0
2440.0,Chiredzi,ZWE,32319.0,38005.0
7588.0,Rusape,ZWE,33046.0,36087.0
2904.0,Gumira,ZWE,45280.0,36011.0
6402.0,Murehwa Centre,ZWE,15581.0,35967.0
9199.0,Platinum Mine,ZWE,47300.0,33391.0
7488.0,Redcliff ,ZWE,31096.0,33273.0
8825.0,Victoria Falls,ZWE,36614.0,32313.0
6427.0,Mutoko Centre,ZWE,12998.0,31518.0
3539.0,Glendale,ZWE,14358.0,30627.0
6893.0,Nyahode,ZWE,18335.0,27636.0
3684.0,Gwanda,ZWE,19890.0,25443.0
3581.0,Chinyika ,ZWE,16616.0,23169.0
2205.0,Emganwini,ZWE,32681.0,22217.0
5885.0,Mbuyanehanda,ZWE,19695.0,22000.0
6445.0,Mvurwi,ZWE,11235.0,21847.0
4572.0,Kariba (east),ZWE,15054.0,20876.0
7920.0,Shamva,ZWE,12275.0,18807.0
2450.0,Chivhu,ZWE,12234.0,18575.0
6395.0,Murambinda,ZWE,14897.0,18262.0
2446.0,Chisumbanje,ZWE,19859.0,18000.0
5836.0,Mount Pleasant Heights,ZWE,14360.0,17607.0
6270.0,Mount Hampden,ZWE,12473.0,16293.0
3849.0,Hwange south,ZWE,40827.0,14725.0
3694.0,Senga,ZWE,12734.0,14217.0
1648.0,Banket,ZWE,11575.0,11889.0
3692.0,Lal Bagh,ZWE,15656.0,10488.0
1966.0,Blantyre,MWI,1057790.0,1136478.0
5275.0,Lilongwe,MWI,929918.0000000001,1028076.0
9177.0,Zomba,MWI,196440.0,277614.0
6785.0,Phalombe,MWI,90190.0,275554.0
6475.0,Mzuzu,MWI,235582.0,252944.0
5654.0,Mangochi,MWI,58824.0,85282.0
4622.0,Karungu,MWI,69474.0,81960.0
4581.0,Karonga,MWI,66954.0,78348.0
7701.0,Salima,MWI,73778.0,76409.0
7317.0,Nkhulambe,MWI,47607.0,73332.0
5349.0,Luchenza,MWI,55320.0,72975.0
1522.0,Balaka,MWI,61833.0,68289.0
5293.0,Liwonde,MWI,43030.0,58950.0
6802.0,Nkopola,MWI,51050.0,57294.0
5888.0,Mchinji,MWI,38667.0,41939.0
5383.0,Lumbadzi,MWI,40811.0,41922.0
2667.0,Dedza,MWI,37826.0,41716.0
6874.0,Ntcheu,MWI,33260.0,39967.0
6794.0,Nkhotakota,MWI,34707.0,39674.0
6473.0,Mzimba,MWI,30464.0,35743.0
6860.0,Nsanje,MWI,30679.0,35567.0
5612.0,Malindi,MWI,20126.0,34508.0
2448.0,Chitipa,MWI,30127.0,33694.0
6294.0,Mponela,MWI,27209.0,32580.0
6580.0,Namnja,MWI,22722.0,32183.0
1591.0,Bangula,MWI,30830.0,31183.0
6455.0,Mwanza,MWI,27086.0,29812.0
8481.0,Ruo/Muloza,MWI,18391.0,29510.0
8198.0,Mabuka 2,MWI,23443.0,28075.0
6297.0,Mposa,MWI,11697.0,27745.0
2424.0,Chikwawa,MWI,22475.0,26898.0
6357.0,Mulanje,MWI,23796.0,26506.0
7504.0,Rhumpi,MWI,22619.0,25229.0
5473.0,Maganga,MWI,22053.0,25128.0
6792.0,Nkhata bay,MWI,14172.0,24839.0
8727.0,Uliwa,MWI,21538.0,24585.0
7867.0,Senga,MWI,22259.0,23913.0
6875.0,Ntchisi,MWI,18285.0,23741.0
8485.0,Thyolo,MWI,22161.0,23562.0
2924.0,Dwangwa,MWI,17820.0,21083.0
6603.0,Nchalo,MWI,15918.0,20503.0
6804.0,Kamwendo,MWI,16350.0,19041.0
3013.0,Ekwendeni,MWI,12012.0,18645.0
6137.0,Mitundu,MWI,15647.0,17968.0
6662.0,Neno 2,MWI,15478.0,17949.0
2434.0,Chintheche,MWI,16058.0,17834.0
5457.0,Madisi,MWI,14430.0,16424.0
5288.0,Lirangwe,MWI,10880.0,16143.0
6682.0,Neno 1,MWI,14184.0,15306.0
4290.0,Mlolo south,MWI,14002.0,14830.0
6468.0,Mabuka 3,MWI,11714.0,14470.0
6612.0,Makoko,MWI,12984.0,14467.0
6144.0,Mkanda,MWI,10198.0,14026.0
6292.0,Mponda,MWI,10319.0,13078.0
2225.0,Bunda,MWI,10718.0,11650.0
6683.0,Ngabu 1,MWI,14728.0,11510.0
2935.0,Dzoole,MWI,10691.0,11206.0
5572.0,Chimombo 2,MWI,10086.0,11101.0
2478.0,Maputo,MOZ,2607026.0,2651417.0
2484.0,Nampula,MOZ,422998.0,796050.0
2465.0,Cidade da Beira,MOZ,509420.99999999994,711851.0
2468.0,Chimoio,MOZ,328872.0,390670.0
2483.0,Nacala Porto,MOZ,180457.0,264498.0
2486.0,Quelimane,MOZ,220129.0,240627.0
2485.0,Pemba,MOZ,109729.0,240238.0
2476.0,Lichinga,MOZ,154035.0,209682.0
2488.0,Tete,MOZ,163323.0,200142.0
2490.0,Xai-Xai,MOZ,180839.0,192698.0
2480.0,Maxixe,MOZ,124675.0,190227.0
2481.0,Mocuba,MOZ,52520.0,163948.0
2489.0,Tete (west),MOZ,83564.0,145961.0
6385.0,Milange,MOZ,66141.0,144943.0
2482.0,Montepuez,MOZ,96851.0,125694.0
6379.0,Bilene Macia,MOZ,35594.0,104787.0
2469.0,Cuamba,MOZ,83904.0,104603.0
2475.0,Cidade de Inhambane ,MOZ,52034.0,87175.0
6382.0,Vila de Manhica,MOZ,78891.0,85697.0
8866.0,Vila de Namialo,MOZ,61694.0,80568.0
6383.0,Vila de Massinga,MOZ,54831.0,79961.0
2467.0,Cidade de Chibuto,MOZ,66926.0,75687.0
2477.0,Cidade de Manica,MOZ,51733.0,74686.0
2454.0,Vila de Chokwe,MOZ,65817.0,72015.0
6386.0,Vila de Moatize,MOZ,52679.0,68486.0
8850.0,Vila de Marromeu,MOZ,43353.0,68075.0
6380.0,Vila de Catandica,MOZ,28284.0,67259.0
8855.0,Vila de Mocimboa da Praia,MOZ,50214.0,67114.0
2471.0,Cidade de gurué,MOZ,54217.0,65844.0
6664.0,Nerrir-Mutonga,MOZ,50051.0,62438.0
6391.0,Cidade de Vilankulo,MOZ,52053.0,61298.0
8829.0,Vila de Alto Molocue,MOZ,44729.0,61027.0
2466.0,Angoche,MOZ,59407.0,60384.0
8835.0,Vila de Gondola,MOZ,38605.0,60328.0
6387.0,Mepera,MOZ,17465.0,59341.0
2336.0,Carapira,MOZ,16581.0,56337.0
2961.0,Eduardo Mondlane ,MOZ,46459.0,55617.0
8832.0,Vila de Caia,MOZ,48876.0,53475.0
8857.0,Vila de Morrumbala,MOZ,25650.0,52591.0
8867.0,Vila de Nhamatanda,MOZ,35171.0,52352.0
8834.0,Vila de Chiure,MOZ,37371.0,52198.0
6390.0,Vila de Ulongoe,MOZ,20107.0,49212.0
8859.0,Vila de Mueda,MOZ,39460.0,48581.0
6668.0,Alua,MOZ,21376.0,47301.0
8837.0,Tambarara,MOZ,11000.0,45833.0
8863.0,Vila de Namacurra,MOZ,18599.0,43477.0
8865.0,Vila de Nametil,MOZ,30356.0,43369.0
8838.0,Vila de Homoine,MOZ,20190.0,41690.0
8864.0,Vila de Namapa,MOZ,30615.0,41582.0
2412.0,Thlatlhene Sede,MOZ,27717.0,41299.0
8851.0,Vila de Marrupa,MOZ,17424.0,40094.0
8858.0,Bie ,MOZ,12986.0,39973.0
2474.0,Cidade de ilha de moçambique (lumbo),MOZ,22516.0,38747.0
6359.0,Vila de Maganja da Costa,MOZ,19758.0,36574.0
8856.0,Vila de Moma,MOZ,26767.0,36399.0
8848.0,Vila de Mandimba,MOZ,23349.0,35898.0
8847.0,Vila de Malema,MOZ,21768.0,34844.0
3673.0,Guro sede,MOZ,27205.0,34645.0
6449.0,Maguiguane,MOZ,27635.0,34476.0
6346.0,Muindji,MOZ,22757.0,33963.0
6381.0,Vila de Mandlakazi,MOZ,12524.0,33478.0
8862.0,Vila de Nacala A Velha,MOZ,24782.0,31807.0
7270.0,Palma sede,MOZ,19297.0,31553.0
8874.0,Vila de Mossuril,MOZ,24428.0,30925.0
8841.0,Vila de Inharrime,MOZ,15205.0,30233.0
9039.0,Yacub Ossumane,MOZ,26463.0,29754.0
6731.0,Nhamizara,MOZ,16058.0,29213.0
8853.0,Vila de Messica,MOZ,19406.0,28496.0
6322.0,Muzingane,MOZ,27379.0,28198.0
1524.0,Marimba,MOZ,23538.0,26473.0
2340.0,Caroa,MOZ,26828.0,26187.0
2420.0,Chicumbane,MOZ,22932.0,25923.0
8871.0,Vila de Songo,MOZ,20392.0,25537.0
7470.0,Namiraua A,MOZ,11697.0,25404.0
8860.0,Bairro Rovuma 1/2,MOZ,16555.0,25329.0
8868.0,Vila de Pebane,MOZ,25907.0,25152.0
6549.0,Nantide,MOZ,18606.0,24645.0
2335.0,Carangache,MOZ,13972.0,24410.0
6553.0,Napuco,MOZ,19927.0,24312.0
8869.0,Vila de Quissico,MOZ,25269.0,24112.0
6405.0,Murrua,MOZ,13922.0,24060.0
3297.0,Furquia,MOZ,12154.0,24041.0
8815.0,Verde,MOZ,16973.0,24035.0
6888.0,Nulone,MOZ,10319.0,23347.0
8842.0,Vila de Inhassoro,MOZ,15413.0,23102.0
8839.0,Vila de Iapala,MOZ,20517.0,22733.0
3290.0,Funganha,MOZ,10758.0,22497.0
5868.0,Mbiluane,MOZ,18233.0,21664.0
6487.0,Nacare,MOZ,15274.0,21597.0
5998.0,Mieze sede,MOZ,14953.0,21469.0
8840.0,Vila de Inhaminga,MOZ,19962.0,21328.0
8843.0,Vila de Insaca,MOZ,12148.0,20946.0
6752.0,Nicurupo,MOZ,16651.0,20624.0
8854.0,Vila de Moamba,MOZ,14477.0,20589.0
8563.0,Tombua,MOZ,12724.0,20351.0
8872.0,Vila de Xinavane,MOZ,17346.0,20285.0
3504.0,Napula,MOZ,17579.0,20281.0
6389.0,Vila de Ribaue,MOZ,16367.0,20272.0
8845.0,Vila de Macomia,MOZ,14818.0,19885.0
5738.0,Marriebe,MOZ,13827.0,19824.0
8844.0,Vila de Machipanda,MOZ,19299.0,19336.0
5646.0,Maneia,MOZ,15927.0,19326.0
6543.0,Nancuenhe,MOZ,16838.0,19088.0
3511.0,Ginama,MOZ,12121.0,19035.0
5485.0,Magige sede,MOZ,14097.0,18796.0
2487.0,Bairro Icidua,MOZ,14599.0,17681.0
8846.0,Vila de Magude,MOZ,16356.0,17362.0
8364.0,3 de Fevereiro ,MOZ,10437.0,17112.0
2371.0,Chapala,MOZ,16467.0,17047.0
7713.0,Sambane,MOZ,13396.0,16994.0
9033.0,Hokwe,MOZ,15707.0,16766.0
2499.0,Comone,MOZ,14883.0,16239.0
3620.0,Guarneia,MOZ,12872.0,15835.0
2479.0,Chamissava,MOZ,11295.0,15466.0
6544.0,Ndenganamane,MOZ,10175.0,15270.0
8833.0,Faina,MOZ,11366.0,15011.0
6666.0,Netia,MOZ,12939.0,14722.0
6771.0,Nivale,MOZ,13617.0,14688.0
8861.0,Vila de Mutuali,MOZ,10328.0,14683.0
2511.0,Cuacua,MOZ,14212.0,14529.0
6320.0,Muambula,MOZ,11715.0,14370.0
3296.0,Furancungo-Sede,MOZ,11689.0,13852.0
5702.0,Mao Tse Tung,MOZ,11499.0,13633.0
6388.0,Vila de Namaacha,MOZ,13766.0,13555.0
6241.0,Morimone,MOZ,13290.0,13521.0
6430.0,Mutubua,MOZ,13882.0,13483.0
8870.0,Vila de Ressano Garcia,MOZ,10539.0,13278.0
6384.0,Vila de Metangula,MOZ,10885.0,13196.0
5674.0,Manono,MOZ,10678.0,13186.0
2395.0,Chave,MOZ,10034.0,13120.0
5996.0,Miengueleue,MOZ,10955.0,12708.0
5974.0,Metuchira,MOZ,11239.0,12221.0
6485.0,Nabula,MOZ,11056.0,12070.0
6371.0,Mundinwe,MOZ,12575.0,11987.0
5659.0,Manhaca,MOZ,10273.0,11712.0
4940.0,Koca Missava,MOZ,11131.0,11486.0
2445.0,Chissano sede,MOZ,10335.0,11270.0
8224.0,Sulemane,MOZ,11799.0,11248.0
6732.0,Nhassacara,MOZ,10140.0,11008.0
8831.0,Vila de Buzi,MOZ,10244.0,10806.0
7154.0,OUA,MOZ,15175.0,10248.0
3310.0,Gaborone,BWA,336587.00000000006,358811.0
3278.0,Francistown,BWA,99027.0,102551.0
5814.0,Maun,BWA,66660.0,79593.0
6207.0,Molepolole,BWA,71138.0,73032.0
6177.0,Mochudi,BWA,58121.0,62287.0
7875.0,Serowe,BWA,54104.0,54714.0
8542.0,Tlokweng,BWA,40740.0,51191.0
7268.0,Palapye,BWA,40874.0,49275.0
4527.0,Kanye,BWA,46825.0,47831.0
5503.0,Mahalapye,BWA,45146.0,47404.0
7853.0,Selibe Phikwe,BWA,47294.0,43730.0
5266.0,Letlhakane,BWA,25459.0,33275.0
7467.0,Ramotswa,BWA,31405.0,32399.0
5295.0,Lobatse,BWA,28515.0,29624.0
8571.0,Tonota,BWA,26340.0,26513.0
8465.0,Thamaga,BWA,22804.0,24517.0
6253.0,Moshupa,BWA,21301.0,23072.0
1976.0,Bobonong,BWA,19520.0,20854.0
4239.0,Jwaneng,BWA,18016.0,18633.0
8690.0,Tutume,BWA,17530.0,18376.0
3483.0,Ghanzi,BWA,16422.0,18126.0
2067.0,Tlhalogang,BWA,11462.0,13326.0
6164.0,Mmadinare,BWA,12714.0,12978.0
4991.0,Kopong,BWA,10435.0,12814.0
9001.0,Windhoek,NAM,357256.0,466165.0
7126.0,Oshakati,NAM,62231.0,78000.0
8247.0,Swakopmund,NAM,50203.0,75106.0
7581.0,Rundu,NAM,71321.0,71321.0
7091.0,Odangua,NAM,25785.0,48000.0
8936.0,Walvis Bay,NAM,68605.0,46906.0
7142.0,Otjiwarongo,NAM,30863.0,39517.0
7496.0,rehoboth,NAM,31024.0,39441.0
4647.0,Katima Mulilo,NAM,30768.0,36516.0
7018.0,Okanhandja,NAM,25087.0,31295.0
4690.0,Keetmanshoop,NAM,22544.0,27193.0
3546.0,Gobabis,NAM,20948.0,26871.0
8650.0,Tsumeb,NAM,20489.0,26277.0
3792.0,Oshikango ,NAM,30544.0,21000.0
3618.0,Grootfontein,NAM,17440.0,18371.0
5352.0,Luderitz,NAM,12659.0,12758.0
4220.0,Johannesburg,ZAF,8314220.0,9100908.0
2333.0,Cape Town,ZAF,3661684.0,4054604.0
2915.0,Durban,ZAF,3088935.0,3374423.0
8177.0,Soshanguve,ZAF,1293433.0,1736003.0
3165.0,Evaton,ZAF,784481.0,995130.0
7356.0,Port Elizabeth,ZAF,788204.0,899172.0
7327.0,Pietermaritzburg,ZAF,612948.0,703205.0
2896.0,Duduza,ZAF,464536.0,483597.0
1970.0,Bloemfontein,ZAF,445726.0,438670.0
8814.0,Vanderbijlpark,ZAF,235630.0,415452.0
6677.0,Newcastle,ZAF,309962.0,345384.0
5875.0,Mbombela,ZAF,314295.0,323510.0
7323.0,Phuthaditjhaba,ZAF,233621.0,276353.0
7801.0,Saulsville,ZAF,213229.0,271398.0
5468.0,Mafikeng,ZAF,226695.0,251333.0
2938.0,East London,ZAF,210781.0,243132.0
7589.0,Rustenburg,ZAF,214791.0,242991.0
7254.0,Paarl,ZAF,207040.0,232448.0
8760.0,Umtata,ZAF,140556.0,230446.0
9006.0,Witbank,ZAF,187049.0,215016.0
4836.0,Kimberley,ZAF,218579.0,211749.0
4400.0,Kagiso,ZAF,178967.0,204360.0
