ISO3,agglosName,agglosID,POP_2000,POP_2020,BU_2000,BU_2020,POP_CAGR_2000_2020,BU_CAGR_2000_2020
TZA,Mkoani,12188,8453.262152777777,9274.076388888889,0.2562191111111111,0.3309507777777777,0.46442815183846964,1.2879063639482657
TZA,Mkoka,10694,8843.306423611111,12789.650173611111,0.3198564444444444,0.6631077777777779,1.8620001311695056,3.7125830408287097
TZA,Mkoma,6148,9249.974826388889,13670.315972222224,0.4048403333333333,1.034021,1.972226064780247,4.800240493597108
TZA,Mkuranga,6153,20693.385416666668,27693.02083333333,0.3290195555555555,1.3451813333333331,1.467495121171658,7.294622483667257
TZA,Mkwajuni 1,6157,44963.125,82143.61111111111,1.6102527777777778,2.945585111111112,3.0589860121095658,3.0656332441238554
TZA,Mkwajuni 2,6158,10356.28125,21469.38888888889,0.8224998888888888,1.053993888888889,3.712425784712692,1.2476873931086097
TZA,Mlali,10319,13146.961805555557,17114.980902777777,0.4518858888888888,1.2146704444444445,1.3275520801457663,5.068246479556127
TZA,Mlandege,6159,15966.319444444443,29117.885416666668,1.2498821111111111,2.108934666666667,3.049941821699198,2.65017726324297
TZA,Mlandizi,6160,10534.157986111111,24335.26736111111,1.7045115555555557,2.194706222222222,4.275388056673579,1.2718683418976084
TZA,Mlimba,6161,22663.85763888889,29551.041666666668,1.0120192222222224,1.706853777777778,1.3355777804874736,2.6479730175515526
TZA,Mlowa barabarani,11499,6987.341579861111,9881.137152777776,0.2614267777777778,0.736155,1.7477344016713525,5.312751525585857
TZA,Mlowo,6162,28490.390625,55378.38888888889,2.002168888888889,3.336202666666667,3.378944962995911,2.5858794240905425
TZA,Monduli,6217,8389.734375,19486.387152777777,0.6414344444444445,1.0468974444444443,4.303565798543296,2.4796404723864907
TZA,Morogoro,6243,210781.90277777772,385699.1944444445,11.937695111111111,21.35598755555556,3.0672694679206858,2.95085525115395
TZA,Moshi,6252,369948.6944444445,576635.9444444445,28.16296355555556,33.97170488888889,2.2440421213916872,0.9420102646233719
TZA,Mpanda,4603,56567.97222222222,108154.20833333331,3.5415768888888888,6.720884444444445,3.2936539472797843,3.25509430395281
TZA,Mpinji,11317,9155.689236111111,15756.140625,0.5183364444444445,0.8084952222222221,2.751445507293626,2.247638322204093
TZA,Mpuguso,6298,14585.710069444443,15679.284722222224,0.2831635555555555,0.7371514444444444,0.3621447132414968,4.900115940688732
