unique_id,ISO3,Agglomeration_Name,worldpop_built_km2_2015,worldpop_built_km2_2020,worldpop_built_km2_2025,africapolis_pop_2015,africapolis_pop_2020,africapolis_pop_2025,worldpop_built_cagr_2015_2020,worldpop_built_cagr_2020_2025,africapolis_pop_cagr_2015_2020,africapolis_pop_cagr_2020_2025,buppercapita_2015,size_category_2015,buppercapita_2020,size_category_2020,buppercapita_2025,size_category_2025
NGA_1652,NGA,Bantaje,0.582874,0.597103,0.598528,19783,23062,26545,0.00483537052143479,0.00047684959765437185,0.031147904079086963,0.02853044695767748,29.463377647475106,Fewer than 300 000,25.89120631341601,Fewer than 300 000,22.54767376153701,Fewer than 300 000
NGA_1668,NGA,Barabarobara,1.616997,1.657973,1.674575,25800,46593,53175,0.005017555300223853,0.001994712765553297,0.12548625018930082,0.026779915116907027,62.6743023255814,Fewer than 300 000,35.58416500332668,Fewer than 300 000,31.49177244945933,Fewer than 300 000
NGA_1670,NGA,Barakin Babele,2.170276,2.314884,2.337288,38860,55640,63929,0.012984623496747894,0.0019281975044325161,0.07442688009908172,0.02816344244289848,55.848584662892435,Fewer than 300 000,41.60467289719627,Fewer than 300 000,36.56068450937759,Fewer than 300 000
NGA_1683,NGA,Bargu,0.494411,0.503035,0.506469,18437,14358,16477,0.003464506597040895,0.0013615995937743541,-0.04878051330910005,0.027914135929574924,26.816239084449748,Fewer than 300 000,35.03517202953057,Fewer than 300 000,30.737937731383138,Fewer than 300 000
NGA_1689,NGA,Barkin Ladi,1.082936,1.089671,1.093655,13280,25706,29535,0.0012407580343090086,0.0007301628306262131,0.1412145120145385,0.028159504086570752,81.54638554216866,Fewer than 300 000,42.38975336497316,Fewer than 300 000,37.02911799559844,Fewer than 300 000
NGA_1699,NGA,Basawa,0.438648,0.448696,0.453663,11115,12600,14459,0.004539940279630894,0.0022042324280038272,0.02539740875676144,0.02790633474208115,39.46450742240216,Fewer than 300 000,35.61079365079365,Fewer than 300 000,31.375821287779235,Fewer than 300 000
NGA_17,NGA,Abakaliki,25.137064,28.843596,29.607412,354397,725581,832748,0.02789078019976876,0.0052410349863951655,0.1540886580980836,0.02793472962189858,70.9291105737351,300 000 to 500 000,39.752413583045865,500 000 to 1 million,35.55386743648739,500 000 to 1 million
NGA_1704,NGA,Bassa,0.56051,0.594341,0.598311,15000,14954,17343,0.01179019181506269,0.0013323782148366714,-0.000614087076201808,0.03008572696183065,37.36733333333333,Fewer than 300 000,39.744616824929786,Fewer than 300 000,34.49870264660094,Fewer than 300 000
NGA_1712,NGA,Batagarawa,0.820486,0.864669,0.873737,26404,15339,17596,0.01054519821301625,0.002088706374428151,-0.1029317939122304,0.027834950078202247,31.074306923193458,Fewer than 300 000,56.3706238998631,Fewer than 300 000,49.655433052966586,Fewer than 300 000
NGA_1724,NGA,Batsari,1.170116,1.198827,1.209569,24758,54066,62023,0.004859909142757912,0.0017856962758251438,0.16907328478450978,0.02784045163994331,47.262137490912025,Fewer than 300 000,22.17339917878149,Fewer than 300 000,19.501942827660706,Fewer than 300 000
NGA_1727,NGA,Bauchi,26.734948,27.60093,27.946352,528440,765157,896143,0.006395936085397125,0.00249053714615477,0.0768394917129962,0.03210849400696136,50.59221103625766,500 000 to 1 million,36.07224399698362,500 000 to 1 million,31.185147906081955,500 000 to 1 million
NGA_1728,NGA,Baure,0.488206,0.508648,0.511223,12080,14856,17042,0.0082374984772553,0.0010104439491118722,0.04223821068704692,0.027835785222160903,40.414403973509934,Fewer than 300 000,34.23855681206247,Fewer than 300 000,29.997828893322378,Fewer than 300 000
NGA_1743,NGA,Bazza,0.808091,0.816604,0.822011,38851,15191,17407,0.002098118234317603,0.0013207713971503665,-0.17122463685723,0.027608086355371597,20.79974775424056,Fewer than 300 000,53.755776446580214,Fewer than 300 000,47.22301373010858,Fewer than 300 000
NGA_1746,NGA,Bebeji,0.622612,0.627691,0.629889,13881,26261,30120,0.0016262159227360407,0.0006993656872011922,0.13599939764592417,0.02780030344175244,44.85354081118076,Fewer than 300 000,23.902022009824453,Fewer than 300 000,20.91264940239044,Fewer than 300 000
NGA_1771,NGA,Bela,3.291734,3.306115,3.316772,43044,118143,134833,0.0008722414668782541,0.0006438545372582372,0.22376794826256718,0.026780567050832094,76.47370132887278,Fewer than 300 000,27.984010902042442,Fewer than 300 000,24.599111493477114,Fewer than 300 000
NGA_1792,NGA,Bena,1.239333,1.290164,1.297996,25063,28000,32133,0.008071603234659719,0.0012111717842622216,0.022409780729452766,0.027918419946312723,49.448709252683244,Fewer than 300 000,46.07728571428572,Fewer than 300 000,40.394485419973236,Fewer than 300 000
NGA_1822,NGA,Benin City,129.221648,143.868928,146.198736,1569977,1587589,1843500,0.02170694723242983,0.0032180144746418726,0.002233599501924477,0.030341071799866226,82.30798795141584,1 to 5 million,90.62101589265232,1 to 5 million,79.30498291293735,1 to 5 million
NGA_1823,NGA,Benisheikh,0.614343,0.673683,0.6758,17092,45000,51641,0.018612343964752087,0.000627697002471006,0.21362335637607655,0.027913159397853216,35.9433068102036,Fewer than 300 000,14.970733333333333,Fewer than 300 000,13.086501035998527,Fewer than 300 000
NGA_1838,NGA,Beri,0.30709,0.334868,0.335969,10030,12686,14589,0.017469957416519355,0.0006567094348597369,0.048104908319947626,0.028348131862296455,30.617148554336985,Fewer than 300 000,26.396657732933942,Fewer than 300 000,23.028925903077663,Fewer than 300 000
NGA_186,NGA,Adikpo,3.423082,3.782311,3.853563,165847,66103,75801,0.020159284852842685,0.003739570088546973,-0.16803949479872637,0.027757732735265384,20.639999517627693,Fewer than 300 000,57.218446969123946,Fewer than 300 000,50.83789132069497,Fewer than 300 000
NGA_1873,NGA,Bichi,1.816386,1.89729,1.902668,34480,67590,77522,0.008753638882066594,0.0005662721697399231,0.14409750327744852,0.02779974223829229,52.67940835266822,Fewer than 300 000,28.07057256990679,Fewer than 300 000,24.543587626738216,Fewer than 300 000
NGA_1874,NGA,Bida,10.763973,11.528582,11.564162,304182,346745,402638,0.01381954288973919,0.0006164879211696395,0.026538729676235384,0.030340830756214743,35.38662051008935,300 000 to 500 000,33.24801222800617,300 000 to 500 000,28.72099007048515,300 000 to 500 000
NGA_1898,NGA,Billiri,2.683267,2.747035,2.752844,66164,41484,47378,0.004708463390048934,0.00042257143714530265,-0.08913969825119572,0.026926165560069215,40.554788102291276,Fewer than 300 000,66.2191447304985,Fewer than 300 000,58.10384566676517,Fewer than 300 000
NGA_1907,NGA,Bindawa,0.447144,0.447899,0.450225,11899,15519,17803,0.00033747096719594083,0.001036476217900928,0.05455844454731551,0.027840891806273804,37.57828388940247,Fewer than 300 000,28.861331271344802,Fewer than 300 000,25.28927708813121,Fewer than 300 000
NGA_1913,NGA,Binji,0.410668,0.41103,0.412706,12871,14543,16606,0.00017623599969862624,0.0008141853741840954,0.024727385557598902,0.026885935988900656,31.90645637479605,Fewer than 300 000,28.263081895069792,Fewer than 300 000,24.852824280380588,Fewer than 300 000
NGA_1936,NGA,Birnin Gwari,1.671926,1.773193,1.784831,28745,65563,75236,0.011830558142323033,0.001309227623678133,0.1792864293526788,0.027905940700799325,58.16406331535919,Fewer than 300 000,27.045635495630158,Fewer than 300 000,23.72309798500718,Fewer than 300 000
NGA_1937,NGA,Birnin Kebbi,10.523465,11.515683,11.65483,270256,199067,231155,0.01818381223924681,0.002405055700581693,-0.059313772958869304,0.03034057810437618,38.93887647267776,Fewer than 300 000,57.84827721319957,Fewer than 300 000,50.419977936882184,Fewer than 300 000
NGA_1938,NGA,Birnin Kudu,1.902494,2.062339,2.070764,51298,71122,81341,0.016265896138261793,0.0008157016508034687,0.06753151661571666,0.027214424539795612,37.08709891223829,Fewer than 300 000,28.99720199094514,Fewer than 300 000,25.45781340283498,Fewer than 300 000
NGA_1939,NGA,Birniwa,0.436592,0.448061,0.451074,10064,22535,25773,0.005199523511977722,0.0013413031445803636,0.17494459258433648,0.027215306711658505,43.38155802861685,Fewer than 300 000,19.882893277124474,Fewer than 300 000,17.501804213712024,Fewer than 300 000
NGA_1961,NGA,Biu,4.733019,4.915235,4.949678,132320,168393,193247,0.007583872989111784,0.00139756742552688,0.049396734402522346,0.02791628206131569,35.76949062877872,Fewer than 300 000,29.189069616908064,Fewer than 300 000,25.613220386344935,Fewer than 300 000
NGA_1983,NGA,Bode Sadu,0.630355,0.682783,0.687051,14507,16068,18469,0.016107131590721968,0.0012470633667585052,0.020650005869347954,0.028244302226452023,43.451781898393875,Fewer than 300 000,42.493340801593234,Fewer than 300 000,37.200227408089226,Fewer than 300 000
NGA_1986,NGA,Bodo,1.06644,1.077196,1.081258,14645,29023,33123,0.002009089533514752,0.0007530452889303874,0.14659642980365284,0.026780169799508924,72.819392284056,Fewer than 300 000,37.11525341970162,Fewer than 300 000,32.643721885094955,Fewer than 300 000
NGA_2005,NGA,Bojude,0.449482,0.455159,0.460004,14901,15548,17757,0.0025133531579246693,0.0021199191861849265,0.008536971508301905,0.026925675958404893,30.164552714582914,Fewer than 300 000,29.27444044250064,Fewer than 300 000,25.905502055527396,Fewer than 300 000
NGA_2006,NGA,Bojuega,0.655349,0.678599,0.683509,15680,11685,13399,0.006996856530052664,0.0014429289958219904,-0.057119765688401936,0.027752954854643797,41.795216836734696,Fewer than 300 000,58.07436884895164,Fewer than 300 000,51.01194118964102,Fewer than 300 000
NGA_201,NGA,Ado Ekiti,23.976914,26.107536,26.397772,382239,555388,644913,0.017172288739491837,0.0022135672038274823,0.07758689012806563,0.03034087189330159,62.72754480835289,300 000 to 500 000,47.00774233508826,500 000 to 1 million,40.932299395422326,500 000 to 1 million
NGA_2012,NGA,Bokkos,1.154876,1.199983,1.203902,18859,35482,40767,0.007692317244448743,0.0006523243106353327,0.13474397683924932,0.02815864699193482,61.23739328702477,Fewer than 300 000,33.819485936531194,Fewer than 300 000,29.53128756101749,Fewer than 300 000
NGA_2026,NGA,Bomadi,0.772633,0.864275,0.86978,12867,20322,23142,0.022670525967720012,0.0012706667956297046,0.0957155605219675,0.02632968041817274,60.047641252817286,Fewer than 300 000,42.529032575533904,Fewer than 300 000,37.584478437472995,Fewer than 300 000
NGA_2046,NGA,Bonny,3.992698,4.120684,4.159363,85365,121802,139009,0.006330347718254137,0.0018703005441575993,0.07368012760515086,0.026780707360779754,46.77207286358578,Fewer than 300 000,33.83100441700465,Fewer than 300 000,29.921537454409425,Fewer than 300 000
NGA_205,NGA,Adogo Gari,0.526026,0.568841,0.571878,19294,15125,17394,0.01577316685313468,0.0010655121453848615,-0.04752272693608228,0.02834967816434575,27.263708925054424,Fewer than 300 000,37.609322314049585,Fewer than 300 000,32.87788892721628,Fewer than 300 000
NGA_206,NGA,Iloshi,0.870934,0.950443,0.96512,29920,20817,23675,0.017625933798056215,0.0030695523065940034,-0.06998209330007321,0.02606380784546447,29.10875668449198,Fewer than 300 000,45.65705913436134,Fewer than 300 000,40.765364308342136,Fewer than 300 000
NGA_2065,NGA,Boria,0.401732,0.411137,0.413063,14370,11690,13437,0.004638985462141143,0.0009351632755885131,-0.040441297325179204,0.028247260697796817,27.956297842727903,Fewer than 300 000,35.1699743370402,Fewer than 300 000,30.740715933616137,Fewer than 300 000
NGA_207,NGA,Adoka,0.93834,0.979239,0.987699,27090,20418,23413,0.008569183588921891,0.0017219320381136605,-0.05498035020436087,0.027753047268730846,34.63787375415283,Fewer than 300 000,47.95959447546283,Fewer than 300 000,42.18592235083073,Fewer than 300 000
NGA_2157,NGA,Brass,0.673887,0.687277,0.687602,26272,21518,24342,0.003942746699049593,9.455824738813234e-05,-0.039136373336179364,0.024969331706213183,25.650388246041413,Fewer than 300 000,31.939631936053534,Fewer than 300 000,28.247555665105583,Fewer than 300 000
NGA_2186,NGA,Bugau,0.562762,0.572018,0.573104,15466,20340,46475,0.00326805970113897,0.00037942030206217225,0.056317776664253305,0.17970573303948667,36.38704254493728,Fewer than 300 000,28.1228121927237,Fewer than 300 000,12.331447014523937,Fewer than 300 000
NGA_2190,NGA,Buguma,0.525841,0.533621,0.535358,12300,32787,37419,0.0029417110604699204,0.000650177841677424,0.21663222048681474,0.026781651530269235,42.751300813008136,Fewer than 300 000,16.275383536157623,Fewer than 300 000,14.307116705417034,Fewer than 300 000
NGA_2200,NGA,Bukkuyum,0.516974,0.525824,0.526317,14811,14219,16267,0.003400563416765534,0.00018744492983957528,-0.008125022024243034,0.027277278670194693,34.90473296873945,Fewer than 300 000,36.98037836697377,Fewer than 300 000,32.35489026864204,Fewer than 300 000
NGA_2203,NGA,Bula Chirabe/Banki [NGA],1.058657,1.06103,1.061038,35031,38231,43873,0.0004479024286405675,1.5079641240145492e-06,0.017636380471835356,0.02791294374440767,30.220576061202934,Fewer than 300 000,27.75313227485548,Fewer than 300 000,24.18430469765003,Fewer than 300 000
NGA_2231,NGA,Bungudu,0.990736,1.042996,1.047211,21098,22642,25904,0.010333933795405814,0.0008069451731853583,0.014225906549055756,0.027283728124012807,46.95876386387335,Fewer than 300 000,46.06465859906369,Fewer than 300 000,40.42661365040148,Fewer than 300 000
NGA_2233,NGA,Buniyadi,1.659623,1.719695,1.733008,46960,49502,56845,0.007136641586725334,0.0015435255061593267,0.01059915673562739,0.028049213104076154,35.34120528109029,Fewer than 300 000,34.73990949860612,Fewer than 300 000,30.486551147858215,Fewer than 300 000
NGA_2236,NGA,Bunkure,0.485473,0.494571,0.498019,11623,26330,30199,0.0037203125896390077,0.001390467560434372,0.1776778972562496,0.027799354513359242,41.76830422438269,Fewer than 300 000,18.783554880364605,Fewer than 300 000,16.49124143183549,Fewer than 300 000
NGA_2238,NGA,Bunza,1.413797,1.463331,1.467286,40626,38839,44572,0.006911042003025836,0.000539964121504477,-0.008956322899079328,0.02791881743641289,34.8003003003003,Fewer than 300 000,37.676845438863,Fewer than 300 000,32.91945616081845,Fewer than 300 000
NGA_225,NGA,Afikpo,3.102373,3.301645,3.331898,82500,92610,106047,0.012528538038090842,0.0018259214626705766,0.023389100212978242,0.02746751670596126,37.60452121212121,Fewer than 300 000,35.651063600043194,Fewer than 300 000,31.419068903410754,Fewer than 300 000
NGA_2257,NGA,Buruku 1,0.509364,0.55396,0.561847,23125,11714,13432,0.016927593799235474,0.002831418687836873,-0.1271799870625977,0.027749070529712094,22.026551351351355,Fewer than 300 000,47.290421717602875,Fewer than 300 000,41.828990470518164,Fewer than 300 000
NGA_2258,NGA,Buruku 2,0.659058,0.668723,0.67072,13971,27907,32024,0.0029159192049776905,0.0005965456004293213,0.14841044001939951,0.02790383162590171,47.17328752415718,Fewer than 300 000,23.9625541978715,Fewer than 300 000,20.944291781164125,Fewer than 300 000
NGA_2282,NGA,Buter,0.76065,0.982499,0.996944,21480,29934,34325,0.0525178004831115,0.0029233193784692357,0.06862688327048438,0.02775395881179099,35.41201117318436,Fewer than 300 000,32.82217545266252,Fewer than 300 000,29.044253459577572,Fewer than 300 000
NGA_2303,NGA,Bwari,6.245829,7.0406,7.119723,159392,121316,140705,0.024245150315213904,0.0022375849373943435,-0.05313009679627356,0.03009739672084044,39.18533552499498,Fewer than 300 000,58.03521382175476,Fewer than 300 000,50.60035535339895,Fewer than 300 000
NGA_232,NGA,Afuze,1.255555,1.363006,1.388119,41724,12449,14093,0.016558568030715426,0.003658082214606395,-0.21485529521561675,0.025117852840607968,30.091913526986865,Fewer than 300 000,109.48718772592176,Fewer than 300 000,98.49705527566879,Fewer than 300 000
NGA_2322,NGA,Calabar,24.07938,24.488384,24.64151,516941,473899,550289,0.0033742821298443637,0.001247484779631769,-0.017236625831568375,0.03034106159142791,46.58051885998596,500 000 to 1 million,51.674268145744136,300 000 to 500 000,44.77921601195008,500 000 to 1 million
NGA_2355,NGA,Chadawa,0.470212,0.484044,0.488053,15500,20449,23350,0.005815274408359494,0.0016510003704062193,0.056983177592422996,0.026887723785103512,30.33625806451613,Fewer than 300 000,23.670790747713824,Fewer than 300 000,20.901627408993576,Fewer than 300 000
NGA_2356,NGA,Chafo,0.228135,0.263075,0.266161,11036,13716,15774,0.02891034083368149,0.002335167509476932,0.04443918433193983,0.028354545380487872,20.671891989851396,Fewer than 300 000,19.180154564012835,Fewer than 300 000,16.873399264612654,Fewer than 300 000
NGA_236,NGA,Agaie,1.605399,1.679034,1.684581,39435,55583,63922,0.009009605193871284,0.0006598656464971153,0.07105562809865473,0.02835170930527542,40.71000380372765,Fewer than 300 000,30.20768940143569,Fewer than 300 000,26.353696692844405,Fewer than 300 000
NGA_2365,NGA,Chanchaga,1.536807,1.646455,1.651317,33571,50618,58212,0.013878951552317886,0.0005899058447891292,0.08559576562954874,0.02835131520353218,45.77781418486194,Fewer than 300 000,32.52706547078114,Fewer than 300 000,28.367295403009688,Fewer than 300 000
NGA_2372,NGA,Charanchi,0.954593,0.991808,0.995331,21075,38213,43837,0.007678221220983161,0.0007094125121382966,0.1263898029404289,0.027841001796185205,45.29504151838672,Fewer than 300 000,25.954727448773976,Fewer than 300 000,22.705271802358737,Fewer than 300 000
NGA_241,NGA,Ago Are,0.973295,1.113577,1.133453,35223,17685,20203,0.02729494717035652,0.003544540873318347,-0.12872401390543453,0.026980411361732903,27.632370894018113,Fewer than 300 000,62.967316935255866,Fewer than 300 000,56.10320249467901,Fewer than 300 000
NGA_2411,NGA,Chia,0.600615,0.636812,0.640733,15111,14585,16724,0.011772830283460545,0.0012284248784970586,-0.007060824834078883,0.027748247933453873,39.746873138773076,Fewer than 300 000,43.66211861501543,Fewer than 300 000,38.312186079885194,Fewer than 300 000
NGA_2414,NGA,Chibok,0.76845,0.819246,0.82437,23334,41087,47151,0.012884074794026645,0.0012477884810131457,0.11980666410643437,0.027915216694732736,32.932630496271535,Fewer than 300 000,19.93929953513277,Fewer than 300 000,17.48361646624674,Fewer than 300 000
NGA_2429,NGA,Chinade,0.513567,0.524386,0.528397,11360,19364,22248,0.004178215781862837,0.0015251299815017827,0.11255976143230528,0.02815639324725039,45.20836267605634,Fewer than 300 000,27.08045858293741,Fewer than 300 000,23.750314635023372,Fewer than 300 000
NGA_2443,NGA,Chiromawa,0.624832,0.650185,0.660188,22440,20065,23013,0.007986548517228353,0.0030582078382386246,-0.022125182285887446,0.027795743281878504,27.8445632798574,Fewer than 300 000,32.403937204086716,Fewer than 300 000,28.68761135010646,Fewer than 300 000
NGA_2463,NGA,Cham,0.36806,0.388174,0.39056,10797,10030,11455,0.010698367489733407,0.0012263341211729006,-0.014629477096487209,0.026925249280095764,34.089098823747335,Fewer than 300 000,38.70129611166501,Fewer than 300 000,34.095154954168486,Fewer than 300 000
NGA_247,NGA,Agbogugu,0.570708,0.593583,0.60555,11935,16620,19006,0.007890841338648924,0.003999995379655452,0.06846849056013427,0.027192739692654344,47.8180142438207,Fewer than 300 000,35.71498194945848,Fewer than 300 000,31.860991265916027,Fewer than 300 000
NGA_249,NGA,Agbor,11.714751,12.592395,12.696865,146486,209170,238204,0.014553737855921955,0.0016537764408401934,0.07384266564549402,0.026336869992618528,79.97181300602105,Fewer than 300 000,60.20172586891045,Fewer than 300 000,53.30248442511461,Fewer than 300 000
NGA_2518,NGA,Dabai,0.58982,0.606287,0.60944,10716,26709,30640,0.005522405717282242,0.001037944574639349,0.2003972301178658,0.027841684247137843,55.04106009705114,Fewer than 300 000,22.699726683889327,Fewer than 300 000,19.890339425587467,Fewer than 300 000
NGA_2526,NGA,Dadin Kowa 1,0.850207,0.880011,0.883916,21276,19587,22370,0.006914708590351815,0.000885917814398951,-0.016406639829775305,0.02692709378282121,39.96084790374131,Fewer than 300 000,44.928319803951595,Fewer than 300 000,39.51345552078676,Fewer than 300 000
NGA_2532,NGA,Dagere,0.318845,0.329123,0.330122,10300,12811,14702,0.006365463958916129,0.0006063321510083597,0.04459793097085152,0.027918488365017424,30.955825242718443,Fewer than 300 000,25.690656467098588,Fewer than 300 000,22.45422391511359,Fewer than 300 000
NGA_2546,NGA,Dakaiyyawa,0.654551,0.668251,0.669741,14126,20950,23960,0.004151462961055952,0.00044554302895094544,0.08201421178679014,0.027213118888719467,46.33661333710888,Fewer than 300 000,31.897422434367545,Fewer than 300 000,27.95246243739566,Fewer than 300 000
NGA_2547,NGA,Dakingari,1.372731,1.455356,1.461184,33122,35001,40168,0.011758262817009202,0.0007996238767613573,0.011096902553775712,0.02792150307858554,41.44468933035445,Fewer than 300 000,41.58041198822891,Fewer than 300 000,36.37681736705835,Fewer than 300 000
NGA_2551,NGA,Dalahi,0.356612,0.37483,0.379199,13399,13479,15445,0.010014661179956974,0.002320396642224498,0.0011912772977049624,0.027604619349105963,26.614822001641915,Fewer than 300 000,27.808442762816235,Fewer than 300 000,24.551570087406926,Fewer than 300 000
NGA_256,NGA,Agenebode,1.63721,1.6719,1.681847,49140,21071,23854,0.00420223084531357,0.0011870820273232052,-0.15579095880421745,0.025121196536945778,33.31725681725682,Fewer than 300 000,79.34602059702908,Fewer than 300 000,70.50586903663955,Fewer than 300 000
NGA_2560,NGA,Damagum,0.853411,0.935288,0.937836,22230,21992,25254,0.018491538242993766,0.0005442661359764678,-0.0021504798205368436,0.028047283533857215,38.390058479532165,Fewer than 300 000,42.528555838486724,Fewer than 300 000,37.136136849607986,Fewer than 300 000
NGA_2564,NGA,Damasak,0.947592,0.975212,0.988345,27197,79323,91030,0.005762711584101021,0.002678970810063186,0.23872706302364421,0.027914713037164418,34.84178402029636,Fewer than 300 000,12.294189579314951,Fewer than 300 000,10.857354718224762,Fewer than 300 000
NGA_2566,NGA,Damaturu,10.55647,11.259162,11.399556,91696,178016,204423,0.012972067676541243,0.002481515889731334,0.14188332094945277,0.02804977848726975,115.12465102076425,Fewer than 300 000,63.24803388459465,Fewer than 300 000,55.764547042162576,Fewer than 300 000
NGA_2570,NGA,Damban,0.774323,0.833351,0.835097,20960,37079,42603,0.014801639724907334,0.00041868038319936574,0.12084961487063106,0.028164095577925208,36.94289122137404,Fewer than 300 000,22.47501281048572,Fewer than 300 000,19.601835551486985,Fewer than 300 000
NGA_2571,NGA,Danbatta,2.156381,2.256692,2.262113,51653,56797,65143,0.009135207744480844,0.00047997676148159307,0.019168446284849816,0.027799664552513814,41.7474493253054,Fewer than 300 000,39.73259151011498,Fewer than 300 000,34.72534270758178,Fewer than 300 000
NGA_2572,NGA,Damboa,1.531431,1.712524,1.722126,44381,192573,220996,0.02260484609831903,0.0011188791599376913,0.34115712913287166,0.027916419600513498,34.506455465176536,Fewer than 300 000,8.892856215565006,Fewer than 300 000,7.7925663812919685,Fewer than 300 000
NGA_2586,NGA,Dan Alhaji,0.422855,0.428101,0.430202,10480,18200,20885,0.00246900666292893,0.0009796228718048638,0.11671415489689951,0.02790414731405466,40.34875954198473,Fewer than 300 000,23.52203296703297,Fewer than 300 000,20.59861144361982,Fewer than 300 000
NGA_2587,NGA,Dan Hassan,0.532874,0.537393,0.541519,11040,29708,34073,0.0016903614422643098,0.0015308672081704167,0.21893590092687032,0.027797108620909894,48.26757246376811,Fewer than 300 000,18.089167900902115,Fewer than 300 000,15.892906406832388,Fewer than 300 000
NGA_2589,NGA,Dansadau,0.672622,0.706839,0.711461,14925,29585,33848,0.00997328691650945,0.001304386986121786,0.14665150858206877,0.02728817195957811,45.066800670016754,Fewer than 300 000,23.891803278688524,Fewer than 300 000,21.01929212952021,Fewer than 300 000
NGA_2590,NGA,Dan Tatashi,0.445629,0.463637,0.46884,10080,10346,11868,0.007954500497784123,0.002234420684138705,0.005222934000461477,0.027829344718858895,44.20922619047619,Fewer than 300 000,44.813164508022425,Fewer than 300 000,39.50455005055611,Fewer than 300 000
NGA_2598,NGA,Dandume,2.207555,2.381873,2.388916,44239,116184,133284,0.015316429331289516,0.0005906851056189932,0.21302067904015698,0.02784194964714648,49.90065326973938,Fewer than 300 000,20.500869310748467,Fewer than 300 000,17.923501695627383,Fewer than 300 000
NGA_26,NGA,Abduka,0.758619,0.816672,0.823922,10425,13285,15177,0.0148568561011857,0.0017692271935172421,0.04968042668457184,0.026986831897409802,72.76920863309353,Fewer than 300 000,61.4732404968009,Fewer than 300 000,54.28754035711933,Fewer than 300 000
NGA_2601,NGA,Dange,0.641568,0.656607,0.658498,14720,14705,16791,0.004644851232694647,0.0005753290345933415,-0.0002038874710783567,0.026886174006117702,43.58478260869565,Fewer than 300 000,44.65195511730705,Fewer than 300 000,39.21731880173903,Fewer than 300 000
NGA_2604,NGA,Danja 1,0.936454,0.972104,0.974606,17358,39350,45141,0.007500467240449282,0.0005142305993934837,0.17784735369415472,0.027839462460518494,53.94941813572993,Fewer than 300 000,24.704040660736972,Fewer than 300 000,21.59026162468709,Fewer than 300 000
NGA_2605,NGA,Dankama,0.556592,0.590376,0.593496,12640,23102,26502,0.011855151010819576,0.0010547262917024458,0.12818546741750203,0.027840707872665904,44.03417721518987,Fewer than 300 000,25.555190026837504,Fewer than 300 000,22.394385329409104,Fewer than 300 000
NGA_2610,NGA,Dapchi,0.502898,0.549762,0.550822,16800,13003,14931,0.01797933489575998,0.0003853243502038861,-0.04994913837495252,0.028037759814101282,29.934404761904762,Fewer than 300 000,42.27962777820503,Fewer than 300 000,36.891166030406545,Fewer than 300 000
NGA_262,NGA,Ago Amadu,0.991642,1.100116,1.118198,55281,24180,27623,0.02097877502053902,0.0032658878748597076,-0.1524290146981675,0.026982183575374963,17.938206617101716,Fewer than 300 000,45.49693961952027,Fewer than 300 000,40.48068638453463,Fewer than 300 000
NGA_2626,NGA,Darazo,1.49286,1.531936,1.5361,34720,52733,60589,0.005181085997620238,0.0005430357473752423,0.0871777423011828,0.028163686615621852,42.997119815668206,Fewer than 300 000,29.050803102421632,Fewer than 300 000,25.352786809486872,Fewer than 300 000
NGA_2637,NGA,Dass,0.998539,1.030259,1.04138,35014,25959,29826,0.006274059018800182,0.002149613053144872,-0.05809035027006704,0.02816167411750259,28.518278402924544,Fewer than 300 000,39.68793096806503,Fewer than 300 000,34.91517467980957,Fewer than 300 000
NGA_264,NGA,Agosasa,3.632718,3.742738,3.892002,82000,78714,90752,0.005985099707166208,0.007851915681489574,-0.00814628113024729,0.028870806229536194,44.30143902439025,Fewer than 300 000,47.54856823436746,Fewer than 300 000,42.88612923131171,Fewer than 300 000
NGA_2641,NGA,Daura,4.075932,4.30585,4.361762,109606,118426,141012,0.011035472736367069,0.0025836400486565214,0.015599658992891952,0.035527894868388366,37.18712479243837,Fewer than 300 000,36.358992113218385,Fewer than 300 000,30.931849771650636,Fewer than 300 000
NGA_2642,NGA,Dawakin Kudu,1.399598,1.44699,1.454266,26710,52372,60068,0.0066823246129257274,0.0010036571686269369,0.1441555042961602,0.02780044782747426,52.39977536503182,Fewer than 300 000,27.629076605819904,Fewer than 300 000,24.210328294599456,Fewer than 300 000
NGA_2643,NGA,Dawaki ,0.735164,0.760048,0.765001,22699,26316,30183,0.006679808184291147,0.0012999545763041631,0.03001282097646185,0.027799744051995257,32.387506057535575,Fewer than 300 000,28.88159294725642,Fewer than 300 000,25.345426233310143,Fewer than 300 000
NGA_2653,NGA,Deba,0.630645,0.642977,0.644684,16227,11976,13677,0.0038806801340924846,0.0005304047138574575,-0.05894564202730723,0.026918107830648186,38.863930486226664,Fewer than 300 000,53.68879425517702,Fewer than 300 000,47.13636031293412,Fewer than 300 000
NGA_2671,NGA,Deiba,0.383448,0.401319,0.404269,13536,14932,17187,0.009152147890030049,0.0014658484458864862,0.01982470189351493,0.028528710461465767,28.328014184397166,Fewer than 300 000,26.876439860701847,Fewer than 300 000,23.521789724791994,Fewer than 300 000
NGA_2677,NGA,Dekina,1.023799,1.044941,1.065387,37650,16256,18487,0.0040964086798829236,0.003883057396354639,-0.1546243350978732,0.02605478519049953,27.192536520584326,Fewer than 300 000,64.28032726377953,Fewer than 300 000,57.62898252826311,Fewer than 300 000
