ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,worldpop_population_total,worldpop_built_surface_km2,worldpop_built_volume_m3
GHA,GHA_6791,Nkenkaasu,4.0,2020,2025,14966.0,0.83494,5244737.0
GHA,GHA_6803,Nkoranza,19.0,2020,2025,68188.0,3.711106,23271646.0
GHA,GHA_6808,Nkrankwanta,4.0,2020,2025,16162.0,0.898416,4953413.0
GHA,GHA_6811,Nkwanta,9.0,2020,2025,58303.0,1.710752,10537930.0
GHA,GHA_6812,Nkwatanum-Essiam,4.0,2020,2025,22732.0,0.822424,4732471.0
GHA,GHA_6813,Bepong,22.0,2020,2025,58563.0,3.638968,22970620.0
GHA,GHA_6862,Nsawkaw,5.0,2020,2025,19851.0,0.823824,4015655.0
GHA,GHA_6868,Nsuatre,11.0,2020,2025,22035.0,1.821106,9879145.0
GHA,GHA_6870,Nsuta,6.0,2020,2025,16546.0,1.00415,4538966.0
GHA,GHA_6922,Nyinahin,5.0,2020,2025,22748.0,0.922436,5762765.0
GHA,GHA_6948,Obogu,4.0,2020,2025,13282.0,0.635665,3927973.0
GHA,GHA_6952,Obuasi,52.0,2020,2025,220415.0,10.732696,81519056.0
GHA,GHA_6975,Offinso,30.0,2020,2025,85687.0,4.504616,25434978.0
GHA,GHA_7065,Old Debiso,6.0,2020,2025,20322.0,1.166718,7496728.0
GHA,GHA_7287,Parambo,4.0,2020,2025,12383.0,0.739107,3927269.0
GHA,GHA_7298,Peki-Tsame,9.0,2020,2025,23975.0,1.406611,7322784.0
GHA,GHA_7378,Prestea,8.0,2020,2025,42421.0,1.539733,13466375.0
GHA,GHA_7687,Salaga,11.0,2020,2025,61071.0,2.145707,11621252.0
GHA,GHA_7723,Sampa,7.0,2020,2025,35880.0,1.308015,7108567.0
GHA,GHA_7725,Samreboi,5.0,2020,2025,13066.0,0.923443,4919200.0
GHA,GHA_7805,Savelugu,16.0,2020,2025,70146.0,2.671266,15281257.0
GHA,GHA_7829,Sefwi Bekwai,9.0,2020,2025,31653.0,1.370045,8039395.0
GHA,GHA_7830,Sefwi Wiawso,17.0,2020,2025,51811.0,2.61461,13950956.0
GHA,GHA_7838,Seikwa,6.0,2020,2025,14658.0,0.843902,4028115.0
GHA,GHA_7871,Senya Bereku,11.0,2020,2025,32021.0,1.373573,7294063.0
GHA,GHA_8147,Sogakope,16.0,2020,2025,39658.0,2.639987,16203294.0
GHA,GHA_8162,Somanya,59.0,2020,2025,211101.0,11.317326,75477288.0
GHA,GHA_8220,Suhum,18.0,2020,2025,96725.0,3.683789,28798516.0
GHA,GHA_8239,Sunyani,168.0,2020,2025,293575.0,25.8177,174692128.0
GHA,GHA_8302,Takoradi,157.0,2020,2025,618324.0,29.86306,249354496.0
GHA,GHA_8324,Tamale,330.0,2020,2025,799479.0,44.304424,298117792.0
GHA,GHA_8388,Tarkwa,44.0,2020,2025,193310.0,7.848061,64600696.0
GHA,GHA_8394,Tatale,5.0,2020,2025,21531.0,0.962754,4743211.0
GHA,GHA_8427,Techiman,99.0,2020,2025,318496.0,19.70866,132050152.0
GHA,GHA_8428,Techimantia,6.0,2020,2025,20224.0,1.195341,6558731.0
GHA,GHA_8434,Teleku Bokazo,3.0,2020,2025,6092.0,0.278366,1034007.0
GHA,GHA_8452,Tepa,9.0,2020,2025,34349.0,1.750322,10251546.0
GHA,GHA_8649,Tsito,6.0,2020,2025,14294.0,0.966971,5612527.0
GHA,GHA_8673,Tumu,7.0,2020,2025,26757.0,1.368358,8447342.0
GHA,GHA_8692,Twifo Praso,9.0,2020,2025,39264.0,1.427813,9215620.0
GHA,GHA_8903,Wa,92.0,2020,2025,197351.0,15.582246,88795024.0
GHA,GHA_8932,Walewale,15.0,2020,2025,66050.0,2.419063,16976052.0
GHA,GHA_8942,Wamfie,12.0,2020,2025,35133.0,2.428044,13225560.0
GHA,GHA_8985,Wenchi,27.0,2020,2025,83829.0,4.491728,26507232.0
GHA,GHA_9000,Wiamoase,4.0,2020,2025,17693.0,0.795356,4741485.0
GHA,GHA_9003,Winneba,51.0,2020,2025,133863.0,6.242882,36397360.0
GHA,GHA_9022,Wulensi,4.0,2020,2025,17656.0,0.706802,4631913.0
GHA,GHA_9053,Yamfo,7.0,2020,2025,16473.0,1.109201,5845540.0
GHA,GHA_9066,Yegyi,13.0,2020,2025,77918.0,2.71384,16611591.0
GHA,GHA_9077,Yendi,27.0,2020,2025,110035.0,4.621772,27559770.0
GHA,GHA_9101,Zabzugu,6.0,2020,2025,29423.0,1.020165,5734860.0
GIN,GIN_1528,Balato,7.0,2020,2025,37199.0,1.549594,8234085.0
GIN,GIN_1567,Banankoro,5.0,2020,2025,65559.0,1.298736,8437112.0
GIN,GIN_1859,Beyla,6.0,2020,2025,31191.0,0.996773,6457862.0
GIN,GIN_1991,Boffa,5.0,2020,2025,11404.0,0.722727,3502826.0
GIN,GIN_2009,Boké,20.0,2020,2025,98468.0,3.225569,18491344.0
GIN,GIN_2500,Conakry,349.0,2020,2025,2682970.0,88.839624,656072640.0
GIN,GIN_2522,Dabola,16.0,2020,2025,23383.0,2.564789,14115577.0
GIN,GIN_2728,Diécké,6.0,2020,2025,16202.0,1.397427,9008306.0
GIN,GIN_2754,Dinguiraye,11.0,2020,2025,33050.0,1.805515,10536949.0
GIN,GIN_3197,Faranah,14.0,2020,2025,99085.0,3.329126,24292224.0
GIN,GIN_3262,Forécariah,8.0,2020,2025,37506.0,1.342736,8494108.0
GIN,GIN_3284,Fria,10.0,2020,2025,34574.0,2.525621,19495372.0
GIN,GIN_3285,Friguiagbe-Centre,4.0,2020,2025,13321.0,0.575883,3038454.0
GIN,GIN_3370,Gaoual,4.0,2020,2025,22181.0,0.588121,2637424.0
GIN,GIN_3625,Guéckédou,16.0,2020,2025,68468.0,2.978679,21030096.0
GIN,GIN_4488,Kamsar,35.0,2020,2025,79270.0,5.937568,41110192.0
GIN,GIN_4514,Kankan,60.0,2020,2025,330859.0,12.452891,78931296.0
GIN,GIN_4727,Kérouané,7.0,2020,2025,25511.0,1.456323,9234600.0
GIN,GIN_4850,Kindia,66.0,2020,2025,230895.0,12.53852,94042768.0
GIN,GIN_4861,Kintinian,5.0,2020,2025,29310.0,1.021715,5392577.0
GIN,GIN_4902,Kissidougou,34.0,2020,2025,118714.0,6.569254,46622020.0
GIN,GIN_5022,Koundara,18.0,2020,2025,31122.0,2.801423,15568061.0
GIN,GIN_5029,Kouroussa,10.0,2020,2025,55002.0,2.039365,12120860.0
GIN,GIN_5036,Koyamah,2.0,2020,2025,5159.0,0.344679,1574599.0
GIN,GIN_5189,Labé,100.0,2020,2025,192502.0,16.747868,98913712.0
GIN,GIN_5313,Lola,13.0,2020,2025,43118.0,2.644299,20625240.0
GIN,GIN_5426,Macenta,15.0,2020,2025,95473.0,2.836702,17158442.0
GIN,GIN_5464,Maférénya,35.0,2020,2025,34207.0,2.28039,9539868.0
GIN,GIN_5627,Mamou,33.0,2020,2025,114643.0,6.002134,49097760.0
GIN,GIN_5644,Mandiana,14.0,2020,2025,20050.0,2.257675,12012409.0
GIN,GIN_6926,Nzerekore,60.0,2020,2025,318606.0,12.882628,111689560.0
GIN,GIN_7337,Pita,21.0,2020,2025,40743.0,3.509006,22567544.0
GIN,GIN_7605,Sabadou-Baranama,1.0,2020,2025,15573.0,0.182511,684361.0
GIN,GIN_7749,Sangarédi,17.0,2020,2025,105255.0,2.90385,18482636.0
GIN,GIN_8090,Siguiri,58.0,2020,2025,195524.0,10.30986,63688008.0
GIN,GIN_8091,Siguirini,4.0,2020,2025,19877.0,0.905036,5878501.0
GIN,GIN_8437,Tétélélé,13.0,2020,2025,31876.0,1.866171,9570712.0
GIN,GIN_8511,Timbi-Madina,12.0,2020,2025,15084.0,2.128696,11457643.0
GIN,GIN_8518,Tinsinkoro,1.0,2020,2025,4309.0,0.315369,1479552.0
GIN,GIN_8564,Tondon,1.0,2020,2025,3364.0,0.202281,786580.0
GIN,GIN_8592,Tougnifili,2.0,2020,2025,4048.0,0.219169,795008.0
GIN,GIN_9089,Yomou,4.0,2020,2025,8667.0,0.552312,3436160.0
GMB,GMB_1645,Banjul,3.0,2020,2025,45620.0,0.918911,7507182.0
GMB,GMB_1706,Basse Santo-Su,10.0,2020,2025,63198.0,1.968324,11347698.0
GMB,GMB_3150,Essau,8.0,2020,2025,44611.0,1.297173,7028639.0
GMB,GMB_3195,Farafenni,11.0,2020,2025,19307.0,1.66168,9365144.0
GMB,GMB_3668,Gunjur,12.0,2020,2025,40359.0,1.478054,6874838.0
GMB,GMB_7876,Banjul,345.0,2020,2025,1193253.0,58.377268,370806432.0
GMB,GMB_8160,Soma,7.0,2020,2025,13578.0,1.369761,6522259.0
GNB,GNB_1467,Bafata,8.0,2020,2025,58593.0,1.921969,12170117.0
GNB,GNB_1951,Bissau,82.0,2020,2025,573995.0,20.741656,148858944.0
GNB,GNB_1953,Bissora,3.0,2020,2025,16774.0,0.609077,3458995.0
GNB,GNB_2330,Canchungo,16.0,2020,2025,21872.0,1.873108,9082024.0
GNB,GNB_3311,Gabu,12.0,2020,2025,58597.0,2.807351,17206352.0
GNB,GNB_7090,Ondame,7.0,2020,2025,14951.0,0.844984,2536070.0
GNQ,GNQ_1710,Bata,70.0,2020,2025,364483.0,17.028504,145859120.0
GNQ,GNQ_5592,Malabo,55.0,2020,2025,368422.0,11.782573,108708488.0
GNQ,GNQ_5989,Micomeseng,4.0,2020,2025,8644.0,0.273535,1177293.0
GNQ,GNQ_6220,Mongomo,10.0,2020,2025,64518.0,1.760131,10087942.0
GNQ,GNQ_6754,Niefang,4.0,2020,2025,25053.0,0.56513,2156720.0
KEN,KEN_2525,Dadaab,5.0,2020,2025,56562.0,0.647831,2768726.0
KEN,KEN_2530,Dagahaley,8.0,2020,2025,10232.0,0.356931,892506.0
KEN,KEN_3074,El Wak,12.0,2020,2025,121436.0,2.185527,11884932.0
KEN,KEN_3076,Elburgon,32.0,2020,2025,44984.0,3.174149,17185140.0
KEN,KEN_3077,Eldama Ravine,40.0,2020,2025,34713.0,3.444781,14996587.0
KEN,KEN_3094,Embu,5532.0,2020,2025,4573704.0,344.471712,972992832.0
KEN,KEN_3387,Garissa,49.0,2020,2025,252680.0,9.938755,60352920.0
KEN,KEN_3505,Gilgil,32.0,2020,2025,73787.0,3.517834,15925522.0
KEN,KEN_3560,Golini,13.0,2020,2025,16744.0,0.893845,3196751.0
KEN,KEN_3822,Hola,11.0,2020,2025,91268.0,1.550083,6748115.0
KEN,KEN_4114,Isiolo,33.0,2020,2025,139429.0,4.900004,25350878.0
KEN,KEN_4134,Iten,220.0,2020,2025,132096.0,10.913946,29145870.0
KEN,KEN_4247,Kabarnet,28.0,2020,2025,31346.0,2.552219,10592706.0
KEN,KEN_4417,Kajiado,11.0,2020,2025,38311.0,1.447282,7716505.0
KEN,KEN_4431,Kakuma,28.0,2020,2025,148759.0,4.839194,27533144.0
KEN,KEN_4689,Keekonyokie,17.0,2020,2025,13268.0,0.727926,1819652.0
KEN,KEN_4764,Ki Li Fi,150.0,2020,2025,203955.0,7.78377,26730384.0
KEN,KEN_4811,Kikima,2102.0,2020,2025,1045301.0,129.65864,354654592.0
KEN,KEN_4833,Kimana,14.0,2020,2025,20957.0,0.761281,2997862.0
KEN,KEN_4903,Kisumu,21053.0,2020,2025,16395114.0,1157.560704,3230418176.0
KEN,KEN_4919,Kitui,583.0,2020,2025,263167.0,27.80916,73108640.0
KEN,KEN_5210,Lamu,5.0,2020,2025,9297.0,0.602771,3093937.0
KEN,KEN_5301,Lodwar,35.0,2020,2025,152405.0,5.48391,31248364.0
KEN,KEN_5571,Makindu,86.0,2020,2025,40338.0,3.92157,11864058.0
KEN,KEN_5610,Malindi,193.0,2020,2025,364887.0,14.836172,57912224.0
KEN,KEN_5643,Mandera,23.0,2020,2025,161120.0,4.376947,23416584.0
KEN,KEN_5711,Maralal,24.0,2020,2025,75591.0,2.041939,9367634.0
KEN,KEN_5721,Mariakani,61.0,2020,2025,163261.0,5.757807,21628716.0
KEN,KEN_5740,Marsabit,19.0,2020,2025,83211.0,2.077819,11928889.0
KEN,KEN_5810,Matuu,300.0,2020,2025,121262.0,18.484416,49002768.0
KEN,KEN_5870,Mbita,96.0,2020,2025,75634.0,6.362967,17451948.0
KEN,KEN_6186,Mogoto,12.0,2020,2025,14335.0,0.932575,2884451.0
KEN,KEN_6209,Molo,476.0,2020,2025,320197.0,21.973268,62595788.0
KEN,KEN_6212,Mombasa,237.0,2020,2025,1661253.0,42.932032,291688704.0
KEN,KEN_6277,Moyale ,26.0,2020,2025,109172.0,2.109543,14118785.0
KEN,KEN_6311,Mtito-Andei,49.0,2020,2025,21257.0,2.5905,7160108.0
KEN,KEN_6469,Mwingi,10.0,2020,2025,18677.0,1.213676,6521351.0
KEN,KEN_6509,Nairobi,1890.0,2020,2025,9262444.0,258.159248,1718708992.0
KEN,KEN_6510,Naivasha,621.0,2020,2025,479126.0,41.222504,129107600.0
KEN,KEN_6516,Nakuru,939.0,2020,2025,1211681.0,70.114456,283843616.0
KEN,KEN_6523,Namanga ,18.0,2020,2025,28379.0,1.054613,5429639.0
KEN,KEN_6551,Nanyuky,360.0,2020,2025,233603.0,23.594524,75723792.0
KEN,KEN_6557,Narok,28.0,2020,2025,85417.0,3.646983,19017986.0
KEN,KEN_6857,Nsambweni,20.0,2020,2025,22649.0,1.333203,4275109.0
KEN,KEN_6894,Nyahururu,526.0,2020,2025,254916.0,31.396256,88176192.0
KEN,KEN_7072,Oloitokitok,43.0,2020,2025,61555.0,2.193355,6541622.0
KEN,KEN_7502,Rhamu,9.0,2020,2025,106298.0,1.130947,4798040.0
KEN,KEN_8103,Simkumbe,38.0,2020,2025,52156.0,2.535465,7389201.0
KEN,KEN_8174,Sori,89.0,2020,2025,56283.0,5.123444,13576030.0
KEN,KEN_8215,Subokia,112.0,2020,2025,62869.0,6.271954,17508776.0
KEN,KEN_8225,Sultan Hamud aggl.,3.0,2020,2025,8908.0,0.426413,2298957.0
KEN,KEN_8230,Sumba,38.0,2020,2025,23742.0,2.545567,6868560.0
KEN,KEN_8400,Taveta,40.0,2020,2025,51759.0,2.743255,10454280.0
KEN,KEN_8474,Thika,100.0,2020,2025,426050.0,16.193724,97458496.0
KEN,KEN_8723,Ukunda,65.0,2020,2025,134439.0,5.575764,21620424.0
KEN,KEN_8792,Usenge,119.0,2020,2025,65241.0,6.11929,15590169.0
KEN,KEN_8885,Visoi,64.0,2020,2025,32529.0,3.020246,7848219.0
KEN,KEN_8890,Voi,27.0,2020,2025,49455.0,3.12764,19824820.0
KEN,KEN_8928,Wajir,50.0,2020,2025,118458.0,6.523308,33542360.0
KEN,KEN_8943,Wamumu,4.0,2020,2025,9051.0,0.59754,2203213.0
KEN,KEN_8982,Hagadera,9.0,2020,2025,111037.0,2.388936,14817496.0
KEN,KEN_9024,Wundyani,210.0,2020,2025,98487.0,11.625271,32484794.0
LBR,LBR_2044,Bongtown,3.0,2020,2025,8344.0,0.423358,1737834.0
LBR,LBR_2174,Buchanan,21.0,2020,2025,91615.0,3.8873,25426010.0
LBR,LBR_2837,Dolo Town,15.0,2020,2025,23431.0,1.273207,4848637.0
LBR,LBR_3275,Foya,7.0,2020,2025,34827.0,0.960071,5101012.0
LBR,LBR_3364,Ganta,26.0,2020,2025,103376.0,4.754411,32509340.0
LBR,LBR_3439,Gbarnga,31.0,2020,2025,113257.0,5.036304,36479824.0
LBR,LBR_3611,Greenville,7.0,2020,2025,39407.0,1.017734,4417283.0
LBR,LBR_3746,Harbel,7.0,2020,2025,26765.0,1.197297,5814425.0
LBR,LBR_3756,Harper,7.0,2020,2025,46521.0,1.154081,6241621.0
LBR,LBR_4423,Kakata,17.0,2020,2025,57770.0,2.787242,18571532.0
LBR,LBR_4957,Kolahun,3.0,2020,2025,11612.0,0.377611,1406356.0
LBR,LBR_6224,Monrovia,349.0,2020,2025,2001148.0,73.336912,535411680.0
LBR,LBR_6918,Nyea Blai,7.0,2020,2025,16028.0,0.781786,2487601.0
LBR,LBR_7343,Pleebo,7.0,2020,2025,48629.0,1.501941,12786416.0
LBR,LBR_7624,Saclepea,10.0,2020,2025,28553.0,1.441515,7747297.0
LBR,LBR_7767,Sanniquellie,15.0,2020,2025,46212.0,2.017168,12425321.0
LBR,LBR_8654,Tubmanburg,6.0,2020,2025,21506.0,0.697399,3022951.0
LBR,LBR_8891,Voinjama,10.0,2020,2025,50240.0,1.221615,6828271.0
LBR,LBR_9069,Yekepa,4.0,2020,2025,14747.0,0.547338,2004138.0
LBR,LBR_9202,Zwedru,15.0,2020,2025,114995.0,2.330534,14727806.0
LSO,LSO_2284,Butha Buthe,43.0,2020,2025,52975.0,4.769888,22420368.0
LSO,LSO_3818,Hlotse,26.0,2020,2025,36872.0,3.650896,18676546.0
LSO,LSO_5465,Mafeteng,30.0,2020,2025,38385.0,4.507881,23861798.0
LSO,LSO_5704,Maputsoe,30.0,2020,2025,46909.0,4.967877,27769544.0
LSO,LSO_5753,Maseru,192.0,2020,2025,396028.0,37.929064,263789600.0
LSO,LSO_6189,Mohale's Hoek,19.0,2020,2025,28346.0,2.620146,14003798.0
LSO,LSO_6279,Quthing,13.0,2020,2025,15813.0,1.325182,6390585.0
LSO,LSO_8463,Teyateyaneng,22.0,2020,2025,31535.0,3.005133,16409839.0
LSO,LSO_8647,Tsikoane,21.0,2020,2025,18607.0,1.755079,5534742.0
MDG,MDG_1155,Ambalavao,5.0,2020,2025,26348.0,0.831561,4954107.0
MDG,MDG_1157,Ambanja,7.0,2020,2025,73526.0,1.709228,11223309.0
MDG,MDG_1158,Ambato Ambarimay,2.0,2020,2025,16624.0,0.437186,2464410.0
MDG,MDG_1159,Ambatolampy,9.0,2020,2025,29543.0,1.172653,5114925.0
MDG,MDG_1160,Ambatomilona,1.0,2020,2025,8334.0,0.214556,779789.0
MDG,MDG_1161,Ambatondrazaka,5.0,2020,2025,62498.0,1.281941,11067378.0
MDG,MDG_1163,Ambilobe,10.0,2020,2025,70759.0,2.070248,12206895.0
MDG,MDG_1165,Amboasary Atsimo,2.0,2020,2025,25628.0,0.533855,2837522.0
MDG,MDG_1166,Sainte Marie,3.0,2020,2025,6480.0,0.226583,682368.0
MDG,MDG_1167,Ambohijanahary,1.0,2020,2025,2587.0,0.175512,716942.0
MDG,MDG_1168,Ambohitrimanjaka,7.0,2020,2025,29882.0,1.305626,9596938.0
MDG,MDG_1170,Ambositra I,8.0,2020,2025,29593.0,1.123097,6499122.0
MDG,MDG_1171,Ambovombe,5.0,2020,2025,46411.0,0.916228,4518559.0
MDG,MDG_1198,Analavory,2.0,2020,2025,14927.0,0.293425,1031108.0
MDG,MDG_1204,Andapa,4.0,2020,2025,32321.0,1.022475,5627996.0
MDG,MDG_1206,Andilamena,2.0,2020,2025,15730.0,0.40181,1950131.0
MDG,MDG_1233,Antalaha Ambonivohitra,10.0,2020,2025,112703.0,1.868183,12170350.0
MDG,MDG_1235,Antananarivo,279.0,2020,2025,2604221.0,58.115448,515827200.0
MDG,MDG_1236,Antanety II,4.0,2020,2025,15776.0,0.495428,2282679.0
MDG,MDG_1237,Antanifotsy,2.0,2020,2025,7970.0,0.299756,1002245.0
MDG,MDG_1238,Antsirabe,22.0,2020,2025,191715.0,4.692296,32924020.0
MDG,MDG_1239,Antsiranana,21.0,2020,2025,153599.0,5.190361,37304052.0
MDG,MDG_1240,Anstonihy,7.0,2020,2025,54164.0,1.365539,9921054.0
MDG,MDG_1285,Arivonimamo I,4.0,2020,2025,23091.0,0.674626,3653392.0
MDG,MDG_1756,Befandriana Nord,3.0,2020,2025,20259.0,0.643763,4754532.0
MDG,MDG_1781,Belo Tsiribihina,3.0,2020,2025,24390.0,0.581439,3634914.0
MDG,MDG_1851,Betafo,5.0,2020,2025,16475.0,0.399897,1568096.0
MDG,MDG_1858,Betroka,3.0,2020,2025,17060.0,0.635573,3091323.0
MDG,MDG_2066,Port-bergé,4.0,2020,2025,44528.0,0.867817,4965330.0
MDG,MDG_3194,Farafangana,6.0,2020,2025,69536.0,0.998517,5087173.0
MDG,MDG_3223,Fenerive Est,6.0,2020,2025,56371.0,1.073453,5569573.0
MDG,MDG_3225,Tampontanana Fenoarivo,6.0,2020,2025,41729.0,1.066059,6733192.0
MDG,MDG_3234,Fianarantsoa,27.0,2020,2025,176282.0,5.319823,52014572.0
MDG,MDG_3794,Hell-Ville,13.0,2020,2025,79415.0,2.066835,14649418.0
MDG,MDG_3955,Inhosy,5.0,2020,2025,44779.0,1.056151,5841232.0
MDG,MDG_4044,Imeritsiatosika,6.0,2020,2025,33311.0,0.95889,5209552.0
MDG,MDG_5460,Maevatanana I,2.0,2020,2025,30137.0,0.492595,3265839.0
MDG,MDG_5499,Mahabo,2.0,2020,2025,15500.0,0.423674,1761318.0
MDG,MDG_5502,Mahajanga,44.0,2020,2025,281406.0,7.905597,43679500.0
MDG,MDG_5523,Mahanoro,4.0,2020,2025,29975.0,0.561932,2510036.0
MDG,MDG_5543,Maintirano,3.0,2020,2025,24251.0,0.688258,3395385.0
MDG,MDG_5629,Mampikony I,4.0,2020,2025,23048.0,0.751325,4167454.0
MDG,MDG_5634,Manakara,7.0,2020,2025,37848.0,1.164443,5792696.0
MDG,MDG_5635,Mananara Avaratra,6.0,2020,2025,43100.0,1.063126,5675795.0
MDG,MDG_5636,Manjanary,4.0,2020,2025,23812.0,0.625764,2259719.0
MDG,MDG_5637,Manaratsandry,2.0,2020,2025,2765.0,0.3264,1344261.0
MDG,MDG_5645,Mandritsara,4.0,2020,2025,45097.0,0.923583,5071727.0
MDG,MDG_5663,Manitsy,2.0,2020,2025,7479.0,0.371368,2119932.0
MDG,MDG_5665,Manjankandriana,2.0,2020,2025,5922.0,0.252377,1111456.0
MDG,MDG_5730,Maroantsetra,10.0,2020,2025,93143.0,1.423362,6686390.0
MDG,MDG_5734,Marovoay Ville,3.0,2020,2025,24834.0,0.683015,5110088.0
MDG,MDG_5985,Miarinarivo,3.0,2020,2025,17609.0,0.442814,2485887.0
MDG,MDG_6236,Moramanga,10.0,2020,2025,57059.0,2.093963,12913319.0
MDG,MDG_6245,Morombe,3.0,2020,2025,19824.0,0.445138,1865531.0
MDG,MDG_6246,Morondava,8.0,2020,2025,58235.0,1.765787,9649812.0
MDG,MDG_7678,Sakaraha,2.0,2020,2025,20845.0,0.534528,2936228.0
MDG,MDG_7714,Sambava,18.0,2020,2025,166368.0,3.251014,16667050.0
MDG,MDG_8119,SIRAMA,3.0,2020,2025,5968.0,0.341857,1166065.0
MDG,MDG_8375,Toalagnaro,4.0,2020,2025,70512.0,0.990818,8816095.0
MDG,MDG_8544,Toamasina,48.0,2020,2025,516621.0,11.429278,74494032.0
MDG,MDG_8555,Toliary,32.0,2020,2025,315300.0,6.848921,45439380.0
MDG,MDG_8619,Ilakaka,2.0,2020,2025,6667.0,0.40346,1886097.0
MDG,MDG_8648,Tsiromandidy,5.0,2020,2025,41519.0,0.862101,4895699.0
MDG,MDG_8816,Vangaindrano,4.0,2020,2025,23756.0,0.459366,1534814.0
MDG,MDG_8817,Vatomandry,3.0,2020,2025,28039.0,0.584922,2048364.0
MDG,MDG_8818,Vavatenina,2.0,2020,2025,16345.0,0.350514,1763605.0
MDG,MDG_8888,Vohémar,5.0,2020,2025,31677.0,0.985437,4652075.0
MLI,MLI_1232,Ansongo Dioula,9.0,2020,2025,30130.0,1.075803,5055148.0
MLI,MLI_1459,Badinko,3.0,2020,2025,9746.0,0.599992,2929495.0
MLI,MLI_1547,Bamako,856.0,2020,2025,6068077.0,160.585952,1114045568.0
MLI,MLI_1566,Banamba,8.0,2020,2025,16738.0,1.497114,7649409.0
MLI,MLI_1574,Bandiagara,8.0,2020,2025,7270.0,1.174632,6518547.0
MLI,MLI_1647,Bankass,7.0,2020,2025,3824.0,0.895431,4592478.0
MLI,MLI_1673,Baraoueli,4.0,2020,2025,21630.0,0.811966,4668824.0
MLI,MLI_1964,Bla,9.0,2020,2025,31725.0,2.164,12157584.0
MLI,MLI_2045,Boni,2.0,2020,2025,18839.0,0.377154,1530204.0
MLI,MLI_2107,Bougouni,33.0,2020,2025,193218.0,5.279654,30094252.0
MLI,MLI_2133,Bourem,3.0,2020,2025,6677.0,0.342575,985965.0
MLI,MLI_2550,Dalabala,11.0,2020,2025,56671.0,1.839357,9474196.0
MLI,MLI_2704,Diabaly,5.0,2020,2025,21810.0,1.013556,4528246.0
MLI,MLI_2706,Diamarabougou,7.0,2020,2025,66682.0,1.54567,8918531.0
MLI,MLI_2710,Diangounte Camara,2.0,2020,2025,9701.0,0.301306,1197706.0
MLI,MLI_2730,Diema,5.0,2020,2025,29375.0,0.948243,4591035.0
MLI,MLI_2752,Dinangourou,1.0,2020,2025,318.0,0.240106,1059778.0
MLI,MLI_2760,Dioila,11.0,2020,2025,44457.0,1.967388,11539445.0
MLI,MLI_2762,Dioro,5.0,2020,2025,24807.0,0.930238,5060677.0
MLI,MLI_2773,Dire,6.0,2020,2025,47662.0,1.123955,5783435.0
MLI,MLI_2800,Djenne,3.0,2020,2025,28001.0,0.561966,2878556.0
MLI,MLI_2869,Douentza,7.0,2020,2025,145055.0,1.26317,7182483.0
MLI,MLI_2871,Dougabougou,5.0,2020,2025,24580.0,0.945984,4458215.0
MLI,MLI_2950,Echell,3.0,2020,2025,6092.0,0.380846,1692050.0
MLI,MLI_3190,Fana,25.0,2020,2025,110708.0,4.541489,26742656.0
MLI,MLI_3206,Fatao,4.0,2020,2025,17650.0,0.762099,3687457.0
MLI,MLI_3263,Forgho Sonrai,1.0,2020,2025,2100.0,0.178146,543540.0
MLI,MLI_3271,Foungou,3.0,2020,2025,10555.0,0.444302,2001719.0
MLI,MLI_3274,Fourou,7.0,2020,2025,26965.0,1.401012,7789027.0
MLI,MLI_3368,Gao,37.0,2020,2025,315288.0,7.331069,50968048.0
MLI,MLI_3376,Garalo,6.0,2020,2025,17368.0,0.76493,3086165.0
MLI,MLI_3588,Goumbou,3.0,2020,2025,7713.0,0.337317,1309381.0
MLI,MLI_3590,Goundam,6.0,2020,2025,35066.0,0.759181,3034532.0
MLI,MLI_4285,Kadiolo,15.0,2020,2025,76537.0,3.182903,20098988.0
MLI,MLI_4671,Kayes,56.0,2020,2025,634120.0,9.539808,55310528.0
MLI,MLI_4712,Kenieba,11.0,2020,2025,35027.0,1.662456,8751227.0
MLI,MLI_4729,Kersignane,1.0,2020,2025,5407.0,0.199606,894553.0
MLI,MLI_4773,Kiban,3.0,2020,2025,5809.0,0.544394,3065772.0
MLI,MLI_4795,Kidal,13.0,2020,2025,36499.0,1.812441,7760850.0
MLI,MLI_4804,Kignan,4.0,2020,2025,12707.0,0.689825,3511142.0
MLI,MLI_4877,Kirane,4.0,2020,2025,16682.0,0.805783,3685651.0
MLI,MLI_4905,Kita,22.0,2020,2025,136252.0,4.265543,26006496.0
MLI,MLI_4948,Kokobougou,6.0,2020,2025,14701.0,1.163637,6633323.0
MLI,MLI_4965,Kolondieba,8.0,2020,2025,33629.0,1.499024,7681865.0
MLI,MLI_4985,Konna,4.0,2020,2025,19939.0,0.684456,3317073.0
MLI,MLI_4986,Konobougou,5.0,2020,2025,36001.0,0.869167,4490431.0
MLI,MLI_4999,Koro,12.0,2020,2025,7909.0,1.704814,11078335.0
MLI,MLI_5016,Koulikoro,15.0,2020,2025,53050.0,2.820067,16575953.0
MLI,MLI_5018,Koumantou,9.0,2020,2025,34272.0,1.607424,8754882.0
MLI,MLI_5030,Koury,8.0,2020,2025,22873.0,1.607034,8984020.0
MLI,MLI_5032,Koutiala,48.0,2020,2025,287967.0,12.264107,79695400.0
MLI,MLI_5051,Kremis,3.0,2020,2025,9836.0,0.455934,2184641.0
