ISO3_Code,Category,Year,Cities,Pop
MDG,100k-250k,1959.0,1.0,150284.0
MLI,100k-250k,1959.0,1.0,154641.0
MOZ,100k-250k,1959.0,1.0,188196.0
MOZ,50k-100k,1959.0,2.0,133080.0
MUS,250k-500k,1959.0,1.0,258185.99999999997
NGA,1-2.5 millions,1959.0,1.0,1173258.0
NGA,100k-250k,1959.0,14.0,1889843.0
NGA,250k-500k,1959.0,3.0,1150854.0
NGA,50k-100k,1959.0,24.0,1808083.0
SDN,250k-500k,1959.0,1.0,362889.0
SDN,50k-100k,1959.0,5.0,373626.0
SEN,100k-250k,1959.0,1.0,151707.0
SEN,250k-500k,1959.0,1.0,439617.0
SEN,50k-100k,1959.0,2.0,172394.0
SLE,100k-250k,1959.0,1.0,148788.0
SOM,100k-250k,1959.0,2.0,243811.0
SOM,50k-100k,1959.0,3.0,210383.0
SSA,1-2.5 millions,1959.0,1.0,1173258.0
SSA,100k-250k,1959.0,47.0,7190381.0
SSA,250k-500k,1959.0,12.0,4457178.0
SSA,500k-1 million,1959.0,3.0,1887020.0
SSA,50k-100k,1959.0,68.0,5185147.0
SSD,100k-250k,1959.0,1.0,102682.0
TCD,50k-100k,1959.0,2.0,161775.0
TGO,50k-100k,1959.0,1.0,80736.0
TZA,50k-100k,1959.0,1.0,97506.0
UGA,100k-250k,1959.0,1.0,246941.0
ZAF,100k-250k,1959.0,5.0,703504.0
ZAF,250k-500k,1959.0,1.0,321651.0
ZAF,500k-1 million,1959.0,2.0,1257688.0
ZWE,100k-250k,1959.0,2.0,373915.0
AFE,100k-250k,1960.0,23.0,3466661.0
AFE,250k-500k,1960.0,7.0,2489486.0
AFE,500k-1 million,1960.0,3.0,1934289.0
AFE,50k-100k,1960.0,48.0,3320285.0
AFW,1-2.5 millions,1960.0,1.0,1249222.0
AFW,100k-250k,1960.0,25.0,3834556.0
AFW,250k-500k,1960.0,6.0,2432887.0
AFW,50k-100k,1960.0,57.0,3985023.0
AGO,100k-250k,1960.0,2.0,239649.0
AGO,500k-1 million,1960.0,1.0,646327.0
AGO,50k-100k,1960.0,8.0,540253.0
BEN,100k-250k,1960.0,2.0,262410.0
BFA,50k-100k,1960.0,1.0,60568.0
CAF,100k-250k,1960.0,1.0,162500.0
CIV,250k-500k,1960.0,1.0,275050.0
CIV,50k-100k,1960.0,1.0,57107.0
CMR,100k-250k,1960.0,2.0,315422.0
CMR,50k-100k,1960.0,7.0,462114.0
COD,100k-250k,1960.0,5.0,772620.0
COD,250k-500k,1960.0,2.0,777264.0
COD,50k-100k,1960.0,17.0,1226856.0
COG,100k-250k,1960.0,1.0,238595.0
ERI,100k-250k,1960.0,2.0,284631.0
ETH,250k-500k,1960.0,1.0,473324.0
ETH,50k-100k,1960.0,7.0,457455.0
GHA,100k-250k,1960.0,1.0,239752.0
GHA,250k-500k,1960.0,1.0,493531.0
GHA,50k-100k,1960.0,1.0,99451.0
GIN,100k-250k,1960.0,1.0,182795.0
KEN,100k-250k,1960.0,1.0,230087.0
KEN,50k-100k,1960.0,1.0,98637.0
MDG,100k-250k,1960.0,1.0,157610.0
MLI,100k-250k,1960.0,1.0,158081.0
MOZ,100k-250k,1960.0,1.0,196606.0
MOZ,50k-100k,1960.0,3.0,187970.0
MUS,250k-500k,1960.0,1.0,269607.0
NER,50k-100k,1960.0,2.0,119656.0
NGA,1-2.5 millions,1960.0,1.0,1249222.0
NGA,100k-250k,1960.0,14.0,1965194.0
NGA,250k-500k,1960.0,3.0,1198701.0
NGA,50k-100k,1960.0,37.0,2587359.0
SDN,100k-250k,1960.0,1.0,102515.0
SDN,250k-500k,1960.0,1.0,382491.0
SDN,50k-100k,1960.0,5.0,343913.0
SEN,100k-250k,1960.0,1.0,157698.0
SEN,250k-500k,1960.0,1.0,465605.0
SEN,50k-100k,1960.0,3.0,235985.0
SLE,100k-250k,1960.0,1.0,152109.0
SLE,50k-100k,1960.0,1.0,55040.0
SOM,100k-250k,1960.0,2.0,255056.0
SOM,50k-100k,1960.0,3.0,219131.0
SSA,1-2.5 millions,1960.0,1.0,1249222.0
SSA,100k-250k,1960.0,48.0,7301217.0
SSA,250k-500k,1960.0,13.0,4922373.0
SSA,500k-1 million,1960.0,3.0,1934289.0
SSA,50k-100k,1960.0,105.0,7305308.0
SSD,100k-250k,1960.0,1.0,106500.0
TCD,50k-100k,1960.0,3.0,221375.0
TGO,50k-100k,1960.0,1.0,86368.0
TZA,50k-100k,1960.0,1.0,54435.0
UGA,250k-500k,1960.0,1.0,256315.99999999997
ZAF,100k-250k,1960.0,5.0,729778.0
ZAF,250k-500k,1960.0,1.0,330484.0
ZAF,500k-1 million,1960.0,2.0,1287962.0
ZAF,50k-100k,1960.0,1.0,58480.0
ZMB,50k-100k,1960.0,2.0,133155.0
ZWE,100k-250k,1960.0,2.0,391609.0
AFE,100k-250k,1961.0,26.0,3660344.0
AFE,250k-500k,1961.0,9.0,3157087.0
AFE,500k-1 million,1961.0,3.0,2000190.0
AFE,50k-100k,1961.0,44.0,3076895.0
AFW,1-2.5 millions,1961.0,1.0,1336504.0
AFW,100k-250k,1961.0,27.0,4085960.0
AFW,250k-500k,1961.0,6.0,2062779.0
AFW,500k-1 million,1961.0,1.0,512332.0
AFW,50k-100k,1961.0,54.0,3850652.0
AGO,100k-250k,1961.0,2.0,244754.0
AGO,500k-1 million,1961.0,1.0,660095.0
AGO,50k-100k,1961.0,8.0,554305.0
BEN,100k-250k,1961.0,2.0,278219.0
BFA,50k-100k,1961.0,1.0,63332.0
CAF,100k-250k,1961.0,1.0,173882.0
CIV,250k-500k,1961.0,1.0,303552.0
CIV,50k-100k,1961.0,1.0,63577.0
CMR,100k-250k,1961.0,2.0,334972.0
CMR,50k-100k,1961.0,7.0,482340.0
COD,100k-250k,1961.0,6.0,764893.0
COD,250k-500k,1961.0,3.0,1100602.0
COD,50k-100k,1961.0,15.0,1095732.0
COG,250k-500k,1961.0,2.0,515207.0
ERI,100k-250k,1961.0,2.0,297552.0
ETH,100k-250k,1961.0,1.0,103404.0
ETH,250k-500k,1961.0,1.0,490999.0
ETH,50k-100k,1961.0,6.0,376070.0
GHA,100k-250k,1961.0,2.0,353656.0
GHA,500k-1 million,1961.0,1.0,512332.0
GIN,100k-250k,1961.0,1.0,203928.0
KEN,100k-250k,1961.0,2.0,353019.0
MDG,100k-250k,1961.0,1.0,163470.0
MLI,100k-250k,1961.0,1.0,163071.0
MOZ,100k-250k,1961.0,1.0,210344.0
MOZ,50k-100k,1961.0,3.0,193295.0
MUS,250k-500k,1961.0,1.0,280138.0
NER,50k-100k,1961.0,2.0,128424.0
NGA,1-2.5 millions,1961.0,1.0,1336504.0
NGA,100k-250k,1961.0,16.0,2254025.0
NGA,250k-500k,1961.0,2.0,753964.0
NGA,50k-100k,1961.0,35.0,2483976.0
SDN,100k-250k,1961.0,1.0,106333.0
SDN,250k-500k,1961.0,1.0,405685.0
SDN,50k-100k,1961.0,5.0,364920.0
SEN,100k-250k,1961.0,1.0,165145.0
SEN,250k-500k,1961.0,1.0,490056.0
SEN,50k-100k,1961.0,3.0,246015.0
SLE,100k-250k,1961.0,1.0,159062.0
SLE,50k-100k,1961.0,1.0,57114.0
SOM,100k-250k,1961.0,2.0,272805.0
SOM,50k-100k,1961.0,3.0,230052.0
SSA,1-2.5 millions,1961.0,1.0,1336504.0
SSA,100k-250k,1961.0,53.0,7746304.0
SSA,250k-500k,1961.0,15.0,5219866.0
SSA,500k-1 million,1961.0,4.0,2512522.0
SSA,50k-100k,1961.0,98.0,6927547.0
SSD,100k-250k,1961.0,1.0,111231.0
TCD,50k-100k,1961.0,3.0,233456.0
TGO,50k-100k,1961.0,1.0,92418.0
TZA,100k-250k,1961.0,1.0,109317.0
TZA,50k-100k,1961.0,1.0,56065.0
UGA,250k-500k,1961.0,1.0,278439.0
ZAF,100k-250k,1961.0,5.0,767066.0
ZAF,250k-500k,1961.0,1.0,342822.0
ZAF,500k-1 million,1961.0,2.0,1340095.0
ZAF,50k-100k,1961.0,1.0,62527.0
ZMB,50k-100k,1961.0,2.0,143929.0
ZWE,100k-250k,1961.0,1.0,156156.0
ZWE,250k-500k,1961.0,1.0,258402.0
AFE,100k-250k,1962.0,24.0,3332543.0
AFE,250k-500k,1962.0,10.0,3341988.0
AFE,500k-1 million,1962.0,3.0,2066091.0
AFE,50k-100k,1962.0,44.0,3226753.0
AFW,1-2.5 millions,1962.0,1.0,1423787.0
AFW,100k-250k,1962.0,29.0,4335139.0
AFW,250k-500k,1962.0,6.0,1928120.0
AFW,500k-1 million,1962.0,3.0,1563087.0
AFW,50k-100k,1962.0,51.0,3699088.0
AGO,100k-250k,1962.0,2.0,249858.0
AGO,500k-1 million,1962.0,1.0,673862.0
AGO,50k-100k,1962.0,8.0,568356.0
BEN,100k-250k,1962.0,2.0,294028.0
BFA,50k-100k,1962.0,1.0,66095.0
CAF,100k-250k,1962.0,1.0,185265.0
CIV,250k-500k,1962.0,1.0,332054.0
CIV,50k-100k,1962.0,1.0,70047.0
CMR,100k-250k,1962.0,2.0,354523.0
CMR,50k-100k,1962.0,7.0,502567.0
COD,100k-250k,1962.0,6.0,808799.0
COD,250k-500k,1962.0,3.0,1175995.0
COD,50k-100k,1962.0,15.0,1160919.0
COG,250k-500k,1962.0,2.0,541332.0
ERI,100k-250k,1962.0,2.0,310474.0
ETH,100k-250k,1962.0,1.0,108508.0
ETH,50k-100k,1962.0,6.0,392986.0
GHA,100k-250k,1962.0,1.0,110091.0
GHA,250k-500k,1962.0,1.0,258017.99999999997
GHA,500k-1 million,1962.0,1.0,531132.0
GIN,100k-250k,1962.0,1.0,225062.0
KEN,100k-250k,1962.0,1.0,112039.0
KEN,250k-500k,1962.0,1.0,265274.0
MDG,100k-250k,1962.0,1.0,169330.0
MLI,100k-250k,1962.0,1.0,168061.0
MOZ,100k-250k,1962.0,1.0,224083.0
MOZ,50k-100k,1962.0,3.0,198619.0
MUS,250k-500k,1962.0,1.0,290670.0
NER,50k-100k,1962.0,2.0,137192.0
NGA,1-2.5 millions,1962.0,1.0,1423787.0
NGA,100k-250k,1962.0,17.0,2454490.0
NGA,250k-500k,1962.0,2.0,796716.0
NGA,500k-1 million,1962.0,1.0,517448.99999999994
NGA,50k-100k,1962.0,34.0,2468959.0
SDN,100k-250k,1962.0,1.0,110152.0
SDN,250k-500k,1962.0,1.0,428878.0
SDN,50k-100k,1962.0,5.0,385927.0
SEN,100k-250k,1962.0,2.0,273897.0
SEN,500k-1 million,1962.0,1.0,514506.0
SEN,50k-100k,1962.0,2.0,154741.0
SLE,100k-250k,1962.0,1.0,166014.0
SLE,50k-100k,1962.0,1.0,59189.0
SOM,100k-250k,1962.0,2.0,290554.0
SOM,50k-100k,1962.0,3.0,240973.0
SSA,1-2.5 millions,1962.0,1.0,1423787.0
SSA,100k-250k,1962.0,53.0,7667682.0
SSA,250k-500k,1962.0,16.0,5270108.0
SSA,500k-1 million,1962.0,6.0,3629178.0
SSA,50k-100k,1962.0,95.0,6925841.0
SSD,100k-250k,1962.0,1.0,115963.0
TCD,100k-250k,1962.0,1.0,103708.0
TCD,50k-100k,1962.0,2.0,141829.0
TGO,50k-100k,1962.0,1.0,98469.0
TZA,100k-250k,1962.0,1.0,116369.0
TZA,50k-100k,1962.0,1.0,57696.0
UGA,250k-500k,1962.0,1.0,300562.0
ZAF,100k-250k,1962.0,4.0,550200.0
ZAF,250k-500k,1962.0,2.0,609315.0
ZAF,500k-1 million,1962.0,2.0,1392229.0
ZAF,50k-100k,1962.0,1.0,66575.0
ZMB,50k-100k,1962.0,2.0,154702.0
ZWE,100k-250k,1962.0,1.0,166214.0
ZWE,250k-500k,1962.0,1.0,271294.0
AFE,100k-250k,1963.0,28.0,3909998.0
AFE,250k-500k,1963.0,10.0,3524881.0
AFE,500k-1 million,1963.0,4.0,2658338.0
AFE,50k-100k,1963.0,40.0,2964361.0
AFW,1-2.5 millions,1963.0,1.0,1511069.0
AFW,100k-250k,1963.0,32.0,4851248.0
AFW,250k-500k,1963.0,6.0,2034631.0
AFW,500k-1 million,1963.0,3.0,1621319.0
AFW,50k-100k,1963.0,48.0,3529474.0
AGO,100k-250k,1963.0,3.0,355726.0
AGO,500k-1 million,1963.0,1.0,687629.0
AGO,50k-100k,1963.0,7.0,481645.0
BEN,100k-250k,1963.0,2.0,309837.0
BFA,50k-100k,1963.0,1.0,68859.0
CAF,100k-250k,1963.0,1.0,196648.0
CIV,250k-500k,1963.0,1.0,360556.0
CIV,50k-100k,1963.0,1.0,76516.0
CMR,100k-250k,1963.0,2.0,374073.0
CMR,50k-100k,1963.0,7.0,522793.0
COD,100k-250k,1963.0,8.0,1060758.0
COD,250k-500k,1963.0,3.0,1251389.0
COD,50k-100k,1963.0,13.0,1018052.0
COG,250k-500k,1963.0,2.0,567457.0
ERI,100k-250k,1963.0,2.0,323396.0
ETH,100k-250k,1963.0,1.0,113611.0
ETH,500k-1 million,1963.0,1.0,526347.0
ETH,50k-100k,1963.0,6.0,409903.0
GHA,100k-250k,1963.0,1.0,115411.0
GHA,250k-500k,1963.0,1.0,267151.0
GHA,500k-1 million,1963.0,1.0,549932.0
GIN,100k-250k,1963.0,1.0,246196.0
KEN,100k-250k,1963.0,1.0,118740.0
KEN,250k-500k,1963.0,1.0,282868.0
MDG,100k-250k,1963.0,1.0,175190.0
MLI,100k-250k,1963.0,1.0,173051.0
MOZ,100k-250k,1963.0,1.0,237822.0
MOZ,50k-100k,1963.0,3.0,203943.0
MUS,250k-500k,1963.0,1.0,301201.0
NER,50k-100k,1963.0,2.0,145960.0
NGA,1-2.5 millions,1963.0,1.0,1511069.0
NGA,100k-250k,1963.0,19.0,2762304.0
NGA,250k-500k,1963.0,2.0,839467.0
NGA,500k-1 million,1963.0,1.0,532430.0
NGA,50k-100k,1963.0,32.0,2346593.0
SDN,100k-250k,1963.0,1.0,113971.0
SDN,250k-500k,1963.0,1.0,452071.0
SDN,50k-100k,1963.0,5.0,406935.0
SEN,100k-250k,1963.0,2.0,285503.0
SEN,500k-1 million,1963.0,1.0,538957.0
SEN,50k-100k,1963.0,2.0,160612.0
SLE,100k-250k,1963.0,1.0,172966.0
SLE,50k-100k,1963.0,1.0,61263.0
SOM,100k-250k,1963.0,3.0,411737.0
SOM,50k-100k,1963.0,2.0,148458.0
SSA,1-2.5 millions,1963.0,1.0,1511069.0
SSA,100k-250k,1963.0,60.0,8761246.0
SSA,250k-500k,1963.0,16.0,5559512.0
SSA,500k-1 million,1963.0,7.0,4279657.0
SSA,50k-100k,1963.0,88.0,6493835.0
SSD,100k-250k,1963.0,1.0,120695.0
TCD,100k-250k,1963.0,1.0,110740.0
TCD,50k-100k,1963.0,2.0,146878.0
TGO,100k-250k,1963.0,1.0,104519.0
TZA,100k-250k,1963.0,1.0,123421.0
TZA,50k-100k,1963.0,1.0,59326.0
UGA,250k-500k,1963.0,1.0,322684.0
ZAF,100k-250k,1963.0,4.0,578659.0
ZAF,250k-500k,1963.0,2.0,630482.0
ZAF,500k-1 million,1963.0,2.0,1444362.0
ZAF,50k-100k,1963.0,1.0,70623.0
ZMB,50k-100k,1963.0,2.0,165476.0
ZWE,100k-250k,1963.0,1.0,176272.0
ZWE,250k-500k,1963.0,1.0,284186.0
AFE,100k-250k,1964.0,28.0,3950685.0
AFE,250k-500k,1964.0,8.0,2676101.0
AFE,500k-1 million,1964.0,6.0,3773588.0
AFE,50k-100k,1964.0,38.0,2884482.0
AFW,1-2.5 millions,1964.0,1.0,1598352.0
AFW,100k-250k,1964.0,33.0,5006592.0
AFW,250k-500k,1964.0,6.0,1894604.0
AFW,500k-1 million,1964.0,4.0,2193419.0
AFW,50k-100k,1964.0,46.0,3453298.0
AGO,100k-250k,1964.0,3.0,364344.0
AGO,500k-1 million,1964.0,1.0,701396.0
AGO,50k-100k,1964.0,7.0,492184.0
BEN,100k-250k,1964.0,2.0,325646.0
BFA,50k-100k,1964.0,1.0,71622.0
CAF,100k-250k,1964.0,1.0,208031.0
CIV,250k-500k,1964.0,1.0,389058.0
CIV,50k-100k,1964.0,1.0,82986.0
CMR,100k-250k,1964.0,2.0,393624.0
CMR,50k-100k,1964.0,7.0,543019.0
COD,100k-250k,1964.0,9.0,1223711.0
COD,250k-500k,1964.0,1.0,295108.0
COD,500k-1 million,1964.0,2.0,1031674.0
COD,50k-100k,1964.0,12.0,964192.0
COG,250k-500k,1964.0,2.0,593582.0
ERI,100k-250k,1964.0,2.0,336317.0
ETH,100k-250k,1964.0,1.0,118714.0
ETH,500k-1 million,1964.0,1.0,544022.0
ETH,50k-100k,1964.0,6.0,426819.0
GHA,100k-250k,1964.0,1.0,120731.0
GHA,250k-500k,1964.0,1.0,276284.0
GHA,500k-1 million,1964.0,1.0,568732.0
GIN,250k-500k,1964.0,1.0,267330.0
KEN,100k-250k,1964.0,1.0,125441.0
KEN,250k-500k,1964.0,1.0,300462.0
MDG,100k-250k,1964.0,1.0,181050.0
MLI,100k-250k,1964.0,1.0,178041.0
MOZ,50k-100k,1964.0,3.0,209267.0
MUS,250k-500k,1964.0,1.0,311733.0
NER,50k-100k,1964.0,2.0,154727.0
NGA,1-2.5 millions,1964.0,1.0,1598352.0
NGA,100k-250k,1964.0,20.0,2974420.0
NGA,250k-500k,1964.0,1.0,368350.0
NGA,500k-1 million,1964.0,2.0,1061279.0
NGA,50k-100k,1964.0,31.0,2319924.0
SDN,100k-250k,1964.0,1.0,117789.0
SDN,250k-500k,1964.0,1.0,475264.0
SDN,50k-100k,1964.0,5.0,427942.0
SEN,100k-250k,1964.0,3.0,397838.0
SEN,500k-1 million,1964.0,1.0,563408.0
SEN,50k-100k,1964.0,1.0,65755.0
SLE,100k-250k,1964.0,1.0,179919.0
SLE,50k-100k,1964.0,1.0,63338.0
SOM,100k-250k,1964.0,3.0,433970.0
SOM,50k-100k,1964.0,2.0,154895.0
SSA,1-2.5 millions,1964.0,1.0,1598352.0
SSA,100k-250k,1964.0,61.0,8957277.0
SSA,250k-500k,1964.0,14.0,4570705.0
SSA,500k-1 million,1964.0,10.0,5967007.0
SSA,50k-100k,1964.0,84.0,6337780.0
SSD,100k-250k,1964.0,1.0,125427.0
TCD,100k-250k,1964.0,1.0,117772.0
TCD,50k-100k,1964.0,2.0,151927.0
TGO,100k-250k,1964.0,1.0,110570.0
TZA,100k-250k,1964.0,1.0,130473.99999999999
TZA,50k-100k,1964.0,1.0,60957.0
UGA,250k-500k,1964.0,1.0,344807.0
ZAF,100k-250k,1964.0,4.0,607118.0
ZAF,250k-500k,1964.0,2.0,651650.0
ZAF,500k-1 million,1964.0,2.0,1496496.0
ZAF,50k-100k,1964.0,1.0,74671.0
ZMB,50k-100k,1964.0,1.0,73555.0
ZWE,100k-250k,1964.0,1.0,186330.0
ZWE,250k-500k,1964.0,1.0,297077.0
AFE,100k-250k,1965.0,32.0,4547871.0
AFE,250k-500k,1965.0,9.0,3060692.0
AFE,500k-1 million,1965.0,6.0,3920765.0
AFE,50k-100k,1965.0,69.0,4589324.0
AFW,1-2.5 millions,1965.0,1.0,1685634.0
AFW,100k-250k,1965.0,34.0,5313762.0
AFW,250k-500k,1965.0,6.0,1999611.0
AFW,500k-1 million,1965.0,4.0,2274287.0
AFW,50k-100k,1965.0,68.0,4748775.0
AGO,100k-250k,1965.0,3.0,372961.0
AGO,500k-1 million,1965.0,1.0,715163.0
AGO,50k-100k,1965.0,8.0,554898.0
BEN,100k-250k,1965.0,2.0,341455.0
BFA,50k-100k,1965.0,1.0,74386.0
CAF,100k-250k,1965.0,1.0,219414.0
CIV,250k-500k,1965.0,1.0,417560.0
CIV,50k-100k,1965.0,2.0,149079.0
CMR,100k-250k,1965.0,2.0,413174.0
CMR,50k-100k,1965.0,8.0,614321.0
COD,100k-250k,1965.0,10.0,1392091.0
COD,250k-500k,1965.0,1.0,306899.0
COD,500k-1 million,1965.0,2.0,1095276.0
COD,50k-100k,1965.0,15.0,1137949.0
COG,250k-500k,1965.0,2.0,619707.0
ERI,100k-250k,1965.0,2.0,349239.0
ERI,50k-100k,1965.0,1.0,51915.0
ETH,100k-250k,1965.0,1.0,123818.0
ETH,500k-1 million,1965.0,1.0,561696.0
ETH,50k-100k,1965.0,13.0,824206.0
GHA,100k-250k,1965.0,1.0,126051.0
GHA,250k-500k,1965.0,1.0,285417.0
GHA,500k-1 million,1965.0,1.0,587532.0
GHA,50k-100k,1965.0,2.0,112373.0
GIN,250k-500k,1965.0,1.0,288463.0
KEN,100k-250k,1965.0,1.0,132142.0
KEN,250k-500k,1965.0,1.0,318055.0
MDG,100k-250k,1965.0,1.0,186911.0
MLI,100k-250k,1965.0,1.0,183031.0
MOZ,250k-500k,1965.0,1.0,265300.0
MOZ,50k-100k,1965.0,5.0,323959.0
MUS,250k-500k,1965.0,1.0,322264.0
NER,50k-100k,1965.0,3.0,226798.0
NGA,1-2.5 millions,1965.0,1.0,1685634.0
NGA,100k-250k,1965.0,21.0,3189638.0
NGA,250k-500k,1965.0,1.0,388464.0
NGA,500k-1 million,1965.0,2.0,1098896.0
NGA,50k-100k,1965.0,43.0,3001565.0
SDN,100k-250k,1965.0,3.0,324583.0
SDN,250k-500k,1965.0,1.0,498458.0
SDN,50k-100k,1965.0,13.0,807301.0
SEN,100k-250k,1965.0,3.0,412704.0
SEN,500k-1 million,1965.0,1.0,587859.0
SEN,50k-100k,1965.0,4.0,243994.0
SLE,100k-250k,1965.0,1.0,186871.0
SLE,50k-100k,1965.0,3.0,169283.0
SOM,100k-250k,1965.0,3.0,456203.0
SOM,50k-100k,1965.0,5.0,336834.0
SSA,1-2.5 millions,1965.0,1.0,1685634.0
SSA,100k-250k,1965.0,66.0,9861633.0
SSA,250k-500k,1965.0,15.0,5060303.0
SSA,500k-1 million,1965.0,10.0,6195052.0
SSA,50k-100k,1965.0,137.0,9338099.0
SSD,100k-250k,1965.0,1.0,130158.99999999999
SSD,50k-100k,1965.0,1.0,56386.0
TCD,100k-250k,1965.0,1.0,124804.0
TCD,50k-100k,1965.0,2.0,156976.0
TGO,100k-250k,1965.0,1.0,116620.0
TZA,100k-250k,1965.0,1.0,137526.0
TZA,50k-100k,1965.0,1.0,62587.0
UGA,250k-500k,1965.0,1.0,366929.0
ZAF,100k-250k,1965.0,4.0,635576.0
ZAF,250k-500k,1965.0,2.0,672818.0
ZAF,500k-1 million,1965.0,2.0,1548630.0
ZAF,50k-100k,1965.0,5.0,306496.0
ZMB,100k-250k,1965.0,1.0,110275.0
ZMB,50k-100k,1965.0,2.0,126793.0
ZWE,100k-250k,1965.0,1.0,196387.0
ZWE,250k-500k,1965.0,1.0,309969.0
AFE,100k-250k,1966.0,36.0,5234663.0
AFE,250k-500k,1966.0,8.0,2700625.0
AFE,500k-1 million,1966.0,7.0,4633030.0
AFE,50k-100k,1966.0,66.0,4466604.0
AFW,1-2.5 millions,1966.0,1.0,1749730.0
AFW,100k-250k,1966.0,36.0,5778759.0
AFW,250k-500k,1966.0,6.0,2158277.0
AFW,500k-1 million,1966.0,4.0,2369845.0
AFW,50k-100k,1966.0,69.0,4896710.0
AGO,100k-250k,1966.0,4.0,482474.0
AGO,500k-1 million,1966.0,1.0,730370.0
AGO,50k-100k,1966.0,7.0,467367.0
BDI,50k-100k,1966.0,1.0,53594.0
BEN,100k-250k,1966.0,2.0,359455.0
BFA,50k-100k,1966.0,1.0,77780.0
CAF,100k-250k,1966.0,1.0,232943.0
CIV,250k-500k,1966.0,1.0,464869.0
CIV,50k-100k,1966.0,2.0,159466.0
CMR,100k-250k,1966.0,2.0,445903.0
CMR,50k-100k,1966.0,8.0,641417.0
COD,100k-250k,1966.0,13.0,1801237.0
COD,250k-500k,1966.0,1.0,322740.0
COD,500k-1 million,1966.0,2.0,1175638.0
COD,50k-100k,1966.0,12.0,895175.0
COG,250k-500k,1966.0,2.0,654217.0
COG,50k-100k,1966.0,1.0,53808.0
ERI,100k-250k,1966.0,2.0,363084.0
ERI,50k-100k,1966.0,1.0,54011.0
ETH,100k-250k,1966.0,1.0,130537.0
ETH,500k-1 million,1966.0,1.0,586911.0
ETH,50k-100k,1966.0,13.0,866684.0
GHA,100k-250k,1966.0,1.0,133814.0
GHA,250k-500k,1966.0,1.0,298458.0
GHA,500k-1 million,1966.0,1.0,614377.0
GHA,50k-100k,1966.0,2.0,118955.0
GIN,250k-500k,1966.0,1.0,321812.0
GMB,50k-100k,1966.0,1.0,53826.0
KEN,100k-250k,1966.0,1.0,140031.0
KEN,250k-500k,1966.0,1.0,339673.0
MDG,100k-250k,1966.0,1.0,195274.0
MLI,100k-250k,1966.0,1.0,194293.0
MOZ,250k-500k,1966.0,1.0,283844.0
MOZ,50k-100k,1966.0,5.0,335927.0
MUS,250k-500k,1966.0,1.0,334812.0
NER,50k-100k,1966.0,3.0,241811.0
NGA,1-2.5 millions,1966.0,1.0,1749730.0
NGA,100k-250k,1966.0,23.0,3526680.0
NGA,250k-500k,1966.0,1.0,418921.0
NGA,500k-1 million,1966.0,2.0,1136741.0
NGA,50k-100k,1966.0,41.0,2899313.0
SDN,100k-250k,1966.0,3.0,342140.0
SDN,500k-1 million,1966.0,1.0,528697.0
SDN,50k-100k,1966.0,13.0,858819.0
SEN,100k-250k,1966.0,3.0,430264.0
SEN,500k-1 million,1966.0,1.0,618727.0
SEN,50k-100k,1966.0,4.0,255620.0
SLE,100k-250k,1966.0,1.0,198377.0
SLE,50k-100k,1966.0,3.0,176215.0
SOM,100k-250k,1966.0,3.0,491182.0
SOM,50k-100k,1966.0,5.0,353279.0
SSA,1-2.5 millions,1966.0,1.0,1749730.0
SSA,100k-250k,1966.0,72.0,11013422.0
SSA,250k-500k,1966.0,14.0,4858902.0
SSA,500k-1 million,1966.0,11.0,7002875.0
SSA,50k-100k,1966.0,135.0,9363314.0
SSD,100k-250k,1966.0,1.0,134835.0
SSD,50k-100k,1966.0,1.0,58412.0
TCD,100k-250k,1966.0,1.0,132482.0
TCD,50k-100k,1966.0,2.0,162914.0
TGO,100k-250k,1966.0,1.0,124548.0
TGO,50k-100k,1966.0,1.0,55585.0
TZA,100k-250k,1966.0,1.0,149406.0
TZA,50k-100k,1966.0,1.0,64922.0
UGA,250k-500k,1966.0,1.0,395368.0
ZAF,100k-250k,1966.0,4.0,674358.0
ZAF,250k-500k,1966.0,2.0,697941.0
ZAF,500k-1 million,1966.0,2.0,1611414.0
ZAF,50k-100k,1966.0,5.0,324315.0
ZMB,100k-250k,1966.0,1.0,121826.0
ZMB,50k-100k,1966.0,2.0,134099.0
ZWE,100k-250k,1966.0,1.0,208279.0
ZWE,250k-500k,1966.0,1.0,326247.0
AFE,100k-250k,1967.0,38.0,5744403.0
AFE,250k-500k,1967.0,8.0,2839018.0
AFE,500k-1 million,1967.0,7.0,4846836.0
AFE,50k-100k,1967.0,64.0,4470061.0
AFW,1-2.5 millions,1967.0,1.0,1813825.0
AFW,100k-250k,1967.0,38.0,5948139.0
AFW,250k-500k,1967.0,7.0,2320216.0
AFW,500k-1 million,1967.0,4.0,2465403.0
AFW,50k-100k,1967.0,64.0,4569118.0
AGO,100k-250k,1967.0,4.0,493606.0
AGO,500k-1 million,1967.0,1.0,745576.0
AGO,50k-100k,1967.0,7.0,478215.0
BDI,50k-100k,1967.0,1.0,56313.0
BEN,100k-250k,1967.0,2.0,377456.0
BFA,50k-100k,1967.0,1.0,81175.0
CAF,100k-250k,1967.0,1.0,246473.0
CIV,50k-100k,1967.0,1.0,66730.0
CMR,100k-250k,1967.0,2.0,325871.0
CMR,250k-500k,1967.0,1.0,260035.00000000003
CMR,50k-100k,1967.0,7.0,561240.0
COD,100k-250k,1967.0,15.0,2131708.0
COD,250k-500k,1967.0,1.0,338582.0
