ISO3_Code,Category,Year,Pop
GAB,Rural,2031,452740.0
GAB,Towns,2031,699407.0
GHA,Cities,2031,19338449.0
GHA,Rural,2031,8074081.0
GHA,Towns,2031,11444273.0
GIN,Cities,2031,6171098.0
GIN,Rural,2031,7247611.0
GIN,Towns,2031,3728925.0
GMB,Cities,2031,1642036.0
GMB,Rural,2031,698016.0
GMB,Towns,2031,850945.0
GNB,Cities,2031,840715.0
GNB,Rural,2031,1143987.0
GNB,Towns,2031,552197.0
GNQ,Cities,2031,1871998.0
GNQ,Rural,2031,206306.0
GNQ,Towns,2031,139780.0
KEN,Cities,2031,16426376.0
KEN,Rural,2031,13233130.0
KEN,Towns,2031,34570612.0
LBR,Cities,2031,2753559.0
LBR,Rural,2031,2653103.0
LBR,Towns,2031,1080079.0
LSO,Cities,2031,301243.0
LSO,Rural,2031,1423064.0
LSO,Towns,2031,795714.0
MDG,Cities,2031,7342053.0
MDG,Rural,2031,19599015.0
MDG,Towns,2031,10554638.0
MLI,Cities,2031,8256750.0
MLI,Rural,2031,14281332.0
MLI,Towns,2031,7266456.0
MOZ,Cities,2031,12340742.0
MOZ,Rural,2031,17803467.0
MOZ,Towns,2031,11787048.0
MRT,Cities,2031,2407035.0
MRT,Rural,2031,2320645.0
MRT,Towns,2031,1490109.0
MUS,Cities,2031,541575.0
MUS,Rural,2031,116963.0
MUS,Towns,2031,587854.0
MWI,Cities,2031,3108844.0
MWI,Rural,2031,5968886.0
MWI,Towns,2031,16685805.0
NAM,Cities,2031,789403.0
NAM,Rural,2031,1857173.0
NAM,Towns,2031,802920.0
NER,Cities,2031,7808080.0
NER,Rural,2031,15376510.0
NER,Towns,2031,10285028.0
NGA,Cities,2031,136744661.0
NGA,Rural,2031,45817499.0
NGA,Towns,2031,84858914.0
RWA,Cities,2031,2823476.0
RWA,Rural,2031,707619.0
RWA,Towns,2031,12942012.0
SDN,Cities,2031,28095250.0
SDN,Rural,2031,14827432.0
SDN,Towns,2031,16950256.0
SEN,Cities,2031,10401486.0
SEN,Rural,2031,5721836.0
SEN,Towns,2031,5500391.0
SLE,Cities,2031,3754581.0
SLE,Rural,2031,4092821.0
SLE,Towns,2031,2022896.0
SOM,Cities,2031,15443276.0
SOM,Rural,2031,4027432.0
SOM,Towns,2031,4119087.9999999995
SSA,Cities,2031,594313537.0
SSA,Rural,2031,419479694.0
SSA,Towns,2031,505892519.0
SSD,Cities,2031,4765405.0
SSD,Rural,2031,4528256.0
SSD,Towns,2031,4431751.0
STP,Cities,2031,165176.0
STP,Rural,2031,33333.0
STP,Towns,2031,71061.0
SWZ,Cities,2031,98328.0
SWZ,Rural,2031,985038.0
SWZ,Towns,2031,249804.0
SYC,Cities,2031,0.0
SYC,Rural,2031,22108.0
SYC,Towns,2031,118670.0
TCD,Cities,2031,7872476.0
TCD,Rural,2031,11663550.0
TCD,Towns,2031,5361213.0
TGO,Cities,2031,5193974.0
TGO,Rural,2031,2674410.0
TGO,Towns,2031,3150151.0
TZA,Cities,2031,21216744.0
TZA,Rural,2031,29315107.0
TZA,Towns,2031,32556088.0
UGA,Cities,2031,10612763.0
UGA,Rural,2031,10538275.0
UGA,Towns,2031,38552496.0
ZAF,Cities,2031,35453109.0
ZAF,Rural,2031,13491434.0
ZAF,Towns,2031,19854037.0
ZMB,Cities,2031,10131571.0
ZMB,Rural,2031,10924740.0
ZMB,Towns,2031,4610193.0
ZWE,Cities,2031,4619968.0
ZWE,Rural,2031,12004604.0
ZWE,Towns,2031,2331626.0
AFE,Cities,2032,330578157.0
AFE,Rural,2032,260490099.0
AFE,Towns,2032,340721897.0
AFW,Cities,2032,279532465.0
AFW,Rural,2032,163086356.0
AFW,Towns,2032,178941416.0
AGO,Cities,2032,31506530.0
AGO,Rural,2032,11046752.0
AGO,Towns,2032,5206228.0
BDI,Cities,2032,2824136.0
BDI,Rural,2032,1333052.0
BDI,Towns,2032,12778049.0
BEN,Cities,2032,7307225.0
BEN,Rural,2032,4010760.0
BEN,Towns,2032,6039080.0
BFA,Cities,2032,7539354.0
BFA,Rural,2032,12451371.0
BFA,Towns,2032,7824445.0
BWA,Cities,2032,670318.0
BWA,Rural,2032,807626.0
BWA,Towns,2032,1365289.0
CAF,Cities,2032,1787583.0
CAF,Rural,2032,2967141.0
CAF,Towns,2032,2129414.0
CIV,Cities,2032,14517225.0
CIV,Rural,2032,11172289.0
CIV,Towns,2032,12687092.0
CMR,Cities,2032,19717859.0
CMR,Rural,2032,7808902.0
CMR,Towns,2032,7872911.0
COD,Cities,2032,67943451.0
COD,Rural,2032,35352004.0
COD,Towns,2032,36113157.0
COG,Cities,2032,6422492.0
COG,Rural,2032,578599.0
COG,Towns,2032,625386.0
COM,Cities,2032,480761.0
COM,Rural,2032,110655.0
COM,Towns,2032,405934.0
CPV,Cities,2032,214674.0
CPV,Rural,2032,135432.0
CPV,Towns,2032,192689.0
ERI,Cities,2032,1662350.0
ERI,Rural,2032,1391281.0
ERI,Towns,2032,1112883.0
ETH,Cities,2032,46814316.0
ETH,Rural,2032,48404251.0
ETH,Towns,2032,64705332.0
GAB,Cities,2032,1818724.0
GAB,Rural,2032,457015.0
GAB,Towns,2032,703068.0
GHA,Cities,2032,19733991.0
GHA,Rural,2032,8126022.0
GHA,Towns,2032,11632781.0
GIN,Cities,2032,6288393.0
GIN,Rural,2032,7316486.0
GIN,Towns,2032,3881012.0
GMB,Cities,2032,1663696.0
GMB,Rural,2032,704351.0
GMB,Towns,2032,883779.0
GNB,Cities,2032,849955.0
GNB,Rural,2032,1164176.0
GNB,Towns,2032,571446.0
GNQ,Cities,2032,1915706.0
GNQ,Rural,2032,205785.0
GNQ,Towns,2032,145539.0
KEN,Cities,2032,16834179.0
KEN,Rural,2032,13238870.0
KEN,Towns,2032,35285985.0
LBR,Cities,2032,2804534.0
LBR,Rural,2032,2705269.0
LBR,Towns,2032,1104451.0
LSO,Cities,2032,303596.0
LSO,Rural,2032,1428869.0
LSO,Towns,2032,814026.0
MDG,Cities,2032,7562102.0
MDG,Rural,2032,19814167.0
MDG,Towns,2032,10925049.0
MLI,Cities,2032,8550696.0
MLI,Rural,2032,14517477.0
MLI,Towns,2032,7550716.0
MOZ,Cities,2032,12657978.0
MOZ,Rural,2032,17949110.0
MOZ,Towns,2032,12425806.0
MRT,Cities,2032,2497230.0
MRT,Rural,2032,2365415.0
MRT,Towns,2032,1512201.0
MUS,Cities,2032,540152.0
MUS,Rural,2032,116917.0
MUS,Towns,2032,584950.0
MWI,Cities,2032,3226057.0
MWI,Rural,2032,5859991.0
MWI,Towns,2032,17280712.0
NAM,Cities,2032,816480.0
NAM,Rural,2032,1879474.0
NAM,Towns,2032,812283.0
NER,Cities,2032,8013023.0
NER,Rural,2032,15679558.0
NER,Towns,2032,10736058.0
NGA,Cities,2032,139939802.0
NGA,Rural,2032,46137227.0
NGA,Towns,2032,86406613.0
RWA,Cities,2032,2976904.0
RWA,Rural,2032,690048.0
RWA,Towns,2032,13104869.0
SDN,Cities,2032,28717250.0
SDN,Rural,2032,15077891.0
SDN,Towns,2032,17384339.0
SEN,Cities,2032,10648283.0
SEN,Rural,2032,5779698.0
SEN,Towns,2032,5657945.0
SLE,Cities,2032,3830618.0
SLE,Rural,2032,4150153.0000000005
SLE,Towns,2032,2066429.0
SOM,Cities,2032,15890145.0
SOM,Rural,2032,4120997.9999999995
SOM,Towns,2032,4247655.0
SSA,Cities,2032,610110622.0
SSA,Rural,2032,423576455.0
SSA,Towns,2032,519663313.0
SSD,Cities,2032,4918714.0
SSD,Rural,2032,4562401.0
SSD,Towns,2032,4515236.0
STP,Cities,2032,168707.0
STP,Rural,2032,33517.0
STP,Towns,2032,72420.0
SWZ,Cities,2032,99182.0
SWZ,Rural,2032,992362.0
SWZ,Towns,2032,253353.0
SYC,Cities,2032,0.0
SYC,Rural,2032,22146.0
SYC,Towns,2032,118973.0
TCD,Cities,2032,8165124.0
TCD,Rural,2032,11966647.0
TCD,Towns,2032,5464461.0
TGO,Cities,2032,5306278.0
TGO,Rural,2032,2686583.0
TGO,Towns,2032,3253900.0
TZA,Cities,2032,21945236.0
TZA,Rural,2032,29217428.0
TZA,Towns,2032,34130469.0
UGA,Cities,2032,10935553.0
UGA,Rural,2032,10353254.0
UGA,Towns,2032,39800249.0
ZAF,Cities,2032,35896750.0
ZAF,Rural,2032,13506786.0
ZAF,Towns,2032,20022904.0
ZMB,Cities,2032,10440894.0
ZMB,Rural,2032,11041388.0
ZMB,Towns,2032,4829668.0
ZWE,Cities,2032,4746416.0
ZWE,Rural,2032,12138861.0
ZWE,Towns,2032,2426079.0
AFE,Cities,2033,339933007.0
AFE,Rural,2033,262660382.0
AFE,Towns,2033,350113826.0
AFW,Cities,2033,286042426.0
AFW,Rural,2033,165067205.0
AFW,Towns,2033,183362048.0
AGO,Cities,2033,32473657.0
AGO,Rural,2033,11296155.0
AGO,Towns,2033,5321663.0
BDI,Cities,2033,2938432.0
BDI,Rural,2033,1313505.0
BDI,Towns,2033,13065697.0
BEN,Cities,2033,7472535.0
BEN,Rural,2033,4029329.0
BEN,Towns,2033,6229574.0
BFA,Cities,2033,7681279.0
BFA,Rural,2033,12538442.0
BFA,Towns,2033,8144130.0
BWA,Cities,2033,689905.0
BWA,Rural,2033,812950.0
BWA,Towns,2033,1378126.0
CAF,Cities,2033,1850644.0
CAF,Rural,2033,3037765.0
CAF,Towns,2033,2201034.0
CIV,Cities,2033,14802895.0
CIV,Rural,2033,11327195.0
CIV,Towns,2033,13114294.0
CMR,Cities,2033,20222970.0
CMR,Rural,2033,7898825.0
CMR,Towns,2033,8101688.0
COD,Cities,2033,69826737.0
COD,Rural,2033,36213005.0
COD,Towns,2033,37374288.0
COG,Cities,2033,6557984.0
COG,Rural,2033,587618.0
COG,Towns,2033,657397.0
COM,Cities,2033,490031.0
COM,Rural,2033,108223.0
COM,Towns,2033,415808.0
CPV,Cities,2033,215495.0
CPV,Rural,2033,135776.0
CPV,Towns,2033,193487.0
ERI,Cities,2033,1701647.0
ERI,Rural,2033,1409314.0
ERI,Towns,2033,1138545.0
ETH,Cities,2033,48732397.0
ETH,Rural,2033,48808646.0
ETH,Towns,2033,65912273.0
GAB,Cities,2033,1867452.0
GAB,Rural,2033,461381.0
GAB,Towns,2033,706871.0
GHA,Cities,2033,20131500.0
GHA,Rural,2033,8178775.0
GHA,Towns,2033,11822450.0
GIN,Cities,2033,6404987.0
GIN,Rural,2033,7384535.0
GIN,Towns,2033,4032680.0
GMB,Cities,2033,1685325.0
GMB,Rural,2033,710673.0
GMB,Towns,2033,916598.0
GNB,Cities,2033,859341.0
GNB,Rural,2033,1184568.0
GNB,Towns,2033,590800.0
GNQ,Cities,2033,1959435.0
GNQ,Rural,2033,205265.0
GNQ,Towns,2033,151300.0
KEN,Cities,2033,17241189.0
KEN,Rural,2033,13243945.0
KEN,Towns,2033,35999677.0
LBR,Cities,2033,2856844.0
LBR,Rural,2033,2758725.0
LBR,Towns,2033,1129352.0
LSO,Cities,2033,305966.0
LSO,Rural,2033,1434758.0
LSO,Towns,2033,832386.0
MDG,Cities,2033,7782631.0
MDG,Rural,2033,20030599.0
MDG,Towns,2033,11296150.0
MLI,Cities,2033,8847297.0
MLI,Rural,2033,14758186.0
MLI,Towns,2033,7837315.0
MOZ,Cities,2033,12978157.0
MOZ,Rural,2033,18099005.0
MOZ,Towns,2033,13067371.0
MRT,Cities,2033,2588178.0
MRT,Rural,2033,2410906.0
MRT,Towns,2033,1534756.0
MUS,Cities,2033,538588.0
MUS,Rural,2033,116840.0
MUS,Towns,2033,581892.0
MWI,Cities,2033,3344293.0
MWI,Rural,2033,5753027.0
MWI,Towns,2033,17881101.0
NAM,Cities,2033,843178.0
NAM,Rural,2033,1900898.0
NAM,Towns,2033,821267.0
NER,Cities,2033,8220151.0
NER,Rural,2033,15986899.0
NER,Towns,2033,11189987.0
NGA,Cities,2033,143139544.0
NGA,Rural,2033,46458437.0
NGA,Towns,2033,87957134.0
RWA,Cities,2033,3130641.0
RWA,Rural,2033,672662.0
RWA,Towns,2033,13270172.0
SDN,Cities,2033,29344498.0
SDN,Rural,2033,15331113.0
SDN,Towns,2033,17821593.0
SEN,Cities,2033,10895418.0
SEN,Rural,2033,5837744.0
SEN,Towns,2033,5815677.0
SLE,Cities,2033,3905480.0
SLE,Rural,2033,4206205.0
SLE,Towns,2033,2109329.0
SOM,Cities,2033,16333105.0
SOM,Rural,2033,4213567.0
SOM,Towns,2033,4375169.0
SSA,Cities,2033,625975433.0
SSA,Rural,2033,427727587.0
SSA,Towns,2033,533475874.0
SSD,Cities,2033,5070080.0
SSD,Rural,2033,4594746.0
SSD,Towns,2033,4596939.0
STP,Cities,2033,172268.0
STP,Rural,2033,33706.0
STP,Towns,2033,73792.0
SWZ,Cities,2033,100046.0
SWZ,Rural,2033,999775.0
SWZ,Towns,2033,256923.99999999997
SYC,Cities,2033,0.0
SYC,Rural,2033,22176.0
SYC,Towns,2033,119233.0
TCD,Cities,2033,8458620.0
TCD,Rural,2033,12270962.0
TCD,Towns,2033,5568259.0
TGO,Cities,2033,5419052.0
TGO,Rural,2033,2698994.0
TGO,Towns,2033,3357936.0
TZA,Cities,2033,22679366.0
TZA,Rural,2033,29127688.0
TZA,Towns,2033,35713439.0
UGA,Cities,2033,11256471.0
UGA,Rural,2033,10166438.0
UGA,Towns,2033,41041197.0
ZAF,Cities,2033,36333267.0
ZAF,Rural,2033,13519430.0
ZAF,Towns,2033,20187783.0
ZMB,Cities,2033,10751279.0
ZMB,Rural,2033,11159182.0
ZMB,Towns,2033,5049626.0
ZWE,Cities,2033,4875178.0
ZWE,Rural,2033,12279029.0
ZWE,Towns,2033,2521715.0
AFE,Cities,2034,349350305.0
AFE,Rural,2034,264871817.0
AFE,Towns,2034,359561598.0
AFW,Cities,2034,292569038.0
AFW,Rural,2034,167062136.0
AFW,Towns,2034,187796728.0
AGO,Cities,2034,33456716.999999996
AGO,Rural,2034,11551053.0
AGO,Towns,2034,5439686.0
BDI,Cities,2034,3052871.0
BDI,Rural,2034,1294005.0
BDI,Towns,2034,13353932.0
BEN,Cities,2034,7639576.0
BEN,Rural,2034,4048816.0
BEN,Towns,2034,6421521.0
BFA,Cities,2034,7824399.0
BFA,Rural,2034,12627429.0
BFA,Towns,2034,8465120.0
BWA,Cities,2034,709310.0
BWA,Rural,2034,818064.0
BWA,Towns,2034,1390604.0
CAF,Cities,2034,1914100.0
CAF,Rural,2034,3109025.0
CAF,Towns,2034,2273122.0
CIV,Cities,2034,15096326.0
CIV,Rural,2034,11488002.0
CIV,Towns,2034,13548480.0
CMR,Cities,2034,20732288.0
CMR,Rural,2034,7990364.0
CMR,Towns,2034,8332157.999999999
COD,Cities,2034,71733703.0
COD,Rural,2034,37086243.0
COD,Towns,2034,38648190.0
COG,Cities,2034,6695002.0
COG,Rural,2034,596772.0
COG,Towns,2034,689570.0
COM,Cities,2034,499348.0
COM,Rural,2034,105801.0
COM,Towns,2034,425722.0
CPV,Cities,2034,216289.0
CPV,Rural,2034,136103.0
CPV,Towns,2034,194260.0
ERI,Cities,2034,1741840.0
ERI,Rural,2034,1428084.0
ERI,Towns,2034,1164806.0
ETH,Cities,2034,50649221.0
ETH,Rural,2034,49211926.0
ETH,Towns,2034,67117647.0
GAB,Cities,2034,1916565.0
GAB,Rural,2034,465841.0
GAB,Towns,2034,710816.0
GHA,Cities,2034,20529772.0
GHA,Rural,2034,8231823.0
GHA,Towns,2034,12012561.0
GIN,Cities,2034,6520107.0
GIN,Rural,2034,7450896.0
GIN,Towns,2034,4183404.0000000005
GMB,Cities,2034,1706830.0
GMB,Rural,2034,716942.0
GMB,Towns,2034,949349.0
GNB,Cities,2034,868479.0
GNB,Rural,2034,1204621.0
GNB,Towns,2034,609988.0
GNQ,Cities,2034,2003065.0
GNQ,Rural,2034,204733.0
GNQ,Towns,2034,157053.0
KEN,Cities,2034,17646654.0
KEN,Rural,2034,13247833.0
KEN,Towns,2034,36710143.0
LBR,Cities,2034,2908344.0
LBR,Rural,2034,2811401.0
LBR,Towns,2034,1153935.0
LSO,Cities,2034,308343.0
LSO,Rural,2034,1440673.0
LSO,Towns,2034,850763.0
MDG,Cities,2034,8003664.0
MDG,Rural,2034,20248302.0
MDG,Towns,2034,11667984.0
MLI,Cities,2034,9146730.0
MLI,Rural,2034,15003514.0
MLI,Towns,2034,8126432.0
MOZ,Cities,2034,13303436.0
MOZ,Rural,2034,18255902.0
MOZ,Towns,2034,13714188.0
MRT,Cities,2034,2679775.0
MRT,Rural,2034,2456989.0
MRT,Towns,2034,1557685.0
MUS,Cities,2034,536883.0
MUS,Rural,2034,116732.0
MUS,Towns,2034,578682.0
MWI,Cities,2034,3463187.0
MWI,Rural,2034,5647107.0
MWI,Towns,2034,18485003.0
NAM,Cities,2034,869720.0
NAM,Rural,2034,1921993.0
NAM,Towns,2034,830109.0
NER,Cities,2034,8428887.0
NER,Rural,2034,16297339.0
NER,Towns,2034,11646157.0
NGA,Cities,2034,146337160.0
NGA,Rural,2034,46778913.0
NGA,Towns,2034,89506323.0
RWA,Cities,2034,3289321.0
RWA,Rural,2034,656353.0
RWA,Towns,2034,13456580.0
SDN,Cities,2034,29975236.0
SDN,Rural,2034,15586143.0
SDN,Towns,2034,18260978.0
SEN,Cities,2034,11142686.0
SEN,Rural,2034,5895859.0
SEN,Towns,2034,5973482.0
SLE,Cities,2034,3979065.0
SLE,Rural,2034,4260887.0
SLE,Towns,2034,2151538.0
SOM,Cities,2034,16781818.0
SOM,Rural,2034,4307635.0
SOM,Towns,2034,4504219.0
SSA,Cities,2034,641919343.0
SSA,Rural,2034,431933953.0
SSA,Towns,2034,547358326.0
SSD,Cities,2034,5221558.0
SSD,Rural,2034,4627230.0
SSD,Towns,2034,4678762.0
STP,Cities,2034,175848.0
STP,Rural,2034,33899.0
STP,Towns,2034,75173.0
SWZ,Cities,2034,100892.0
SWZ,Rural,2034,1007016.0
SWZ,Towns,2034,260451.00000000003
SYC,Cities,2034,0.0
SYC,Rural,2034,22201.0
SYC,Towns,2034,119463.0
TCD,Cities,2034,8751473.0
TCD,Rural,2034,12574320.0
TCD,Towns,2034,5671615.0
TGO,Cities,2034,5532120.0
TGO,Rural,2034,2711547.0
TGO,Towns,2034,3462159.0
TZA,Cities,2034,23424125.0
TZA,Rural,2034,29051266.0
TZA,Towns,2034,37313286.0
UGA,Cities,2034,11576422.0
UGA,Rural,2034,9978846.0
UGA,Towns,2034,42278600.0
ZAF,Cities,2034,36763042.0
ZAF,Rural,2034,13529597.0
ZAF,Towns,2034,20348933.0
ZMB,Cities,2034,11063028.0
ZMB,Rural,2034,11278368.0
ZMB,Towns,2034,5270234.0
ZWE,Cities,2034,5004118.0
ZWE,Rural,2034,12419545.0
ZWE,Towns,2034,2617460.0
AFE,Cities,2035,358841186.0
AFE,Rural,2035,267128731.0
AFE,Towns,2035,369068899.0
AFW,Cities,2035,299110564.0
AFW,Rural,2035,169069082.0
AFW,Towns,2035,192242338.0
AGO,Cities,2035,34452014.0
AGO,Rural,2035,11810063.0
AGO,Towns,2035,5559642.0
BDI,Cities,2035,3167651.0
BDI,Rural,2035,1274622.0
BDI,Towns,2035,13643568.0
BEN,Cities,2035,7808411.0
BEN,Rural,2035,4069209.0
BEN,Towns,2035,6615011.0
BFA,Cities,2035,7967435.0
BFA,Rural,2035,12716232.0
BFA,Towns,2035,8786079.0
BWA,Cities,2035,728572.0
BWA,Rural,2035,823023.0
BWA,Towns,2035,1402819.0
CAF,Cities,2035,1977438.0
CAF,Rural,2035,3180079.0
CAF,Towns,2035,2345070.0
CIV,Cities,2035,15394446.0
CIV,Rural,2035,11652287.0
CIV,Towns,2035,13987115.0
CMR,Cities,2035,21245932.0
CMR,Rural,2035,8083501.0
CMR,Towns,2035,8564384.0
COD,Cities,2035,73659024.0
COD,Rural,2035,37968865.0
COD,Towns,2035,39932213.0
COG,Cities,2035,6832885.0
COG,Rural,2035,606000.0
COG,Towns,2035,721847.0
COM,Cities,2035,508706.0
COM,Rural,2035,103386.0
COM,Towns,2035,435671.0
CPV,Cities,2035,217101.0
CPV,Rural,2035,136441.0
CPV,Towns,2035,195049.0
ERI,Cities,2035,1782428.0
ERI,Rural,2035,1447164.0
ERI,Towns,2035,1191330.0
ETH,Cities,2035,52574790.0
ETH,Rural,2035,49623627.0
ETH,Towns,2035,68334538.0
GAB,Cities,2035,1966136.0
GAB,Rural,2035,470408.0
GAB,Towns,2035,714923.0
GHA,Cities,2035,20926524.0
GHA,Rural,2035,8284251.0
GHA,Towns,2035,12201779.0
GIN,Cities,2035,6635013.0
GIN,Rural,2035,7517041.0
GIN,Towns,2035,4333959.0
GMB,Cities,2035,1728224.0
GMB,Rural,2035,723165.0
GMB,Towns,2035,982036.0
GNB,Cities,2035,877187.0
GNB,Rural,2035,1224076.0
GNB,Towns,2035,628870.0
GNQ,Cities,2035,2047175.0
GNQ,Rural,2035,204250.0
GNQ,Towns,2035,162845.0
KEN,Cities,2035,18049866.0
KEN,Rural,2035,13250094.0
KEN,Towns,2035,37415949.0
LBR,Cities,2035,2960315.0
LBR,Rural,2035,2864534.0
LBR,Towns,2035,1178708.0
LSO,Cities,2035,310733.0
LSO,Rural,2035,1446654.0
LSO,Towns,2035,869180.0
MDG,Cities,2035,8225375.0
MDG,Rural,2035,20467650.0
MDG,Towns,2035,12040819.0
MLI,Cities,2035,9448429.0
MLI,Rural,2035,15252331.0
MLI,Towns,2035,8417584.0
MOZ,Cities,2035,13631428.0
MOZ,Rural,2035,18416253.0
MOZ,Towns,2035,14364093.0
MRT,Cities,2035,2771897.0
MRT,Rural,2035,2503524.0
MRT,Towns,2035,1580896.0
MUS,Cities,2035,535039.0
MUS,Rural,2035,116594.0
MUS,Towns,2035,575322.0
MWI,Cities,2035,3582307.0
MWI,Rural,2035,5541399.0
MWI,Towns,2035,19090089.0
NAM,Cities,2035,896393.0
NAM,Rural,2035,1943401.0
NAM,Towns,2035,839086.0
NER,Cities,2035,8638942.0
NER,Rural,2035,16610268.0
NER,Towns,2035,12104253.0
NGA,Cities,2035,149532767.0
NGA,Rural,2035,47098725.0
NGA,Towns,2035,91054270.0
RWA,Cities,2035,3451094.0
RWA,Rural,2035,640560.0
RWA,Towns,2035,13654664.0
SDN,Cities,2035,30606355.0
SDN,Rural,2035,15841347.0
SDN,Towns,2035,18700614.0
SEN,Cities,2035,11390626.0
SEN,Rural,2035,5954321.0
SEN,Towns,2035,6131649.0
SLE,Cities,2035,4053105.0
SLE,Rural,2035,4316070.0
SLE,Towns,2035,2193993.0
SOM,Cities,2035,17249846.0
SOM,Rural,2035,4406643.0
SOM,Towns,2035,4638461.0
SSA,Cities,2035,657951750.0
SSA,Rural,2035,436197813.0
SSA,Towns,2035,561311237.0
SSD,Cities,2035,5374929.0
SSD,Rural,2035,4661389.0
SSD,Towns,2035,4762282.0
STP,Cities,2035,179437.0
STP,Rural,2035,34094.0
STP,Towns,2035,76557.0
SWZ,Cities,2035,101697.0
SWZ,Rural,2035,1013849.0
SWZ,Towns,2035,263872.0
SYC,Cities,2035,0.0
SYC,Rural,2035,22221.0
SYC,Towns,2035,119670.0
TCD,Cities,2035,9044434.0
TCD,Rural,2035,12877816.0
TCD,Towns,2035,5775029.0
TGO,Cities,2035,5646142.0
TGO,Rural,2035,2724553.0
TGO,Towns,2035,3566989.0
TZA,Cities,2035,24178077.0
TZA,Rural,2035,28985106.0
TZA,Towns,2035,38928246.0
UGA,Cities,2035,11896707.0
UGA,Rural,2035,9791658.0
UGA,Towns,2035,43517209.0
ZAF,Cities,2035,37188641.0
ZAF,Rural,2035,13538302.0
ZAF,Towns,2035,20507810.0
ZMB,Cities,2035,11376287.0
ZMB,Rural,2035,11399018.0
ZMB,Towns,2035,5491588.0
ZWE,Cities,2035,5133790.0
ZWE,Rural,2035,12561749.0
ZWE,Towns,2035,2713607.0
AFE,Cities,2036,369200394.0
AFE,Rural,2036,269169225.0
AFE,Towns,2036,378014822.0
AFW,Cities,2036,306158334.0
AFW,Rural,2036,171059982.0
AFW,Towns,2036,196251118.0
AGO,Cities,2036,35494828.0
AGO,Rural,2036,12081061.0
AGO,Towns,2036,5640050.0
BDI,Cities,2036,3424186.0
BDI,Rural,2036,1262195.0
BDI,Towns,2036,13796673.0
BEN,Cities,2036,8003784.0
BEN,Rural,2036,4096362.0
BEN,Towns,2036,6777900.0
BFA,Cities,2036,8108052.0
BFA,Rural,2036,12800383.0
BFA,Towns,2036,9111442.0
BWA,Cities,2036,749717.0
BWA,Rural,2036,830073.0
BWA,Towns,2036,1410345.0
CAF,Cities,2036,2042925.0
CAF,Rural,2036,3243867.0
CAF,Towns,2036,2420768.0
CIV,Cities,2036,15779721.0
CIV,Rural,2036,11810149.0
CIV,Towns,2036,14358597.0
CMR,Cities,2036,21794268.0
CMR,Rural,2036,8163023.0
CMR,Towns,2036,8785177.0
COD,Cities,2036,75742293.0
COD,Rural,2036,38810725.0
COD,Towns,2036,41136437.0
COG,Cities,2036,6997051.0
COG,Rural,2036,613874.0
COG,Towns,2036,730788.0
COM,Cities,2036,518809.99999999994
COM,Rural,2036,100741.0
COM,Towns,2036,445300.0
CPV,Cities,2036,217891.0
CPV,Rural,2036,135796.0
CPV,Towns,2036,196787.0
ERI,Cities,2036,1838356.0
ERI,Rural,2036,1462919.0
ERI,Towns,2036,1208482.0
ETH,Cities,2036,54552054.0
ETH,Rural,2036,50002921.0
ETH,Towns,2036,69542801.0
GAB,Cities,2036,2010211.0
GAB,Rural,2036,476571.0
GAB,Towns,2036,723802.0
GHA,Cities,2036,21335586.0
GHA,Rural,2036,8317382.0
GHA,Towns,2036,12394488.0
GIN,Cities,2036,6788140.0
GIN,Rural,2036,7599747.0
GIN,Towns,2036,4432977.0
GMB,Cities,2036,1762082.0
GMB,Rural,2036,733667.0
GMB,Towns,2036,997827.0
GNB,Cities,2036,886592.0
GNB,Rural,2036,1242838.0
GNB,Towns,2036,648460.0
GNQ,Cities,2036,2089414.0000000002
GNQ,Rural,2036,206299.0
GNQ,Towns,2036,168176.0
KEN,Cities,2036,18496865.0
KEN,Rural,2036,13254115.0
KEN,Towns,2036,38067906.0
LBR,Cities,2036,3006360.0
LBR,Rural,2036,2910214.0
LBR,Towns,2036,1225749.0
LSO,Cities,2036,312260.0
LSO,Rural,2036,1450265.0
LSO,Towns,2036,890973.0
MDG,Cities,2036,8419524.0
MDG,Rural,2036,20665558.0
MDG,Towns,2036,12466233.0
MLI,Cities,2036,9739739.0
MLI,Rural,2036,15508706.0
MLI,Towns,2036,8719443.0
MOZ,Cities,2036,14022258.0
MOZ,Rural,2036,18551657.0
MOZ,Towns,2036,14974755.0
MRT,Cities,2036,2846955.0
MRT,Rural,2036,2546168.0
MRT,Towns,2036,1626111.0
MUS,Cities,2036,533051.0
MUS,Rural,2036,116237.0
MUS,Towns,2036,571997.0
MWI,Cities,2036,3712320.0
MWI,Rural,2036,5463814.0
MWI,Towns,2036,19659467.0
NAM,Cities,2036,913274.0
NAM,Rural,2036,1963304.0
NAM,Towns,2036,859352.0
NER,Cities,2036,8902146.0
NER,Rural,2036,16900095.0
NER,Towns,2036,12537904.0
NGA,Cities,2036,153008592.0
NGA,Rural,2036,47479271.0
NGA,Towns,2036,92251533.0
RWA,Cities,2036,3606927.0
RWA,Rural,2036,627242.0
RWA,Towns,2036,13842607.0
SDN,Cities,2036,31268449.0
SDN,Rural,2036,16079058.0
SDN,Towns,2036,19122508.0
SEN,Cities,2036,11630860.0
SEN,Rural,2036,6007711.0
SEN,Towns,2036,6303654.0
SLE,Cities,2036,4130036.0
SLE,Rural,2036,4360848.0
SLE,Towns,2036,2243464.0
SOM,Cities,2036,17701484.0
