 ISO3_Code , Category , Year , Pop , Pop_Rel 
 SEN , Rural ," 1,954 "," 2,209,194 ", 1 
 SEN , Urban ," 1,954 "," 622,196 ", 0 
 SLE , Rural ," 1,954 "," 1,794,597 ", 1 
 SLE , Urban ," 1,954 "," 300,469 ", 0 
 SOM , Rural ," 1,954 "," 2,104,971 ", 1 
 SOM , Urban ," 1,954 "," 362,341 ", 0 
 SSA , Rural ," 1,954 "," 174,723,314 ", 1 
 SSA , Urban ," 1,954 "," 24,628,564 ", 0 
 SSD , Rural ," 1,954 "," 2,427,647 ", 1 
 SSD , Urban ," 1,954 "," 229,447 ", 0 
 STP , Rural ," 1,954 "," 55,242 ", 1 
 STP , Urban ," 1,954 "," 8,745 ", 0 
 SWZ , Rural ," 1,954 "," 293,758 ", 1 
 SWZ , Urban ," 1,954 "," 6,172 ", 0 
 SYC , Rural ," 1,954 "," 28,793 ", 1 
 SYC , Urban ," 1,954 "," 10,888 ", 0 
 TCD , Rural ," 1,954 "," 2,577,477 ", 1 
 TCD , Urban ," 1,954 "," 135,527 ", 0 
 TGO , Rural ," 1,954 "," 1,382,804 ", 1 
 TGO , Urban ," 1,954 "," 119,957 ", 0 
 TZA , Rural ," 1,954 "," 8,046,230 ", 1 
 TZA , Urban ," 1,954 "," 378,556 ", 0 
 UGA , Rural ," 1,954 "," 6,196,374 ", 1 
 UGA , Urban ," 1,954 "," 232,004 ", 0 
 ZAF , Rural ," 1,954 "," 7,896,201 ", 1 
 ZAF , Urban ," 1,954 "," 6,307,578 ", 0 
 ZMB , Rural ," 1,954 "," 2,288,498 ", 1 
 ZMB , Urban ," 1,954 "," 333,779 ", 0 
 ZWE , Rural ," 1,954 "," 2,814,382 ", 1 
 ZWE , Urban ," 1,954 "," 349,501 ", 0 
 AFE , Rural ," 1,955 "," 99,854,223 ", 1 
 AFE , Urban ," 1,955 "," 15,550,350 ", 0 
 AFW , Rural ," 1,955 "," 78,007,354 ", 1 
 AFW , Urban ," 1,955 "," 10,256,872 ", 0 
 AGO , Rural ," 1,955 "," 4,436,255 ", 1 
 AGO , Urban ," 1,955 "," 396,509 ", 0 
 BDI , Rural ," 1,955 "," 2,468,260 ", 1 
 BDI , Urban ," 1,955 "," 36,390 ", 0 
 BEN , Rural ," 1,955 "," 2,168,900 ", 1 
 BEN , Urban ," 1,955 "," 184,746 ", 0 
 BFA , Rural ," 1,955 "," 4,261,238 ", 1 
 BFA , Urban ," 1,955 "," 207,815 ", 0 
 BWA , Rural ," 1,955 "," 451,061 ", 1 
 BWA , Urban ," 1,955 "," 12,865 ", 0 
 CAF , Rural ," 1,955 "," 1,283,011 ", 1 
 CAF , Urban ," 1,955 "," 276,352 ", 0 
 CIV , Rural ," 1,955 "," 2,732,003 ", 1 
 CIV , Urban ," 1,955 "," 404,625 ", 0 
 CMR , Rural ," 1,955 "," 4,135,767 ", 1 
 CMR , Urban ," 1,955 "," 564,491 ", 0 
 COD , Rural ," 1,955 "," 10,636,396 ", 1 
 COD , Urban ," 1,955 "," 2,993,955 ", 0 
 COG , Rural ," 1,955 "," 612,179 ", 1 
 COG , Urban ," 1,955 "," 322,253 ", 0 
 COM , Rural ," 1,955 "," 162,282 ", 1 
 COM , Urban ," 1,955 "," 17,304 ", 0 
 CPV , Rural ," 1,955 "," 182,812 ", 1 
 CPV , Urban ," 1,955 "," 12,802 ", 0 
 ERI , Rural ," 1,955 "," 807,884 ", 1 
 ERI , Urban ," 1,955 "," 78,353 ", 0 
 ETH , Rural ," 1,955 "," 18,160,811 ", 1 
 ETH , Urban ," 1,955 "," 1,258,959 ", 0 
 GAB , Rural ," 1,955 "," 431,540 ", 1 
 GAB , Urban ," 1,955 "," 57,277 ", 0 
 GHA , Rural ," 1,955 "," 4,771,060 ", 1 
 GHA , Urban ," 1,955 "," 1,143,864 ", 0 
 GIN , Rural ," 1,955 "," 2,996,571 ", 1 
 GIN , Urban ," 1,955 "," 271,289 ", 0 
 GMB , Rural ," 1,955 "," 313,580 ", 1 
 GMB , Urban ," 1,955 "," 35,209 ", 0 
 GNB , Rural ," 1,955 "," 496,645 ", 1 
 GNB , Urban ," 1,955 "," 67,423 ", 0 
 GNQ , Rural ," 1,955 "," 192,780 ", 1 
 GNQ , Urban ," 1,955 "," 54,435 ", 0 
 KEN , Rural ," 1,955 "," 6,062,767 ", 1 
 KEN , Urban ," 1,955 "," 466,530 ", 0 
 LBR , Rural ," 1,955 "," 858,750 ", 1 
 LBR , Urban ," 1,955 "," 157,640 ", 0 
 LSO , Rural ," 1,955 "," 629,187 ", 1 
 LSO , Urban ," 1,955 "," 13,001 ", 0 
 MDG , Rural ," 1,955 "," 4,072,597 ", 1 
 MDG , Urban ," 1,955 "," 417,516 ", 0 
 MLI , Rural ," 1,955 "," 4,765,237 ", 1 
 MLI , Urban ," 1,955 "," 276,697 ", 0 
 MOZ , Rural ," 1,955 "," 6,101,040 ", 1 
 MOZ , Urban ," 1,955 "," 173,432 ", 0 
 MRT , Rural ," 1,955 "," 699,972 ", 1 
 MRT , Urban ," 1,955 "," 30,752 ", 0 
 MUS , Rural ," 1,955 "," 379,096 ", 1 
 MUS , Urban ," 1,955 "," 220,492 ", 0 
 MWI , Rural ," 1,955 "," 3,127,026 ", 1 
 MWI , Urban ," 1,955 "," 119,517 ", 0 
 NAM , Rural ," 1,955 "," 440,094 ", 1 
 NAM , Urban ," 1,955 "," 106,988 ", 0 
 NER , Rural ," 1,955 "," 2,873,056 ", 1 
 NER , Urban ," 1,955 "," 162,233 ", 0 
 NGA , Rural ," 1,955 "," 36,135,623 ", 1 
 NGA , Urban ," 1,955 "," 4,800,011 ", 0 
 RWA , Rural ," 1,955 "," 2,511,360 ", 1 
 RWA , Urban ," 1,955 "," 56,938 ", 0 
 SDN , Rural ," 1,955 "," 6,549,703 ", 1 
 SDN , Urban ," 1,955 "," 631,989 ", 0 
 SEN , Rural ," 1,955 "," 2,267,151 ", 1 
 SEN , Urban ," 1,955 "," 641,353 ", 0 
 SLE , Rural ," 1,955 "," 1,806,139 ", 1 
 SLE , Urban ," 1,955 "," 314,750 ", 0 
 SOM , Rural ," 1,955 "," 2,147,997 ", 1 
 SOM , Urban ," 1,955 "," 384,256 ", 0 
 SSA , Rural ," 1,955 "," 177,861,577 ", 1 
 SSA , Urban ," 1,955 "," 25,807,222 ", 0 
 SSD , Rural ," 1,955 "," 2,467,035 ", 1 
 SSD , Urban ," 1,955 "," 238,047 ", 0 
 STP , Rural ," 1,955 "," 55,644 ", 1 
 STP , Urban ," 1,955 "," 8,962 ", 0 
 SWZ , Rural ," 1,955 "," 300,112 ", 1 
 SWZ , Urban ," 1,955 "," 7,105 ", 0 
 SYC , Rural ," 1,955 "," 29,096 ", 1 
 SYC , Urban ," 1,955 "," 11,006 ", 0 
 TCD , Rural ," 1,955 "," 2,620,428 ", 1 
 TCD , Urban ," 1,955 "," 143,821 ", 0 
 TGO , Rural ," 1,955 "," 1,402,913 ", 1 
 TGO , Urban ," 1,955 "," 127,033 ", 0 
 TZA , Rural ," 1,955 "," 8,244,476 ", 1 
 TZA , Urban ," 1,955 "," 400,386 ", 0 
 UGA , Rural ," 1,955 "," 6,367,782 ", 1 
 UGA , Urban ," 1,955 "," 245,988 ", 0 
 ZAF , Rural ," 1,955 "," 8,005,013 ", 1 
 ZAF , Urban ," 1,955 "," 6,528,353 ", 0 
 ZMB , Rural ," 1,955 "," 2,343,971 ", 1 
 ZMB , Urban ," 1,955 "," 359,572 ", 0 
 ZWE , Rural ," 1,955 "," 2,897,276 ", 1 
 ZWE , Urban ," 1,955 "," 365,939 ", 0 
 AFE , Rural ," 1,956 "," 101,943,301 ", 1 
 AFE , Urban ," 1,956 "," 16,201,801 ", 0 
 AFW , Rural ," 1,956 "," 79,181,545 ", 1 
 AFW , Urban ," 1,956 "," 10,838,026 ", 0 
 AGO , Rural ," 1,956 "," 4,480,248 ", 1 
 AGO , Urban ," 1,956 "," 424,022 ", 0 
 BDI , Rural ," 1,956 "," 2,516,389 ", 1 
 BDI , Urban ," 1,956 "," 38,919 ", 0 
 BEN , Rural ," 1,956 "," 2,185,841 ", 1 
 BEN , Urban ," 1,956 "," 195,051 ", 0 
 BFA , Rural ," 1,956 "," 4,312,732 ", 1 
 BFA , Urban ," 1,956 "," 213,922 ", 0 
 BWA , Rural ," 1,956 "," 460,489 ", 1 
 BWA , Urban ," 1,956 "," 13,293 ", 0 
 CAF , Rural ," 1,956 "," 1,297,857 ", 1 
 CAF , Urban ," 1,956 "," 287,989 ", 0 
 CIV , Rural ," 1,956 "," 2,784,442 ", 1 
 CIV , Urban ," 1,956 "," 445,568 ", 0 
 CMR , Rural ," 1,956 "," 4,197,954 ", 1 
 CMR , Urban ," 1,956 "," 590,382 ", 0 
 COD , Rural ," 1,956 "," 10,857,411 ", 1 
 COD , Urban ," 1,956 "," 3,072,540 ", 0 
 COG , Rural ," 1,956 "," 621,875 ", 1 
 COG , Urban ," 1,956 "," 334,949 ", 0 
 COM , Rural ," 1,956 "," 164,173 ", 1 
 COM , Urban ," 1,956 "," 18,785 ", 0 
 CPV , Rural ," 1,956 "," 184,939 ", 1 
 CPV , Urban ," 1,956 "," 12,908 ", 0 
 ERI , Rural ," 1,956 "," 820,573 ", 1 
 ERI , Urban ," 1,956 "," 82,834 ", 0 
 ETH , Rural ," 1,956 "," 18,510,476 ", 1 
 ETH , Urban ," 1,956 "," 1,308,409 ", 0 
 GAB , Rural ," 1,956 "," 434,380 ", 1 
 GAB , Urban ," 1,956 "," 58,406 ", 0 
 GHA , Rural ," 1,956 "," 4,875,034 ", 1 
 GHA , Urban ," 1,956 "," 1,234,575 ", 0 
 GIN , Rural ," 1,956 "," 3,043,468 ", 1 
 GIN , Urban ," 1,956 "," 279,032 ", 0 
 GMB , Rural ," 1,956 "," 322,617 ", 1 
 GMB , Urban ," 1,956 "," 35,413 ", 0 
 GNB , Rural ," 1,956 "," 497,223 ", 1 
 GNB , Urban ," 1,956 "," 69,747 ", 0 
 GNQ , Rural ," 1,956 "," 193,203 ", 1 
 GNQ , Urban ," 1,956 "," 58,325 ", 0 
 KEN , Rural ," 1,956 "," 6,231,640 ", 1 
 KEN , Urban ," 1,956 "," 496,050 ", 0 
 LBR , Rural ," 1,956 "," 871,887 ", 1 
 LBR , Urban ," 1,956 "," 167,262 ", 0 
 LSO , Rural ," 1,956 "," 643,296 ", 1 
 LSO , Urban ," 1,956 "," 14,015 ", 0 
 MDG , Rural ," 1,956 "," 4,164,058 ", 1 
 MDG , Urban ," 1,956 "," 442,364 ", 0 
 MLI , Rural ," 1,956 "," 4,817,484 ", 1 
 MLI , Urban ," 1,956 "," 294,492 ", 0 
 MOZ , Rural ," 1,956 "," 6,169,964 ", 1 
 MOZ , Urban ," 1,956 "," 185,071 ", 0 
 MRT , Rural ," 1,956 "," 712,704 ", 1 
 MRT , Urban ," 1,956 "," 34,902 ", 0 
 MUS , Rural ," 1,956 "," 384,653 ", 1 
 MUS , Urban ," 1,956 "," 229,904 ", 0 
 MWI , Rural ," 1,956 "," 3,191,355 ", 1 
 MWI , Urban ," 1,956 "," 123,943 ", 0 
 NAM , Rural ," 1,956 "," 440,556 ", 1 
 NAM , Urban ," 1,956 "," 114,002 ", 0 
 NER , Rural ," 1,956 "," 2,956,013 ", 1 
 NER , Urban ," 1,956 "," 168,737 ", 0 
 NGA , Rural ," 1,956 "," 36,639,010 ", 1 
 NGA , Urban ," 1,956 "," 5,077,045 ", 0 
 RWA , Rural ," 1,956 "," 2,595,751 ", 1 
 RWA , Urban ," 1,956 "," 61,058 ", 0 
 SDN , Rural ," 1,956 "," 6,710,749 ", 1 
 SDN , Urban ," 1,956 "," 690,843 ", 0 
 SEN , Rural ," 1,956 "," 2,327,372 ", 1 
 SEN , Urban ," 1,956 "," 661,560 ", 0 
 SLE , Rural ," 1,956 "," 1,818,339 ", 1 
 SLE , Urban ," 1,956 "," 329,640 ", 0 
 SOM , Rural ," 1,956 "," 2,191,296 ", 1 
 SOM , Urban ," 1,956 "," 407,071 ", 0 
 SSA , Rural ," 1,956 "," 181,124,846 ", 1 
 SSA , Urban ," 1,956 "," 27,039,827 ", 0 
 SSD , Rural ," 1,956 "," 2,513,083 ", 1 
 SSD , Urban ," 1,956 "," 241,509 ", 0 
 STP , Rural ," 1,956 "," 56,017 ", 1 
 STP , Urban ," 1,956 "," 9,209 ", 0 
 SWZ , Rural ," 1,956 "," 306,477 ", 1 
 SWZ , Urban ," 1,956 "," 8,137 ", 0 
 SYC , Rural ," 1,956 "," 29,454 ", 1 
 SYC , Urban ," 1,956 "," 11,146 ", 0 
 TCD , Rural ," 1,956 "," 2,664,437 ", 1 
 TCD , Urban ," 1,956 "," 153,219 ", 0 
 TGO , Rural ," 1,956 "," 1,422,735 ", 1 
 TGO , Urban ," 1,956 "," 134,901 ", 0 
 TZA , Rural ," 1,956 "," 8,454,540 ", 1 
 TZA , Urban ," 1,956 "," 420,240 ", 0 
 UGA , Rural ," 1,956 "," 6,544,448 ", 1 
 UGA , Urban ," 1,956 "," 261,011 ", 0 
 ZAF , Rural ," 1,956 "," 8,126,487 ", 1 
 ZAF , Urban ," 1,956 "," 6,754,199 ", 0 
 ZMB , Rural ," 1,956 "," 2,398,388 ", 1 
 ZMB , Urban ," 1,956 "," 389,022 ", 0 
 ZWE , Rural ," 1,956 "," 2,981,329 ", 1 
 ZWE , Urban ," 1,956 "," 384,206 ", 0 
 AFE , Rural ," 1,957 "," 104,070,928 ", 1 
 AFE , Urban ," 1,957 "," 16,872,477 ", 0 
 AFW , Rural ," 1,957 "," 80,365,248 ", 1 
 AFW , Urban ," 1,957 "," 11,467,809 ", 0 
 AGO , Rural ," 1,957 "," 4,528,159 ", 1 
 AGO , Urban ," 1,957 "," 452,483 ", 0 
 BDI , Rural ," 1,957 "," 2,564,859 ", 1 
 BDI , Urban ," 1,957 "," 41,624 ", 0 
 BEN , Rural ," 1,957 "," 2,204,350 ", 1 
 BEN , Urban ," 1,957 "," 206,420 ", 0 
 BFA , Rural ," 1,957 "," 4,366,308 ", 1 
 BFA , Urban ," 1,957 "," 220,264 ", 0 
 BWA , Rural ," 1,957 "," 470,024 ", 1 
 BWA , Urban ," 1,957 "," 13,764 ", 0 
 CAF , Rural ," 1,957 "," 1,312,858 ", 1 
 CAF , Urban ," 1,957 "," 300,419 ", 0 
 CIV , Rural ," 1,957 "," 2,834,696 ", 1 
 CIV , Urban ," 1,957 "," 494,582 ", 0 
 CMR , Rural ," 1,957 "," 4,260,749 ", 1 
 CMR , Urban ," 1,957 "," 618,184 ", 0 
 COD , Rural ," 1,957 "," 11,091,994 ", 1 
 COD , Urban ," 1,957 "," 3,150,284 ", 0 
 COG , Rural ," 1,957 "," 632,322 ", 1 
 COG , Urban ," 1,957 "," 347,876 ", 0 
 COM , Rural ," 1,957 "," 166,194 ", 1 
 COM , Urban ," 1,957 "," 20,372 ", 0 
 CPV , Rural ," 1,957 "," 187,245 ", 1 
 CPV , Urban ," 1,957 "," 13,041 ", 0 
 ERI , Rural ," 1,957 "," 831,610 ", 1 
 ERI , Urban ," 1,957 "," 87,188 ", 0 
 ETH , Rural ," 1,957 "," 18,817,257 ", 1 
 ETH , Urban ," 1,957 "," 1,356,482 ", 0 
 GAB , Rural ," 1,957 "," 437,379 ", 1 
 GAB , Urban ," 1,957 "," 59,691 ", 0 
 GHA , Rural ," 1,957 "," 4,983,525 ", 1 
 GHA , Urban ," 1,957 "," 1,328,976 ", 0 
 GIN , Rural ," 1,957 "," 3,088,204 ", 1 
 GIN , Urban ," 1,957 "," 290,450 ", 0 
 GMB , Rural ," 1,957 "," 331,993 ", 1 
 GMB , Urban ," 1,957 "," 35,553 ", 0 
 GNB , Rural ," 1,957 "," 497,775 ", 1 
 GNB , Urban ," 1,957 "," 71,967 ", 0 
 GNQ , Rural ," 1,957 "," 193,923 ", 1 
 GNQ , Urban ," 1,957 "," 61,992 ", 0 
 KEN , Rural ," 1,957 "," 6,417,331 ", 1 
 KEN , Urban ," 1,957 "," 527,537 ", 0 
 LBR , Rural ," 1,957 "," 885,457 ", 1 
 LBR , Urban ," 1,957 "," 177,491 ", 0 
 LSO , Rural ," 1,957 "," 658,892 ", 1 
 LSO , Urban ," 1,957 "," 15,777 ", 0 
 MDG , Rural ," 1,957 "," 4,258,234 ", 1 
 MDG , Urban ," 1,957 "," 468,402 ", 0 
 MLI , Rural ," 1,957 "," 4,869,422 ", 1 
 MLI , Urban ," 1,957 "," 313,708 ", 0 
 MOZ , Rural ," 1,957 "," 6,240,167 ", 1 
 MOZ , Urban ," 1,957 "," 198,011 ", 0 
 MRT , Rural ," 1,957 "," 725,800 ", 1 
 MRT , Urban ," 1,957 "," 39,546 ", 0 
 MUS , Rural ," 1,957 "," 390,577 ", 1 
 MUS , Urban ," 1,957 "," 239,827 ", 0 
 MWI , Rural ," 1,957 "," 3,258,877 ", 1 
 MWI , Urban ," 1,957 "," 128,861 ", 0 
 NAM , Rural ," 1,957 "," 441,640 ", 1 
 NAM , Urban ," 1,957 "," 120,951 ", 0 
 NER , Rural ," 1,957 "," 3,041,431 ", 1 
 NER , Urban ," 1,957 "," 174,409 ", 0 
 NGA , Rural ," 1,957 "," 37,139,429 ", 1 
 NGA , Urban ," 1,957 "," 5,378,047 ", 0 
 RWA , Rural ," 1,957 "," 2,682,552 ", 1 
 RWA , Urban ," 1,957 "," 65,322 ", 0 
 SDN , Rural ," 1,957 "," 6,874,280 ", 1 
 SDN , Urban ," 1,957 "," 755,169 ", 0 
 SEN , Rural ," 1,957 "," 2,389,453 ", 1 
 SEN , Urban ," 1,957 "," 682,911 ", 0 
 SLE , Rural ," 1,957 "," 1,831,113 ", 1 
 SLE , Urban ," 1,957 "," 345,137 ", 0 
 SOM , Rural ," 1,957 "," 2,234,883 ", 1 
 SOM , Urban ," 1,957 "," 430,819 ", 0 
 SSA , Rural ," 1,957 "," 184,436,177 ", 1 
 SSA , Urban ," 1,957 "," 28,340,285 ", 0 
 SSD , Rural ," 1,957 "," 2,559,092 ", 1 
 SSD , Urban ," 1,957 "," 245,004 ", 0 
 STP , Rural ," 1,957 "," 56,384 ", 1 
 STP , Urban ," 1,957 "," 9,487 ", 0 
 SWZ , Rural ," 1,957 "," 312,791 ", 1 
 SWZ , Urban ," 1,957 "," 9,331 ", 0 
 SYC , Rural ," 1,957 "," 29,870 ", 1 
 SYC , Urban ," 1,957 "," 11,308 ", 0 
 TCD , Rural ," 1,957 "," 2,709,395 ", 1 
 TCD , Urban ," 1,957 "," 163,688 ", 0 
 TGO , Rural ," 1,957 "," 1,442,422 ", 1 
 TGO , Urban ," 1,957 "," 143,456 ", 0 
 TZA , Rural ," 1,957 "," 8,678,237 ", 1 
 TZA , Urban ," 1,957 "," 437,553 ", 0 
 UGA , Rural ," 1,957 "," 6,726,788 ", 1 
 UGA , Urban ," 1,957 "," 277,096 ", 0 
 ZAF , Rural ," 1,957 "," 8,261,428 ", 1 
 ZAF , Urban ," 1,957 "," 6,983,411 ", 0 
 ZMB , Rural ," 1,957 "," 2,451,945 ", 1 
 ZMB , Urban ," 1,957 "," 422,123 ", 0 
 ZWE , Rural ," 1,957 "," 3,066,864 ", 1 
 ZWE , Urban ," 1,957 "," 404,290 ", 0 
 AFE , Rural ," 1,958 "," 106,205,215 ", 1 
 AFE , Urban ," 1,958 "," 17,557,460 ", 0 
 AFW , Rural ," 1,958 "," 81,543,120 ", 1 
 AFW , Urban ," 1,958 "," 12,139,958 ", 0 
 AGO , Rural ," 1,958 "," 4,579,256 ", 1 
 AGO , Urban ," 1,958 "," 481,878 ", 0 
 BDI , Rural ," 1,958 "," 2,612,918 ", 1 
 BDI , Urban ," 1,958 "," 44,494 ", 0 
 BEN , Rural ," 1,958 "," 2,224,616 ", 1 
 BEN , Urban ," 1,958 "," 218,818 ", 0 
 BFA , Rural ," 1,958 "," 4,420,512 ", 1 
 BFA , Urban ," 1,958 "," 226,768 ", 0 
 BWA , Rural ," 1,958 "," 479,823 ", 1 
 BWA , Urban ," 1,958 "," 14,283 ", 0 
 CAF , Rural ," 1,958 "," 1,328,037 ", 1 
 CAF , Urban ," 1,958 "," 313,633 ", 0 
 CIV , Rural ," 1,958 "," 2,886,562 ", 1 
 CIV , Urban ," 1,958 "," 548,518 ", 0 
 CMR , Rural ," 1,958 "," 4,323,782 ", 1 
 CMR , Urban ," 1,958 "," 648,436 ", 0 
 COD , Rural ," 1,958 "," 11,330,563 ", 1 
 COD , Urban ," 1,958 "," 3,227,233 ", 0 
 COG , Rural ," 1,958 "," 643,612 ", 1 
 COG , Urban ," 1,958 "," 361,016 ", 0 
 COM , Rural ," 1,958 "," 168,477 ", 1 
 COM , Urban ," 1,958 "," 22,086 ", 0 
 CPV , Rural ," 1,958 "," 189,880 ", 1 
 CPV , Urban ," 1,958 "," 13,209 ", 0 
 ERI , Rural ," 1,958 "," 841,173 ", 1 
 ERI , Urban ," 1,958 "," 91,410 ", 0 
 ETH , Rural ," 1,958 "," 19,077,531 ", 1 
 ETH , Urban ," 1,958 "," 1,402,754 ", 0 
 GAB , Rural ," 1,958 "," 440,588 ", 1 
 GAB , Urban ," 1,958 "," 61,140 ", 0 
 GHA , Rural ," 1,958 "," 5,094,930 ", 1 
 GHA , Urban ," 1,958 "," 1,425,226 ", 0 
 GIN , Rural ," 1,958 "," 3,131,056 ", 1 
 GIN , Urban ," 1,958 "," 305,376 ", 0 
 GMB , Rural ," 1,958 "," 341,697 ", 1 
 GMB , Urban ," 1,958 "," 35,677 ", 0 
 GNB , Rural ," 1,958 "," 498,351 ", 1 
 GNB , Urban ," 1,958 "," 74,072 ", 0 
 GNQ , Rural ," 1,958 "," 195,089 ", 1 
 GNQ , Urban ," 1,958 "," 65,298 ", 0 
 KEN , Rural ," 1,958 "," 6,614,175 ", 1 
 KEN , Urban ," 1,958 "," 560,614 ", 0 
 LBR , Rural ," 1,958 "," 898,989 ", 1 
 LBR , Urban ," 1,958 "," 188,257 ", 0 
 LSO , Rural ," 1,958 "," 675,700 ", 1 
 LSO , Urban ," 1,958 "," 18,615 ", 0 
 MDG , Rural ," 1,958 "," 4,355,172 ", 1 
 MDG , Urban ," 1,958 "," 495,674 ", 0 
 MLI , Rural ," 1,958 "," 4,919,287 ", 1 
 MLI , Urban ," 1,958 "," 334,181 ", 0 
 MOZ , Rural ," 1,958 "," 6,309,539 ", 1 
 MOZ , Urban ," 1,958 "," 212,015 ", 0 
 MRT , Rural ," 1,958 "," 739,305 ", 1 
 MRT , Urban ," 1,958 "," 44,691 ", 0 
 MUS , Rural ," 1,958 "," 396,898 ", 1 
 MUS , Urban ," 1,958 "," 250,256 ", 0 
 MWI , Rural ," 1,958 "," 3,329,661 ", 1 
 MWI , Urban ," 1,958 "," 134,286 ", 0 
 NAM , Rural ," 1,958 "," 443,787 ", 1 
 NAM , Urban ," 1,958 "," 127,548 ", 0 
 NER , Rural ," 1,958 "," 3,127,606 ", 1 
 NER , Urban ," 1,958 "," 181,620 ", 0 
 NGA , Rural ," 1,958 "," 37,624,929 ", 1 
 NGA , Urban ," 1,958 "," 5,699,717 ", 0 
 RWA , Rural ," 1,958 "," 2,770,436 ", 1 
 RWA , Urban ," 1,958 "," 69,693 ", 0 
 SDN , Rural ," 1,958 "," 7,038,394 ", 1 
 SDN , Urban ," 1,958 "," 824,640 ", 0 
 SEN , Rural ," 1,958 "," 2,453,186 ", 1 
 SEN , Urban ," 1,958 "," 705,570 ", 0 
 SLE , Rural ," 1,958 "," 1,843,730 ", 1 
 SLE , Urban ," 1,958 "," 361,109 ", 0 
 SOM , Rural ," 1,958 "," 2,278,023 ", 1 
 SOM , Urban ," 1,958 "," 455,382 ", 0 
 SSA , Rural ," 1,958 "," 187,748,335 ", 1 
 SSA , Urban ," 1,958 "," 29,697,418 ", 0 
 SSD , Rural ," 1,958 "," 2,600,278 ", 1 
 SSD , Urban ," 1,958 "," 248,076 ", 0 
 STP , Rural ," 1,958 "," 56,760 ", 1 
 STP , Urban ," 1,958 "," 9,798 ", 0 
 SWZ , Rural ," 1,958 "," 319,052 ", 1 
 SWZ , Urban ," 1,958 "," 10,708 ", 0 
 SYC , Rural ," 1,958 "," 30,315 ", 1 
 SYC , Urban ," 1,958 "," 11,484 ", 0 
 TCD , Rural ," 1,958 "," 2,755,179 ", 1 
 TCD , Urban ," 1,958 "," 175,188 ", 0 
 TGO , Rural ," 1,958 "," 1,462,198 ", 1 
 TGO , Urban ," 1,958 "," 152,437 ", 0 
 TZA , Rural ," 1,958 "," 8,914,386 ", 1 
 TZA , Urban ," 1,958 "," 453,208 ", 0 
 UGA , Rural ," 1,958 "," 6,915,481 ", 1 
 UGA , Urban ," 1,958 "," 294,276 ", 0 
 ZAF , Rural ," 1,958 "," 8,408,385 ", 1 
 ZAF , Urban ," 1,958 "," 7,212,033 ", 0 
 ZMB , Rural ," 1,958 "," 2,504,989 ", 1 
 ZMB , Urban ," 1,958 "," 458,878 ", 0 
 ZWE , Rural ," 1,958 "," 3,154,042 ", 1 
 ZWE , Urban ," 1,958 "," 426,139 ", 0 
 AFE , Rural ," 1,959 "," 108,509,952 ", 1 
 AFE , Urban ," 1,959 "," 18,276,800 ", 0 
 AFW , Rural ," 1,959 "," 82,750,873 ", 1 
 AFW , Urban ," 1,959 "," 12,856,798 ", 0 
 AGO , Rural ," 1,959 "," 4,632,912 ", 1 
 AGO , Urban ," 1,959 "," 512,190 ", 0 
 BDI , Rural ," 1,959 "," 2,662,045 ", 1 
 BDI , Urban ," 1,959 "," 47,552 ", 0 
 BEN , Rural ," 1,959 "," 2,246,718 ", 1 
 BEN , Urban ," 1,959 "," 232,196 ", 0 
 BFA , Rural ," 1,959 "," 4,477,315 ", 1 
 BFA , Urban ," 1,959 "," 233,530 ", 0 
 BWA , Rural ," 1,959 "," 490,020 ", 1 
 BWA , Urban ," 1,959 "," 14,858 ", 0 
 CAF , Rural ," 1,959 "," 1,343,651 ", 1 
 CAF , Urban ," 1,959 "," 327,680 ", 0 
 CIV , Rural ," 1,959 "," 2,940,115 ", 1 
 CIV , Urban ," 1,959 "," 608,827 ", 0 
 CMR , Rural ," 1,959 "," 4,390,682 ", 1 
 CMR , Urban ," 1,959 "," 679,389 ", 0 
 COD , Rural ," 1,959 "," 11,582,278 ", 1 
 COD , Urban ," 1,959 "," 3,309,304 ", 0 
 COG , Rural ," 1,959 "," 655,815 ", 1 
 COG , Urban ," 1,959 "," 374,340 ", 0 
 COM , Rural ," 1,959 "," 170,334 ", 1 
 COM , Urban ," 1,959 "," 23,952 ", 0 
 CPV , Rural ," 1,959 "," 192,939 ", 1 
 CPV , Urban ," 1,959 "," 13,415 ", 0 
 ERI , Rural ," 1,959 "," 854,501 ", 1 
 ERI , Urban ," 1,959 "," 96,063 ", 0 
 ETH , Rural ," 1,959 "," 19,421,316 ", 1 
 ETH , Urban ," 1,959 "," 1,456,789 ", 0 
 GAB , Rural ," 1,959 "," 444,046 ", 1 
 GAB , Urban ," 1,959 "," 62,759 ", 0 
 GHA , Rural ," 1,959 "," 5,212,875 ", 1 
 GHA , Urban ," 1,959 "," 1,522,665 ", 0 
 GIN , Rural ," 1,959 "," 3,172,034 ", 1 
 GIN , Urban ," 1,959 "," 323,739 ", 0 
 GMB , Rural ," 1,959 "," 351,705 ", 1 
 GMB , Urban ," 1,959 "," 35,839 ", 0 
 GNB , Rural ," 1,959 "," 498,989 ", 1 
 GNB , Urban ," 1,959 "," 76,045 ", 0 
 GNQ , Rural ," 1,959 "," 196,890 ", 1 
 GNQ , Urban ," 1,959 "," 68,106 ", 0 
 KEN , Rural ," 1,959 "," 6,826,987 ", 1 
 KEN , Urban ," 1,959 "," 595,758 ", 0 
