iso3cd,hazard,sector,subsector,climate_scenario,risk_metric_abbr,Loss,RP,pop,cap_stock_capita,gdp_capita,
ZAF,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,39274252.6,25,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Roads,Existing climate,PML,37622335,10,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,19296746.8,10,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Roads,Existing climate,AAL,17536157.9,,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tracks,Existing climate,AAL,9011296.7,,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,6914957.4,5000,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,6382709,2500,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,5817935.7,1000,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,5475894.8,500,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,5193377.2,250,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,4878947.3,100,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,4371945,50,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,3144201.4,25,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,PML,1536867.4,10,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,1195246.8,5000,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,1140182.2,2500,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,1077427.7,1000,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,1036557.1,500,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,1000638.6,250,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,956714.7,100,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,864506,50,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Bridges,Existing climate,AAL,716072.6,,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,624184,25,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,PML,306213,10,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Railway Tunnels,Existing climate,AAL,142794.7,,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,89652.7,5000,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,83483,2500,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,76866.3,1000,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,72816,500,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,69439.9,250,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,65617.3,100,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,58959.2,50,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,42411.2,25,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,PML,20681.9,10,57792522.32,20160.6078518514,5636.264413,
ZAF,Flood,Roads and Railways,Tunnels,Existing climate,AAL,9614.6,,57792522.32,20160.6078518514,5636.264413,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,3884926.9,5000,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,3706216.4,2500,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,3502729.2,1000,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,3370326.7,500,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,3254056.9,250,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,3111937.2,100,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,2812406.6,50,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,2030569.6,25,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,PML,995742.4,10,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,745371.8,5000,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,725583.2,2500,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,701764.1,1000,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,685370.2,500,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,670263.9,250,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,649956.8,100,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,591350.8,50,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Roads,Existing climate,AAL,464217.4,,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,427355.4,25,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,208592.8,10,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,116576.4,5000,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,112505.9,2500,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,107727.1,1000,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,104520,500,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,101629.1,250,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,97923.4,100,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tracks,Existing climate,AAL,96883.2,,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,88826.7,50,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,64204.5,25,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,PML,31454.3,10,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Bridges,Existing climate,AAL,14650.9,,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Railway Tunnels,Existing climate,AAL,0,,17351692.61,7170.00863835433,1343.340692,
ZMB,Flood,Roads and Railways,Tunnels,Existing climate,AAL,0,,17351692.61,7170.00863835433,1343.340692,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1460994,5000,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1387682.3,2500,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1305125.9,1000,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1252009,500,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1205809.5,250,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1150207.2,100,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,1038173.9,50,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,749096.4,25,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,458548.5,5000,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,437876.2,2500,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,414272.9,1000,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,398871.2,500,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,385314.4,250,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,368679.8,100,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,PML,367177.7,10,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,333278.8,50,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,240659.8,25,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Roads,Existing climate,AAL,171145.6,,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,PML,118033.2,10,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,93864.6,5000,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,88276.4,2500,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,82129.3,1000,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,78266,500,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,74972.8,250,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,71132.5,100,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,64045.1,50,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tracks,Existing climate,AAL,55031.8,,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,46172.3,25,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,PML,22618.1,10,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Bridges,Existing climate,AAL,10543.8,,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Railway Tunnels,Existing climate,AAL,0,,14438811.83,4129.31188769442,1529.02743,
ZWE,Flood,Roads and Railways,Tunnels,Existing climate,AAL,0,,14438811.83,4129.31188769442,1529.02743,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,8889383.7,5000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,7259140.1,2500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,6797891,5000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,5807933.1,1000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,5542000.9,2500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,5075062.4,500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,4556476.9,250,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,4427536.3,1000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,4051699.6,100,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,3865971,500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,3469107.1,250,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,3355374.5,50,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,3083212.3,100,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,2551529,50,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,2203169.9,25,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,1673403.3,25,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,1014744.2,10,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,769815.8,10,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,AAL,488542.5,,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,AAL,370243.4,,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,125075.4,5000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,82219.3,2500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,47104.8,1000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,30819.9,500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,16389,250,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,12502.8,5000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,8617.9,2500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,6555,100,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,5251,1000,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,3596,500,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,3278,50,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,1962,250,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,1639,25,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,785,100,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,PML,656,10,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Roads,Existing climate,AAL,505.8,,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,392,50,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,196,25,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,PML,78,10,30809791.94,8073.79506809977,3595.108737,
AGO,Landslide,Roads and Railways,Railway Tracks,Existing climate,AAL,59.6,,30809791.94,8073.79506809977,3595.108737,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,945422.5,5000,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,687531.7,5000,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,645418.4,2500,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,561393,2500,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,449126.3,1000,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,392437.8,500,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,387725.2,1000,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,352327.6,250,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,313287,100,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,262518.6,500,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,259435.2,50,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,170336.7,25,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,140279.7,250,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,78449.7,10,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,56174.8,100,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,AAL,37766.8,,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,28098.5,50,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,14051.4,25,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,PML,5621.6,10,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Roads,Existing climate,AAL,4299.2,,11175379.86,515.181158931071,283.788378,
BDI,Landslide,Roads and Railways,Railway Tracks,Existing climate,AAL,0,,11175379.86,515.181158931071,283.788378,
