iso3cd,hazard,sector,Loss,RP,Buildings_Loss,Total_AAL,Buildings_AAL,Scaling_Factor,GDP
NGA,Earthquake,all_assets,372162026.3877162,25.0,184192535.0,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,744227297.8397526,50.0,368337183.5,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,1488067727.2726464,100.0,736482895.9,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,3715691055.5906377,250.0,1838990832.7,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,6868580681.923918,500.0,3399436798.9,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,10097880356.41583,1000.0,4997700058.3,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,16711524144.478182,2500.0,8270962047.8,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Earthquake,all_assets,24380222367.29533,5000.0,12066397545.4,95082396.4,47058717.4,2.0205054802449847,421739251509.0796
NGA,Flood,all_assets,2504961903.2856665,10.0,1692766734.2,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,5115924386.185361,25.0,3457164998.9,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,7103002899.393348,50.0,4799964025.5,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,7911513956.419415,100.0,5346327872.3,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,8389185680.0434265,250.0,5669121924.6,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,8810276333.854177,500.0,5953680444.2,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,9315131050.94669,1000.0,6294843824.6,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,10135717431.848473,2500.0,6849367758.2,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
NGA,Flood,all_assets,10898260971.275547,5000.0,7364668344.3,979509382.7,661918609.1,1.4798033613707025,421739251509.0796
RWA,Earthquake,all_assets,72275665.13703378,10.0,49456667.2,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,180152592.39255336,25.0,123274504.5,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,358530710.0562509,50.0,245334774.5,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,708944404.078785,100.0,485115251.3,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,1722581292.2421036,250.0,1178724948.9,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,3084299791.0244126,500.0,2110519329.3,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,4328612024.454261,1000.0,2961975153.4,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,6590708948.219251,2500.0,4509878926.0,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Earthquake,all_assets,8830838716.033873,5000.0,6042751051.1,41440914.300000004,28357117.200000003,1.4613937660771807,9637904518.99702
RWA,Flood,all_assets,57412950.23013132,10.0,35915522.1,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,117201077.16976634,25.0,73316871.2,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,162874764.0662011,50.0,101888723.1,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,180608383.63088337,100.0,112982251.7,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,188203651.80855522,250.0,117733584.3,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,195796009.49648973,500.0,122483096.2,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,204650083.90801767,1000.0,128021893.7,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,217291899.1091364,2500.0,135930168.6,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
RWA,Flood,all_assets,227399543.04702842,5000.0,142253155.1,20310578.400000002,12705583.4,1.5985553563797787,9637904518.99702
SDN,Flood,all_assets,10438310203.965927,10.0,8027380656.7,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,20852849710.366005,25.0,16036480918.0,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,28483775271.130856,50.0,21904896690.5,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,31456366769.50749,100.0,24190910712.7,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,33062014806.00931,250.0,25425703292.9,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,34426443675.835434,500.0,26474990936.5,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,36014254439.4017,1000.0,27696066106.8,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,38510353608.13946,2500.0,29615642915.0,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SDN,Flood,all_assets,40749817575.820305,5000.0,31337859383.4,3923649627.2,3017406889.2,1.3003382610557606,32333780383.29238
SEN,Earthquake,all_assets,7103569.2385821035,10.0,3291379.2,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,19533622.118061528,25.0,9050739.9,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,39063493.65562999,50.0,18099742.0,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,78111989.30575737,100.0,36192534.8,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,195167575.63163465,250.0,90429258.5,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,365189906.20868117,500.0,169207678.7,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,554359071.7114582,1000.0,256857624.2,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,959793842.2739224,2500.0,444712423.1,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Earthquake,all_assets,1447683475.6534152,5000.0,670771990.8,4880103.7,2261155.1,2.158234833161157,23116701556.138107
SEN,Flood,all_assets,41114993.77145915,10.0,26324600.0,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,83490787.16874416,25.0,53456449.2,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,115577420.22727695,50.0,74000482.0,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,127125182.82951193,100.0,81394140.7,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,133539823.12709834,250.0,85501227.3,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,138671132.75228468,500.0,88786638.8,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,143802084.2459867,1000.0,92071821.0,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,152780388.079516,2500.0,97820338.4,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SEN,Flood,all_assets,160475204.7435901,5000.0,102747080.5,15400102.7,9860187.4,1.5618468569877282,23116701556.138107
SLE,Earthquake,all_assets,1538857.8057726934,10.0,836024.7,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,3077490.679885036,25.0,1671927.2,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,6154081.81719713,50.0,3343365.7,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,12304567.48885557,100.0,6684777.7,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,29199885.79865662,250.0,15863600.7,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,53726522.39618827,500.0,29188336.7,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,84304473.91613208,1000.0,45800607.6,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,148229239.30968776,2500.0,80529406.2,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Earthquake,all_assets,228342180.02457884,5000.0,124052853.9,720746.2000000001,391564.2,1.8406846182567254,6390514688.528162
SLE,Flood,all_assets,29132424.21619933,10.0,22529856.5,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,59222868.55057791,25.0,45800607.6,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,81710325.89433475,50.0,63191511.4,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,90258929.59733465,100.0,69802661.0,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,94529506.66429384,250.0,73105355.2,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,97730811.56841601,500.0,75581116.9,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,101997049.51870383,1000.0,78880455.4,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,108391763.39404538,2500.0,83825872.4,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SLE,Flood,all_assets,113716440.26240084,5000.0,87943765.4,10833157.1,8377932.2,1.293058578344666,6390514688.528162
SOM,Earthquake,all_assets,8302796.939647116,10.0,4221739.1,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,19923585.166814137,25.0,10130583.6,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,39836452.14096654,50.0,20255717.3,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,81287204.2421893,100.0,41332260.8,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,202058101.71575963,250.0,102740870.9,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,380011268.5834074,500.0,193225059.3,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,568558025.7551639,1000.0,289095790.9,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,963808326.8152037,2500.0,490069470.3,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Earthquake,all_assets,1429976498.8382435,5000.0,727102895.7,4712591.8,2396220.6,1.9666769411797893,7873440830.001277
SOM,Flood,all_assets,272074738.2452081,10.0,153901332.1,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,561021140.9071876,25.0,317346261.1,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,780457743.8153311,50.0,441472395.4,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,876548277.6920577,100.0,495826802.8,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,946256167.3551494,250.0,535257648.7,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,1012920871.0166731,500.0,572967091.2,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,1098227567.7753198,1000.0,621221531.7,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,1248059292.8575263,2500.0,705975089.6,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SOM,Flood,all_assets,1398637540.539972,5000.0,791150924.2,73341696.9,41486339.1,1.7678517432742096,7873440830.001277
SSD,Earthquake,all_assets,36015434.671041384,10.0,27834360.5,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,90425753.08505191,25.0,69885121.0,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,179247600.7680907,50.0,138530671.2,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,357510367.7404975,100.0,276300218.2,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,877091001.9474493,250.0,677855685.0,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,1611116635.596795,500.0,1245143968.2,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,2335626575.467846,1000.0,1805078091.9,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,3735498148.1469545,2500.0,2886962299.7,23375097.7,18065335.1,1.2939199616618238,
SSD,Earthquake,all_assets,5222279038.741145,5000.0,4036013968.0,23375097.7,18065335.1,1.2939199616618238,
SSD,Flood,all_assets,74224447.62445775,10.0,52241740.9,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,151695042.16454285,25.0,106768232.6,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,209863689.18638882,50.0,147709344.1,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,232365407.38933226,100.0,163546833.9,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,243013714.48886278,250.0,171041481.8,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,252473270.0039128,500.0,177699445.1,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,261927553.40028813,1000.0,184353697.7,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,278459876.69487244,2500.0,195989720.3,29377590.6,20676967.3,1.4207881733217231,
SSD,Flood,all_assets,292617617.5347438,5000.0,205954429.4,29377590.6,20676967.3,1.4207881733217231,
SWZ,Earthquake,all_assets,8012923.323890378,10.0,5445908.5,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,19447385.462797362,25.0,13217233.9,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,37711827.86938422,50.0,25630491.6,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,76398808.40188198,100.0,51923736.6,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,189208522.36015412,250.0,128593805.1,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,341434708.52034575,500.0,232052910.8,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,474784072.93260384,1000.0,322682560.9,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,727011517.779703,2500.0,494106588.1,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Earthquake,all_assets,994437135.2804668,5000.0,675859911.4,4559731.899999999,3098979.2,1.4713657645717657,4644696656.369665
SWZ,Flood,all_assets,29302964.29823916,10.0,18651190.2,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,60945523.88767614,25.0,38791521.1,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,84001937.76053083,50.0,53466813.2,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,92482192.77848947,100.0,58864453.1,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,98534841.44438851,250.0,62716933.7,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,102164562.03537029,500.0,65027232.7,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,108210984.2579933,1000.0,68875750.2,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,116669446.48882027,2500.0,74259519.1,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SWZ,Flood,all_assets,123913501.68969674,5000.0,78870324.0,10965364.1,6979399.399999999,1.5711042557616062,4644696656.369665
SYC,Earthquake,all_assets,0.0,10.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,25.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,50.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,100.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,250.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,500.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,1000.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,2500.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
SYC,Earthquake,all_assets,0.0,5000.0,0.0,269.0,54.4,4.944852941176471,1784313926.768066
TCD,Flood,all_assets,128940569.02918257,10.0,76562732.4,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,263174892.1818166,25.0,156268806.6,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,364923573.6997229,50.0,216685455.4,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,405530026.45023847,100.0,240796881.3,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,428709912.1884324,250.0,254560706.0,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,447530840.0079778,500.0,265736255.1,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,470679408.7558264,1000.0,279481484.3,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,508259048.07514477,2500.0,301795639.5,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TCD,Flood,all_assets,542907585.0045668,5000.0,322369355.6,42237032.3,25079636.5,1.6841166059165171,15327000248.870071
TGO,Earthquake,all_assets,2116328.76377468,10.0,783085.1,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,6348614.690325606,25.0,2349117.8,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,12696114.307400638,50.0,4697823.0,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,23272803.536380004,100.0,8611415.2,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,61323266.93920552,250.0,22690868.0,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,114104707.39388342,500.0,42221084.8,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,187869257.91827166,1000.0,69515483.2,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,353813411.28907615,2500.0,130918227.5,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Earthquake,all_assets,573193378.7979957,5000.0,212093320.3,1447672.9,535668.7,2.7025527158857705,7029300383.080308
TGO,Flood,all_assets,27851667.728594452,10.0,12523862.1,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,55677266.81864319,25.0,25036002.1,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,78266396.27519144,50.0,35193495.9,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,85213443.26396453,100.0,38317325.3,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,90422662.262401,250.0,40659717.9,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,92158865.48010121,500.0,41440424.1,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,95630967.68761131,1000.0,43001699.7,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,100838359.98437303,2500.0,45343270.9,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TGO,Flood,all_assets,106044838.93029739,5000.0,47684431.4,9777683.8,4396661.8,2.223888087093713,7029300383.080308
TZA,Earthquake,all_assets,305994773.72278225,10.0,221377399.4,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,763936910.1254334,25.0,552683839.7,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,1524386521.4152017,50.0,1102844730.6,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,3033821357.135334,100.0,2194872396.4,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,7483118223.992557,250.0,5413795901.4,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,13827802165.585411,500.0,10003971131.9,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,20309634383.05305,1000.0,14693368738.9,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,33122669701.752968,2500.0,23963188621.0,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Earthquake,all_assets,47092881060.3149,5000.0,34070188234.1,187594255.29999998,135718423.79999998,1.3822313142720126,57003712892.08581
TZA,Flood,all_assets,344307606.9150526,10.0,240748797.5,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,704056179.256546,25.0,492294318.0,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,977975977.7978201,50.0,683826136.6,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,1087192221.5415652,100.0,760192963.3,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,1149242173.907044,250.0,803579897.3,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,1202081909.2761428,500.0,840526809.0,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,1265238572.6433363,1000.0,884687584.0,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,1368535877.7726085,2500.0,956915735.5,128112812.7,89579797.2,1.430152966454807,57003712892.08581
TZA,Flood,all_assets,1462597243.6032917,5000.0,1022685879.0,128112812.7,89579797.2,1.430152966454807,57003712892.08581
UGA,Earthquake,all_assets,149519512.00022942,10.0,87662762.7,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,373287604.74501264,25.0,218857206.5,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,746178340.3116057,50.0,437481730.0,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,1484299324.4759207,100.0,870239460.5,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,3661608003.1356797,250.0,2146787861.9,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,6741783752.55807,500.0,3952684043.5,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,9749826313.797037,1000.0,5716288791.2,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,15597558984.649261,2500.0,9144793837.8,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Earthquake,all_assets,21888935522.683376,5000.0,12833405719.5,74306537.6,43565661.0,1.7056217189037943,32927025619.679543
UGA,Flood,all_assets,151982033.26073956,10.0,73831916.5,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,311627710.3431598,25.0,151386783.0,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,434741927.53986317,50.0,211194895.9,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,489935574.12402457,100.0,238007622.5,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,532492427.5289258,250.0,258681474.4,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,573455742.4078404,500.0,278581195.3,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,623848765.7447238,1000.0,303061809.3,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,711974576.5728141,2500.0,345872774.3,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
UGA,Flood,all_assets,800021594.4918061,5000.0,388645462.2,46308843.9,22496545.3,2.0584869046537557,32927025619.679543
ZAF,Earthquake,all_assets,1579619286.9637256,10.0,1104471211.4,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,3943108704.51818,25.0,2757025115.8,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,7870862258.102429,50.0,5503313896.4,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,15676662569.850449,100.0,10961136422.0,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,38711660229.295906,250.0,27067227288.0,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,66648954799.30293,500.0,46601008517.2,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,87728806962.46063,1000.0,61340059912.0,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,124445273859.1486,2500.0,87012246246.0,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Earthquake,all_assets,160547347426.9558,5000.0,112254848217.6,1012636258.0,708036172.9,1.430204129052345,405260723892.5169
ZAF,Flood,all_assets,1655448179.6923013,10.0,1144186519.2,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,3387933887.4949737,25.0,2341618620.0,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,4711326111.727962,50.0,3256299949.9,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,5258366603.109323,100.0,3634394754.3,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,5600746786.27715,250.0,3871035680.2,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,5909294957.239915,500.0,4084293130.4,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,6285139670.906639,1000.0,4344063541.8,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,6906797433.538379,2500.0,4773731132.9,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZAF,Flood,all_assets,7496437137.577417,5000.0,5181268988.1,668881928.8,462307244.2,1.4468341934755258,405260723892.5169
ZMB,Earthquake,all_assets,153101027.37519374,10.0,109157402.9,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,384160714.3473778,25.0,273897481.9,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,765908112.5470518,50.0,546074326.6,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
