ISO_A3,ghsl_year,ghsl_type,flood_type,return_period,fathom_year,ftm3_ghsl_total_built_s_km2,ftm3_ghsl_new_built_s_km2,ftm3_ghsl_rate_built_s_%
SEN,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.47222334,0.12529817,0.063609787
SEN,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.38489476,0.100429684,0.062337735
SEN,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.8648428,0.41229928,0.051241778
SEN,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,14.245976,2.5142193,0.039598951
SEN,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.58868235,0.13328671,0.052684993
SEN,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.58158696,0.14187467,0.057521514
SEN,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.6236859,0.15146255,0.057215916
SEN,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.5012293,0.11633453,0.054238545
SEN,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.3582845,0.4934417,0.048071216
SEN,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,17.25299,3.0070143,0.039045187
SEN,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.75333375,0.1646514,0.050561015
SEN,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.81941885,0.23783189,0.070972341
SEN,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.8728647,0.24917883,0.069537956
SEN,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.7082767,0.2070474,0.07160148
SEN,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.605596,0.24731159,0.020145638
SEN,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,19.27547,2.02248,0.022417145
SEN,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.833186,0.07985222,0.020354088
SEN,2000,built_s,COASTAL_DEFENDED,1in10,2020,1.1329919,0.31357306,0.066950264
SEN,2000,built_s,COASTAL_DEFENDED,1in100,2020,1.2017568,0.3288921,0.066041065
SEN,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.9870349,0.27875823,0.068626428
SEN,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.9531257,0.34752965,0.025356684
SEN,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,22.038017,2.7625465,0.027149131
SEN,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.94705445,0.113868475,0.025950947
SEN,2005,built_s,COASTAL_DEFENDED,1in10,2020,1.301496,0.16850412,0.028118581
SEN,2005,built_s,COASTAL_DEFENDED,1in100,2020,1.3750534,0.17329657,0.027307821
SEN,2005,built_s,COASTAL_DEFENDED,1in5,2020,1.1421807,0.15514576,0.029628268
SEN,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.3058608,0.35273504,0.022823086
SEN,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,24.386524,2.348507,0.02045881
SEN,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.0405262,0.093471706,0.01900335
SEN,2010,built_s,COASTAL_DEFENDED,1in10,2020,1.5048614,0.20336533,0.02946296
SEN,2010,built_s,COASTAL_DEFENDED,1in100,2020,1.5847043,0.20965087,0.028787637
SEN,2010,built_s,COASTAL_DEFENDED,1in5,2020,1.3269758,0.18479514,0.030446963
SEN,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.8058393,0.49997854,0.02856839
SEN,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,27.673363,3.2868385,0.025610367
SEN,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.168174,0.12764788,0.023412948
SEN,2015,built_s,COASTAL_DEFENDED,1in10,2020,1.7118407,0.2069794,0.026108702
SEN,2015,built_s,COASTAL_DEFENDED,1in100,2020,1.7986345,0.21393025,0.025649431
SEN,2015,built_s,COASTAL_DEFENDED,1in5,2020,1.5121269,0.1851511,0.026467134
SEN,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.449813,0.6439736,0.031758991
SEN,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,31.814787,4.141424,0.028284798
SEN,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.3385663,0.17039227,0.027605621
SEN,2020,built_s,COASTAL_DEFENDED,1in10,2020,1.8699272,0.15808642,0.017823018
SEN,2020,built_s,COASTAL_DEFENDED,1in100,2020,1.964343,0.16570842,0.01778225
SEN,2020,built_s,COASTAL_DEFENDED,1in5,2020,1.6386862,0.12655926,0.016205436
SEN,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,5.2337127,0.7838998,0.032984067
SEN,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,36.996838,5.1820507,0.030640296
SEN,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.5263295,0.18776321,0.026601004
SYC,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.005872446,,
SYC,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.006387557,,
SYC,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.00564278,,
SYC,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.05544623,,
SYC,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.15929006,,
SYC,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.017142773,,
SYC,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.006648889,0.000776443,0.025146684
SYC,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.007234444,0.000846888,0.025212948
SYC,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.006333444,0.000690665,0.023362195
SYC,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.06975663,0.014310397,0.046990375
SYC,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.20010214,0.040812075,0.046676834
SYC,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.021776006,0.004633233,0.049009516
SYC,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.007459668,0.000810778,0.023279033
SYC,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.008117335,0.000882891,0.023296907
SYC,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.007056445,0.000723001,0.021854828
SYC,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.08454112,0.014784493,0.03919369
SYC,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.24258612,0.042483985,0.03925673
SYC,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.026534896,0.004758891,0.040322127
SYC,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.008350776,0.000891108,0.022825308
SYC,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.009079778,0.000962443,0.022662553
SYC,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.007840551,0.000784106,0.021297144
SYC,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.100162625,0.015621506,0.034492968
SYC,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.28791988,0.045333758,0.034858911
SYC,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.031542562,0.005007666,0.035180096
SYC,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.008666555,0.00031578,0.00745101
SYC,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.009460001,0.000380224,0.008238306
SYC,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.008151222,0.000310672,0.00780205
SYC,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.10359271,0.003430083,0.006757091
SYC,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.2978294,0.009909511,0.006790671
SYC,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.032651886,0.001109324,0.006936913
SYC,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.008979109,0.000312554,0.007111022
SYC,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.00983678,0.000376779,0.007841776
SYC,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.008458776,0.000307554,0.007434832
SYC,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.10720586,0.003613152,0.006880366
SYC,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.30799618,0.010166794,0.006735901
SYC,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.033874024,0.001222137,0.007376243
SYC,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.009314445,0.000335336,0.007360106
SYC,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.010184228,0.000347448,0.006966504
SYC,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.008784446,0.00032567,0.00758424
SYC,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.11334045,0.006134592,0.011191193
SYC,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.3275959,0.019599706,0.012415116
SYC,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.034802895,0.000928871,0.005425088
SYC,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.009646893,0.000332448,0.007038542
SYC,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.010528229,0.000344002,0.006666098
SYC,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.009107336,0.00032289,0.00724566
SYC,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.12000037,0.006659918,0.01148519
SYC,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.34804195,0.020446062,0.012182057
SYC,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.03585145,0.001048554,0.00595434
SYC,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.009950558,0.000303665,0.006217805
SYC,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.010843447,0.000315218,0.005917598
SYC,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.009400001,0.000292664,0.006345947
SYC,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.1255857,0.005585335,0.00914024
SYC,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.36567548,0.017633528,0.009933655
SYC,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.03678809,0.000936642,0.00517137
SYC,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.010112559,0.000162001,0.003235107
SYC,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.011016004,0.000172556,0.003162606
SYC,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.009547225,0.000147224,0.003112997
SYC,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.12834455,0.002758846,0.004355472
SYC,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.37316123,0.007485747,0.004061076
SYC,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.037623227,0.000835136,0.004499578
SLE,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.21617733,,
SLE,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.22146901,,
SLE,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.19905807,,
SLE,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.82625794,,
SLE,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2.615248,,
SLE,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.43220848,,
SLE,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.29729784,0.081120506,0.065801488
SLE,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.30447948,0.083010465,0.065734463
SLE,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.27495375,0.07589568,0.066733598
SLE,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.1566589,0.33040094,0.069591464
SLE,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,3.669932,1.0546839,0.07011148
SLE,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.6130121,0.1808036,0.072395909
SLE,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.4010981,0.10380027,0.061724344
SLE,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.41081706,0.10633758,0.061739785
SLE,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.3718959,0.09694216,0.062263727
SLE,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.6252725,0.46861362,0.070395267
SLE,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5.155187,1.4852552,0.070328985
SLE,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.8641034,0.2510913,0.071073646
SLE,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.5308607,0.12976262,0.057659797
SLE,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.54355377,0.13273671,0.05759358
SLE,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.4936917,0.1217958,0.058295354
SLE,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.17979,0.5545175,0.060468315
SLE,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,6.9281497,1.7729626,0.060900288
SLE,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.1645277,0.30042428,0.061492224
SLE,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.57735276,0.04649204,0.016932519
SLE,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.59122807,0.0476743,0.016956795
SLE,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.5374469,0.043755203,0.017128801
SLE,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.363552,0.18376207,0.016319141
SLE,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.4783053,0.55015564,0.015400068
SLE,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.2782364,0.113708735,0.018807823
SLE,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.63182795,0.05447519,0.018196316
SLE,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.64726007,0.056032002,0.018274232
SLE,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.5887609,0.051313996,0.018405368
SLE,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.6219738,0.25842166,0.02096918
SLE,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,8.209738,0.73143244,0.018838205
SLE,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.4395499,0.16131353,0.024054595
SLE,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.6895707,0.057742774,0.017644278
SLE,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.7066868,0.059426725,0.017723097
SLE,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.6432454,0.054484487,0.017858827
SLE,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.99154,0.3695662,0.026723004
SLE,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,9.231202,1.0214643,0.023730869
SLE,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.6518403,0.2122904,0.02789385
SLE,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.75891674,0.06934601,0.019349375
SLE,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.7780405,0.07135373,0.019424466
SLE,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.7089832,0.065737784,0.019651703
SLE,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.5040295,0.51248956,0.032130442
SLE,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,10.592087,1.3608847,0.027885307
SLE,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.9415401,0.2896998,0.032846206
SLE,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.82229185,0.063375115,0.016169998
SLE,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.8438575,0.065817,0.016373617
SLE,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.7679409,0.058957696,0.016104496
SLE,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.051423,0.54739356,0.029456422
SLE,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,11.994517,1.4024305,0.025180293
SLE,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.260314,0.31877387,0.030871382
SLE,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.8500215,0.02772963,0.006655302
SLE,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.87239623,0.028538704,0.006674178
SLE,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.7934942,0.025553346,0.006568175
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.303883,0.25246,0.012163272
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,12.567111,0.5725937,0.009370332
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.4106193,0.15030527,0.012959248
SOM,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.251452,,
SOM,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.25831005,,
SOM,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.24644384,,
SOM,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.96551305,,
SOM,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.1380587,,
SOM,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.255248,,
SOM,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.27194807,0.02049607,0.015795256
SOM,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.28018355,0.021873504,0.016389725
SOM,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.26564667,0.019202828,0.015119764
SOM,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.1922315,0.22671849,0.043086893
SOM,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,8.431749,1.2936907,0.033873758
SOM,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.33756632,0.082318306,0.057497494
SOM,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.30076253,0.028814465,0.020346192
SOM,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.31105962,0.03087607,0.021128039
SOM,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.29309526,0.027448595,0.019860777
SOM,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.4947764,0.30254483,0.046268428
SOM,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,10.141738,1.7099886,0.037621438
SOM,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.4495857,0.11201939,0.058987119
SOM,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.3367789,0.036016375,0.022878934
SOM,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.3494408,0.03838119,0.023542775
SOM,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.32755563,0.034460366,0.022481022
SOM,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.8362752,0.34149885,0.042011016
SOM,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,12.063424,1.9216862,0.035312941
SOM,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.5812872,0.1317015,0.052726733
SOM,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.35004282,0.013263911,0.007755683
SOM,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.36380565,0.014364839,0.008089677
SOM,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.34038234,0.012826711,0.007711897
SOM,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.0151293,0.17885411,0.018762697
SOM,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,13.36929,1.3058662,0.020769182
SOM,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.6401161,0.05882889,0.019467996
SOM,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.37372902,0.0236862,0.013181207
SOM,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.38982046,0.026014805,0.013909143
SOM,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.36310118,0.022718847,0.013006254
SOM,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.2514014,0.2362721,0.022421575
SOM,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,15.186892,1.8176012,0.025822228
SOM,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.71654993,0.07643384,0.022816071
SOM,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.3823326,0.008603573,0.004562352
SOM,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.3994313,0.009610832,0.004882981
SOM,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.37152854,0.008427352,0.004599363
SOM,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.5295331,0.27813172,0.023569862
SOM,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,17.206074,2.0191822,0.025280209
SOM,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.80255723,0.0860073,0.02292998
SOM,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.39313504,0.010802448,0.005588005
SOM,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.41135502,0.01192373,0.005900319
SOM,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.38206103,0.010532498,0.005606587
SOM,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.9372277,0.40769458,0.030337359
SOM,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,20.099459,2.893385,0.031574306
SOM,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.9270961,0.1245389,0.029271035
SOM,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.4039173,0.010782272,0.005426068
SOM,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.42353708,0.012182057,0.00585395
SOM,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.39242476,0.010363728,0.005367242
SOM,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.4742653,0.5370376,0.034153669
SOM,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,24.003094,3.903635,0.036135537
SOM,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.0740485,0.14695239,0.029863888
SOM,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.4182768,0.014359474,0.007011093
SOM,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.43900922,0.015472144,0.007201669
SOM,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.40576163,0.013336867,0.006706608
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.2519135,0.7776482,0.041224277
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,30.002625,5.999531,0.045630897
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.237215,0.16316652,0.028689375
ZAF,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.04403821,,
ZAF,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.14879331,,
ZAF,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.009872667,,
ZAF,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.4050093,,
ZAF,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,32.751472,,
ZAF,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.0573384,,
ZAF,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.063957475,0.019919265,0.077487714
ZAF,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.20083924,0.052045926,0.061825211
ZAF,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.013305901,0.003433234,0.061504806
ZAF,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.4606404,1.0556312,0.055494029
ZAF,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,40.573143,7.8216705,0.043762197
ZAF,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.3807421,0.32340372,0.054823302
ZAF,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.09149303,0.027535558,0.074235105
ZAF,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.27063975,0.06980051,0.061472149
ZAF,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.018964441,0.005658541,0.073443419
ZAF,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.0622845,1.601644,0.06328043
ZAF,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,51.870808,11.297665,0.050356849
ZAF,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.876366,0.49562395,0.063263735
ZAF,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.12480931,0.033316277,0.0640739
ZAF,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.35438538,0.08374563,0.055399405
ZAF,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.02541245,0.006448008,0.060281769
ZAF,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8.194792,2.1325073,0.062136482
ZAF,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,66.151474,14.280666,0.04984045
ZAF,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.5439878,0.66762173,0.062770509
ZAF,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.13282531,0.008016005,0.012527379
ZAF,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.37341478,0.019029409,0.010515892
ZAF,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.02702035,0.001607901,0.012345799
ZAF,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9.138567,0.9437752,0.022040344
ZAF,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,73.60385,7.4523773,0.021579575
ZAF,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.8238857,0.27989793,0.021095626
ZAF,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.14157371,0.008748397,0.012838861
ZAF,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.39469036,0.02127558,0.011143984
ZAF,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.029143032,0.002122682,0.015240083
ZAF,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,10.552353,1.4137859,0.029186877
ZAF,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,83.54327,9.939415,0.02565708
