ISO_A3,ghsl_year,ghsl_type,flood_type,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
STP,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,6499.037,551.71387,0.0179008929720922
STP,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,983.1355,40.01776,0.0083457987232415
STP,2020,pop,COASTAL_DEFENDED,1in10,2020,1945.792,-224.22778,-0.0215772466753495
STP,2020,pop,COASTAL_DEFENDED,1in100,2020,1945.8733,-224.18384,-0.0215724338358778
STP,2020,pop,COASTAL_DEFENDED,1in5,2020,1935.8127,-221.93579,-0.021473700472944
STP,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1374.6971,-20.552246,-0.0029635443051651
STP,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,6494.408,-4.6289062,-0.0001424837775531
STP,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,963.6632,-19.47229,-0.0039930265311882
SEN,1975,pop,COASTAL_DEFENDED,1in10,2020,4159.414,,
SEN,1975,pop,COASTAL_DEFENDED,1in100,2020,4494.2505,,
SEN,1975,pop,COASTAL_DEFENDED,1in5,2020,3711.3364,,
SEN,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,25454.736,,
SEN,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,232480.38,,
SEN,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,7650.5166,,
SEN,1980,pop,COASTAL_DEFENDED,1in10,2020,5598.9565,1439.5425,0.0612433605254543
SEN,1980,pop,COASTAL_DEFENDED,1in100,2020,6064.845,1570.5947,0.0617749792265096
SEN,1980,pop,COASTAL_DEFENDED,1in5,2020,4915.109,1203.7725,0.0577926936665496
SEN,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,29677.701,4222.965,0.0311748944720537
SEN,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,265812.25,33331.875,0.0271591551129857
SEN,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,8992.48,1341.9639,0.032851171615484
SEN,1985,pop,COASTAL_DEFENDED,1in10,2020,7583.623,1984.6665,0.0625611302841668
SEN,1985,pop,COASTAL_DEFENDED,1in100,2020,8185.1353,2120.29,0.0617963448904632
SEN,1985,pop,COASTAL_DEFENDED,1in5,2020,6608.4614,1693.3525,0.0609952605199413
SEN,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,35057.85,5380.1504,0.0338820843921143
SEN,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,307662.72,41850.47,0.0296745526174033
SEN,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,10565.726,1573.2451,0.0327708358794018
SEN,1990,pop,COASTAL_DEFENDED,1in10,2020,9935.155,2351.5322,0.0555032686264693
SEN,1990,pop,COASTAL_DEFENDED,1in100,2020,10690.309,2505.1733,0.0548552690897641
SEN,1990,pop,COASTAL_DEFENDED,1in5,2020,8591.247,1982.7856,0.0538800132318812
SEN,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,41849.57,6791.7188,0.0360510217726302
SEN,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,360652.6,52989.875,0.0322926628922597
SEN,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,12696.063,2130.338,0.0374184179398426
SEN,1995,pop,COASTAL_DEFENDED,1in10,2020,15798.81,5863.6543,0.0972104702203646
SEN,1995,pop,COASTAL_DEFENDED,1in100,2020,16845.793,6155.4844,0.0952171664467018
SEN,1995,pop,COASTAL_DEFENDED,1in5,2020,13826.207,5234.96,0.0998396493707154
SEN,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,47886.273,6036.703,0.0273158907205528
SEN,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,421374.3,60721.72,0.0316106012315273
SEN,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,14710.892,2014.8281,0.0298974577743371
SEN,2000,pop,COASTAL_DEFENDED,1in10,2020,22662.562,6863.753,0.0748229553142407
SEN,2000,pop,COASTAL_DEFENDED,1in100,2020,23995.113,7149.3203,0.0733126988164913
SEN,2000,pop,COASTAL_DEFENDED,1in5,2020,20137.244,6311.037,0.0781008773911842
SEN,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,53951.13,6064.8555,0.0241366387987493
SEN,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,480373.84,58999.53,0.0265550857756053
SEN,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,16846.121,2135.2295,0.0274771728407547
SEN,2005,pop,COASTAL_DEFENDED,1in10,2020,27891.873,5229.3105,0.042398387363818
SEN,2005,pop,COASTAL_DEFENDED,1in100,2020,29372.43,5377.3164,0.0412701363044831
SEN,2005,pop,COASTAL_DEFENDED,1in5,2020,25141.943,5004.699,0.0453934276138983
SEN,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,61377.92,7426.793,0.0261298628770372
SEN,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,547965.9,67592.03,0.0266793609758719
SEN,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,19155.63,2309.5098,0.0260282336489103
SEN,2010,pop,COASTAL_DEFENDED,1in10,2020,34290.027,6398.1543,0.042168709669462
SEN,2010,pop,COASTAL_DEFENDED,1in100,2020,35919.375,6546.9453,0.0410648333044891
SEN,2010,pop,COASTAL_DEFENDED,1in5,2020,31262.164,6120.2207,0.0445375003746872
SEN,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,71491.766,10113.844,0.0309764967470427
SEN,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,631797.8,83831.94,0.0288804574116914
SEN,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,21964.344,2808.713,0.0277425959485171
SEN,2015,pop,COASTAL_DEFENDED,1in10,2020,41098.77,6808.742,0.0368888342542017
SEN,2015,pop,COASTAL_DEFENDED,1in100,2020,42908.58,6989.203,0.0361987663342959
SEN,2015,pop,COASTAL_DEFENDED,1in5,2020,37825.01,6562.8477,0.0388480064506129
SEN,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,83388.305,11896.539,0.0312639286712876
SEN,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,730459.4,98661.56,0.0294460409832868
SEN,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,25577.42,3613.0762,0.0309264987945021
SEN,2020,pop,COASTAL_DEFENDED,1in10,2020,46394.46,5295.6914,0.0245365735619307
SEN,2020,pop,COASTAL_DEFENDED,1in100,2020,48439.387,5530.8086,0.0245446879284141
SEN,2020,pop,COASTAL_DEFENDED,1in5,2020,42585.625,4760.6133,0.0239925413233088
SEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,98422.086,15033.781,0.0337070569410582
SEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,846818.94,116359.56,0.0300039660147291
SEN,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,29876.352,4298.9316,0.0315592311815684
SYC,1975,pop,COASTAL_DEFENDED,1in10,2020,78.12952,,
SYC,1975,pop,COASTAL_DEFENDED,1in100,2020,84.160255,,
SYC,1975,pop,COASTAL_DEFENDED,1in5,2020,75.18707,,
SYC,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1387.9857,,
SYC,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,3878.033,,
SYC,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,465.67328,,
SYC,1980,pop,COASTAL_DEFENDED,1in10,2020,78.695435,0.56591797,0.0014444760740364
SYC,1980,pop,COASTAL_DEFENDED,1in100,2020,85.5661,1.4058456,0.0033187861109935
SYC,1980,pop,COASTAL_DEFENDED,1in5,2020,75.293594,0.10652161,0.0002832000313137
SYC,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1448.9445,60.95874,0.0086334056619794
SYC,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4113.5186,235.4856,0.0118599179105087
SYC,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,478.64502,12.971741,0.0055101163449862
SYC,1985,pop,COASTAL_DEFENDED,1in10,2020,81.05248,2.357048,0.0059198100427775
SYC,1985,pop,COASTAL_DEFENDED,1in100,2020,87.51121,1.9451065,0.0045056661616735
SYC,1985,pop,COASTAL_DEFENDED,1in5,2020,77.66918,2.3755875,0.0062320384898437
SYC,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1473.615,24.670532,0.0033823506109875
SYC,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4224.293,110.774414,0.005328780461262
SYC,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,486.97882,8.333801,0.0034582446265558
SYC,1990,pop,COASTAL_DEFENDED,1in10,2020,83.18573,2.1332474,0.0052093194292657
SYC,1990,pop,COASTAL_DEFENDED,1in100,2020,89.498604,1.9873962,0.0045013339865276
SYC,1990,pop,COASTAL_DEFENDED,1in5,2020,79.38902,1.719841,0.0043899128661928
SYC,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1538.5999,64.98486,0.008668210626564
SYC,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4414.323,190.03027,0.0088393553509347
SYC,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,514.367,27.388184,0.0110033792376507
SYC,1995,pop,COASTAL_DEFENDED,1in10,2020,93.48314,10.297409,0.0236155793902739
SYC,1995,pop,COASTAL_DEFENDED,1in100,2020,101.839935,12.3413315,0.0261725028979269
SYC,1995,pop,COASTAL_DEFENDED,1in5,2020,89.25391,9.864883,0.0237015411120198
SYC,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1646.2814,107.68152,0.0136211782400834
SYC,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4714.5815,300.2583,0.0132481234703569
SYC,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,547.7955,33.428467,0.0126726262593173
SYC,2000,pop,COASTAL_DEFENDED,1in10,2020,109.71463,16.231491,0.0325384884939861
SYC,2000,pop,COASTAL_DEFENDED,1in100,2020,120.08351,18.243576,0.0335061250221246
SYC,2000,pop,COASTAL_DEFENDED,1in5,2020,105.415344,16.161438,0.0338447301035262
SYC,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1797.7733,151.49194,0.0177618523472495
SYC,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5110.5703,395.98877,0.0162609648861733
SYC,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,593.868,46.07251,0.0162821538317281
SYC,2005,pop,COASTAL_DEFENDED,1in10,2020,126.64791,16.93328,0.0291216088712449
SYC,2005,pop,COASTAL_DEFENDED,1in100,2020,137.73088,17.64737,0.0278023179023105
SYC,2005,pop,COASTAL_DEFENDED,1in5,2020,121.696915,16.28157,0.0291416308644674
SYC,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1993.5844,195.81104,0.0208923250100072
SYC,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5623.0547,512.4844,0.0192966361254867
SYC,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,652.9098,59.04181,0.0191372061006864
SYC,2010,pop,COASTAL_DEFENDED,1in10,2020,147.52437,20.876457,0.0309869003361369
SYC,2010,pop,COASTAL_DEFENDED,1in100,2020,160.54001,22.809128,0.0311228048025837
SYC,2010,pop,COASTAL_DEFENDED,1in5,2020,141.42328,19.726364,0.0305006483923231
SYC,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2173.0798,179.49548,0.0173917439065884
SYC,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,6105.406,482.35107,0.016596115271634
SYC,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,692.7462,39.836426,0.0119153833824046
SYC,2015,pop,COASTAL_DEFENDED,1in10,2020,175.80545,28.281082,0.0356993810517269
SYC,2015,pop,COASTAL_DEFENDED,1in100,2020,191.27757,30.737564,0.035657501052525
SYC,2015,pop,COASTAL_DEFENDED,1in5,2020,169.42401,28.000732,0.0367900383588726
SYC,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2368.6108,195.531,0.0173809510051212
SYC,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,6626.1807,520.7749,0.0165055360234569
SYC,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,751.1947,58.448486,0.0163321688271989
SYC,2020,pop,COASTAL_DEFENDED,1in10,2020,180.5726,4.767151,0.005365328814457
SYC,2020,pop,COASTAL_DEFENDED,1in100,2020,198.07057,6.7929993,0.0070039746722647
SYC,2020,pop,COASTAL_DEFENDED,1in5,2020,173.80522,4.3812103,0.0051192133375506
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2489.3127,120.701904,0.0099901864607445
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7006.457,380.27637,0.0112232298638954
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,774.29553,23.10083,0.0060761239773665
SLE,1975,pop,COASTAL_DEFENDED,1in10,2020,7467.5513,,
SLE,1975,pop,COASTAL_DEFENDED,1in100,2020,7625.7505,,
SLE,1975,pop,COASTAL_DEFENDED,1in5,2020,6807.429,,
SLE,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,51697.438,,
SLE,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,174323.7,,
SLE,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,28110.562,,
SLE,1980,pop,COASTAL_DEFENDED,1in10,2020,8612.335,1144.7837,0.0289364272458554
SLE,1980,pop,COASTAL_DEFENDED,1in100,2020,8801.249,1175.4985,0.0290875976681705
SLE,1980,pop,COASTAL_DEFENDED,1in5,2020,7856.9307,1049.5015,0.0290914241529833
SLE,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,57255.473,5558.035,0.0206329722354121
SLE,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,192083.42,17759.719,0.0195926294339101
SLE,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,30753.44,2642.877,0.0181337529755021
SLE,1985,pop,COASTAL_DEFENDED,1in10,2020,10174.32,1561.9854,0.0338961065079101
SLE,1985,pop,COASTAL_DEFENDED,1in100,2020,10400.868,1599.6191,0.0339631392378401
SLE,1985,pop,COASTAL_DEFENDED,1in5,2020,9353.801,1496.8701,0.0354926920896152
SLE,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,64543.492,7288.0195,0.0242526469377444
SLE,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,214851.19,22767.766,0.0226560132417807
SLE,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,34433.363,3679.9238,0.0228622505546041
SLE,1990,pop,COASTAL_DEFENDED,1in10,2020,12245.823,2071.503,0.0377590197762833
SLE,1990,pop,COASTAL_DEFENDED,1in100,2020,12525.898,2125.0303,0.0378817144375029
SLE,1990,pop,COASTAL_DEFENDED,1in5,2020,11307.23,1953.4297,0.038660529814714
SLE,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,75566.19,11022.695,0.0320363890991042
SLE,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,250389.73,35538.547,0.0310880443825365
SLE,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,40078.934,5645.5703,0.0308306968129696
SLE,1995,pop,COASTAL_DEFENDED,1in10,2020,12880.875,635.05176,0.010163047519764
SLE,1995,pop,COASTAL_DEFENDED,1in100,2020,13178.284,652.38574,0.0102061126684207
SLE,1995,pop,COASTAL_DEFENDED,1in5,2020,11922.221,614.99023,0.010648610192685
SLE,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,76061.766,495.57812,0.0013082086705258
SLE,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,249509.11,-880.625,-0.0007043979882095
SLE,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,40568.363,489.4297,0.0024304927423293
SLE,2000,pop,COASTAL_DEFENDED,1in10,2020,14135.588,1254.7129,0.0187642683047188
SLE,2000,pop,COASTAL_DEFENDED,1in100,2020,14466.905,1288.6211,0.0188338236253569
SLE,2000,pop,COASTAL_DEFENDED,1in5,2020,13067.3,1145.0791,0.0185110265369681
SLE,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,81838.766,5777.0,0.0147487747402934
SLE,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,264212.53,14703.422,0.0115175093274835
SLE,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,44096.26,3527.8984,0.016817147592488
SLE,2005,pop,COASTAL_DEFENDED,1in10,2020,17457.443,3321.8555,0.0431177861614053
SLE,2005,pop,COASTAL_DEFENDED,1in100,2020,17866.422,3399.5166,0.043115470332546
SLE,2005,pop,COASTAL_DEFENDED,1in5,2020,16162.568,3095.2686,0.0434338146043371
SLE,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,103185.016,21346.25,0.0474456925923614
SLE,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,331230.88,67018.34,0.0462500229853422
SLE,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,55547.15,11450.887,0.0472539323063463
SLE,2010,pop,COASTAL_DEFENDED,1in10,2020,20109.35,2651.9062,0.0286875436638645
SLE,2010,pop,COASTAL_DEFENDED,1in100,2020,20583.371,2716.9492,0.0287166900698006
SLE,2010,pop,COASTAL_DEFENDED,1in5,2020,18627.324,2464.7559,0.0287930426750808
SLE,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,118515.164,15330.148,0.028090753608077
SLE,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,376280.84,45049.97,0.0258320452831004
SLE,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,63198.707,7651.5586,0.0261463133465789
SLE,2015,pop,COASTAL_DEFENDED,1in10,2020,23125.355,3016.0059,0.0283432000556964
SLE,2015,pop,COASTAL_DEFENDED,1in100,2020,23672.723,3089.3516,0.02836274977814
SLE,2015,pop,COASTAL_DEFENDED,1in5,2020,21450.328,2823.004,0.0286240871782703
SLE,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,136141.08,17625.914,0.0281182179771064
SLE,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,427308.6,51027.75,0.025760341842528
SLE,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,72952.305,9753.598,0.0291203547879694
SLE,2020,pop,COASTAL_DEFENDED,1in10,2020,27649.697,4524.342,0.0363832769556604
SLE,2020,pop,COASTAL_DEFENDED,1in100,2020,28300.176,4627.453,0.0363541361171328
SLE,2020,pop,COASTAL_DEFENDED,1in5,2020,25651.014,4200.6855,0.036416030652483
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,154833.81,18692.734,0.0260660723880012
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,476350.75,49042.156,0.0219674168980759
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,83676.17,10723.867,0.0278093255078286
SOM,1975,pop,COASTAL_DEFENDED,1in10,2020,8560.144,,
SOM,1975,pop,COASTAL_DEFENDED,1in100,2020,9090.727,,
SOM,1975,pop,COASTAL_DEFENDED,1in5,2020,8025.502,,
SOM,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,93108.945,,
SOM,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,610690.3,,
SOM,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,27981.691,,
SOM,1980,pop,COASTAL_DEFENDED,1in10,2020,12328.264,3768.12,0.0756826686372011
SOM,1980,pop,COASTAL_DEFENDED,1in100,2020,13177.528,4086.8018,0.0770777900786172
SOM,1980,pop,COASTAL_DEFENDED,1in5,2020,11412.332,3386.83,0.0729523600177901
SOM,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,143970.27,50861.32,0.0910791998733486
SOM,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,885169.25,274478.94,0.0770628732694465
SOM,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,45389.215,17407.523,0.1015792372144455
SOM,1985,pop,COASTAL_DEFENDED,1in10,2020,16510.56,4182.297,0.0601613837399148
SOM,1985,pop,COASTAL_DEFENDED,1in100,2020,17548.096,4370.5674,0.0589591556303175
SOM,1985,pop,COASTAL_DEFENDED,1in5,2020,15559.961,4147.629,0.0639637248640134
SOM,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,161670.58,17700.312,0.0234618011285534
SOM,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,984325.5,99156.25,0.0214626322176973
SOM,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,51945.074,6555.8594,0.0273497946927627
SOM,1990,pop,COASTAL_DEFENDED,1in10,2020,18434.594,1924.0332,0.022290565931561
SOM,1990,pop,COASTAL_DEFENDED,1in100,2020,19528.666,1980.5703,0.0216179457424758
SOM,1990,pop,COASTAL_DEFENDED,1in5,2020,17545.979,1986.0176,0.024315677510452
SOM,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,161917.33,246.75,0.0003050611254551
SOM,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,996959.6,12634.125,0.0025539739150663
SOM,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,52591.816,646.7422,0.0024777820541164
SOM,1995,pop,COASTAL_DEFENDED,1in10,2020,22678.15,4243.5566,0.0423049770686942
SOM,1995,pop,COASTAL_DEFENDED,1in100,2020,23988.193,4459.5273,0.041993461722579
SOM,1995,pop,COASTAL_DEFENDED,1in5,2020,21717.129,4171.1504,0.0435781067809104
SOM,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,159930.94,-1986.3906,-0.0024657190350459
SOM,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1005124.75,8165.125,0.0016326672481241
SOM,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,52825.727,233.91016,0.0008879613669563
SOM,2000,pop,COASTAL_DEFENDED,1in10,2020,27805.688,5127.537,0.0416101459500506
SOM,2000,pop,COASTAL_DEFENDED,1in100,2020,29593.943,5605.75,0.0428961386312582
SOM,2000,pop,COASTAL_DEFENDED,1in5,2020,26521.16,4804.0312,0.0407777991631836
SOM,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,206056.53,46125.594,0.0519879900674125
SOM,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1274644.9,269520.12,0.0486579307871812
SOM,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,69346.35,16520.625,0.0559312215823151
SOM,2005,pop,COASTAL_DEFENDED,1in10,2020,30650.41,2844.7227,0.0196720822635598
SOM,2005,pop,COASTAL_DEFENDED,1in100,2020,32789.387,3195.4434,0.0207187569184006
SOM,2005,pop,COASTAL_DEFENDED,1in5,2020,29189.006,2667.8457,0.0193547626135646
SOM,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,246926.47,40869.938,0.0368507561867876
SOM,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1528018.8,253373.88,0.0369263086672775
SOM,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,86890.9,17544.547,0.0461407828840105
SOM,2010,pop,COASTAL_DEFENDED,1in10,2020,31928.475,1278.0645,0.0082039027474198
SOM,2010,pop,COASTAL_DEFENDED,1in100,2020,34214.527,1425.1406,0.0085453928574923
SOM,2010,pop,COASTAL_DEFENDED,1in5,2020,30404.152,1215.1465,0.0081907725826313
SOM,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,288113.16,41186.688,0.0313334184941864
SOM,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1751216.8,223198.0,0.0276429501130923
SOM,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,104547.62,17656.719,0.0376908035790075
SOM,2015,pop,COASTAL_DEFENDED,1in10,2020,32998.438,1069.9629,0.0066141808046351
SOM,2015,pop,COASTAL_DEFENDED,1in100,2020,35355.293,1140.7656,0.0065811113949449
SOM,2015,pop,COASTAL_DEFENDED,1in5,2020,31592.182,1188.0293,0.0076955500500315
SOM,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,313861.0,25747.844,0.0172667629854463
SOM,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1937562.1,186345.38,0.0204298298433058
SOM,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,115779.67,11232.055,0.0206189759412545
SOM,2020,pop,COASTAL_DEFENDED,1in10,2020,40045.44,7047.004,0.0394699585905293
SOM,2020,pop,COASTAL_DEFENDED,1in100,2020,42303.34,6948.047,0.0365351695873259
SOM,2020,pop,COASTAL_DEFENDED,1in5,2020,38762.54,7170.3574,0.0417572120908951
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,293638.53,-20222.469,-0.0132318214250699
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2002883.6,65321.5,0.0066535147385442
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,102498.41,-13281.266,-0.024073833870401
ZAF,1975,pop,COASTAL_DEFENDED,1in10,2020,170.06802,,
ZAF,1975,pop,COASTAL_DEFENDED,1in100,2020,816.82404,,
ZAF,1975,pop,COASTAL_DEFENDED,1in5,2020,83.838326,,
ZAF,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,50412.9,,
ZAF,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,413450.1,,
ZAF,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,14784.134,,
ZAF,1980,pop,COASTAL_DEFENDED,1in10,2020,216.0883,46.02028,0.0490633592850004
ZAF,1980,pop,COASTAL_DEFENDED,1in100,2020,988.1469,171.32288,0.0388159269299048
ZAF,1980,pop,COASTAL_DEFENDED,1in5,2020,98.63033,14.792007,0.0330315321252743
ZAF,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,53841.19,3428.293,0.0132452960570361
ZAF,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,461074.03,47623.938,0.0220438177826185
ZAF,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,15654.831,870.69727,0.011510745247508
ZAF,1985,pop,COASTAL_DEFENDED,1in10,2020,293.07242,76.984116,0.062842077556815
ZAF,1985,pop,COASTAL_DEFENDED,1in100,2020,1174.9535,186.80658,0.0352371033067182
