ISO_A3,ghsl_year,ghsl_type,flood_type,climate_scenario,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,7227.9473,137.21631,0.000958791
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,7333.09,105.14258,0.000481511
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,839.53864,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,932.1807,92.64209,0.005247431
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,1033.4221,101.241394,0.003442723
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,2549.5156,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,2608.6206,59.10498,0.001146568
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,2730.9924,122.371826,0.001529284
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,7090.731,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,7227.9473,137.21631,0.000958791
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,7418.266,190.31885,0.000866717
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,841.2864,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,966.04065,124.75427,0.006937645
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,1151.6962,185.65552,0.005876707
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,2549.5156,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,2679.3657,129.8501,0.002486925
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,2825.8362,146.47046,0.001775714
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,7090.731,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,7330.04,239.30908,0.001661006
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,7555.242,225.20215,0.001009199
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,848.073,,
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,1010.42725,162.35425,0.008796557
SYC,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,1263.8468,253.41956,0.007487451
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,29173.328,,
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,32683.469,3510.1406,0.005696893
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,39956.574,7273.1055,0.00671994
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,29958.725,,
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,33450.484,3491.7598,0.005527505
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,41037.3,7586.8164,0.006837105
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,28315.006,,
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,32356.525,4041.5195,0.006693491
SLE,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,39410.42,7053.8965,0.006595476
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,29188.814,,
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,33368.69,4179.877,0.006714065
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,42915.027,9546.336,0.008422065
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,30007.24,,
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,34162.45,4155.209,0.006505486
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,43779.633,9617.184,0.00830233
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,28437.328,,
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,32977,4539.672,0.007432874
SLE,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,42585.14,9608.141,0.008559593
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,29192.406,,
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,33653.85,4461.4453,0.007136286
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,44934.4,11280.547,0.009682446
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,30017.752,,
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,34433.867,4416.115,0.006886184
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,45733.707,11299.84,0.009504719
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,28442.432,,
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,33296.06,4853.627,0.007908958
SLE,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,44534.008,11237.949,0.009740941
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,29418.916,,
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,34342.707,4923.791,0.007767602
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,46737.84,12395.133,0.010325087
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,30352.271,,
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,35107.99,4755.717,0.007304414
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,47538.223,12430.234,0.010154727
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,28637.451,,
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,33819.766,5182.3145,0.00835118
SLE,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,46438.285,12618.52,0.010625346
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,161457.7,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,167362.42,5904.7188,0.001797534
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,169549.05,2186.625,0.00043278
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,482392.44,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,487109.8,4717.375,0.000486698
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,490238.16,3128.3438,0.000213414
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,87300.734,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,89840.234,2539.5,0.00143473
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,91094.97,1254.7344,0.00046243
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,161855.98,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,173376.38,11520.391,0.003443808
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,186703.47,13327.094,0.002471608
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,482665.5,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,493119.7,10454.1875,0.001071975
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,503938.8,10819.125,0.000723691
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,87556.945,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,93201.58,5644.633,0.003128648
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,100123.555,6921.9766,0.002390862
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,161963.84,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,176699.44,14735.594,0.004363346
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,201474.48,24775.047,0.004383332
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,482822.78,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,495398.47,12575.6875,0.001286463
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,519521.72,24123.25,0.001586129
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,87586.5,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,94779.984,7193.4844,0.003954367
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,110020.51,15240.523,0.004982655
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,163657.55,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,183017.8,19360.25,0.00560602
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,212787.8,29770,0.005036374
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,484235.53,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,501326.5,17090.969,0.001735814
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,535107.94,33781.438,0.002176061
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,88170.51,,
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,98007.234,9836.727,0.005302449
SLE,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,122658.914,24651.68,0.007506909
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,42679.95,,
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,49053.836,6373.8867,0.00698373
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,61470.168,12416.332,0.007549476
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,45058.66,,
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,51819.184,6760.5234,0.007014245
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,64353.84,12534.656,0.007247342
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,41509.023,,
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,47573.82,6064.797,0.006841888
SOM,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,59766.418,12192.598,0.007634371
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,42865.74,,
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,50655.812,7790.074,0.008384006
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,67418.49,16762.68,0.009574391
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,45607.93,,
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,53755.395,8147.465,0.008251984
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,70752.82,16997.426,0.009200344
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,41744.383,,
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,49528.375,7783.992,0.008585689
SOM,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,66151.38,16623.008,0.009693349
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,42948.586,,
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,51635.11,8686.523,0.00925245
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,72323.9,20688.79,0.011295072
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,45713.832,,
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,54897.316,9183.484,0.009195193
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,76125.05,21227.73,0.010956684
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,41761.703,,
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,50728.78,8967.078,0.009773133
SOM,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,71733.78,21005,0.011615892
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,43629.727,,
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,53118.23,9488.504,0.009887635
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,77094.9,23976.668,0.012494644
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,46427.53,,
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,56810.55,10383.02,0.010142561
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,80855.84,24045.293,0.011834338
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,42180.93,,
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,51949.887,9768.957,0.010469999
SOM,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,75741.945,23792.059,0.012647734
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,341574.47,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,386619.66,45045.188,0.006213006
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,401683.3,15063.656,0.001274899
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,2074951.8,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,2149376,74424.25,0.001763536
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,2186169,36793,0.000565931
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,114353.11,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,129244.23,14891.117,0.006139408
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,135187.44,5943.211,0.001499738
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,343936.72,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,429138.9,85202.19,0.011127604
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,518904.47,89765.56,0.006351391
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,2079425.4,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,2243353.8,163928.38,0.003801223
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,2370563.5,127209.75,0.001840214
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,115114.445,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,150598.12,35483.68,0.01352505
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,205039.11,54440.984,0.010339282
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,347865.9,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,459732.62,111866.72,0.014039036
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,618433.06,158700.44,0.009933813
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,2081236.8,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,2279276.8,198040,0.004555139
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,2515310.2,236033.5,0.003289998
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,116000.055,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,164948.28,48948.227,0.017757895
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,304905.22,139956.94,0.020690098
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,360930.12,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,496601.2,135671.06,0.016083107
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,708196.4,211595.19,0.011901404
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,2101179,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,2340908.2,239729.25,0.005416635
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,2625425.2,284517,0.003830781
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,120501.555,,
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,188460.97,67959.414,0.022613304
SOM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,381121.34,192660.38,0.023751917
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,1146.3951,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,2451.7185,1305.3234,0.038739898
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,4416.436,1964.7175,0.019811829
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,3176.4587,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,4158.5015,982.0427,0.013560511
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,5624.124,1465.6226,0.010114491
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,713.6155,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,1756.3245,1042.709,0.046061031
ZAF,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,3514.9224,1758.5979,0.023395962
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,1162.4973,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,2676.6018,1514.1045,0.042580483
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,5100.0664,2423.4646,0.021722762
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,3221.7366,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,4343.039,1121.3025,0.015044739
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,6194.1416,1851.1025,0.011904624
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,761.0442,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,2106.1172,1345.073,0.052212926
ZAF,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,4416.915,2310.7979,0.024993751
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,1169.2449,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,2779.0986,1609.8538,0.044239037
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,5526.96,2747.8613,0.023181655
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,3235.9783,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,4474.2896,1238.3113,0.016332758
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,6723.0825,2248.793,0.013665843
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,795.2654,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,2370.1755,1574.9102,0.056120374
ZAF,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,5180.513,2810.3376,0.026407326
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,1189.1733,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,2945.0474,1755.874,0.046387049
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,5938.563,2993.5156,0.023653485
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,3271.578,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,4612.4414,1340.8635,0.017322571
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,7259.8228,2647.3813,0.015234822
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,881.4809,,
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,2601.7112,1720.2302,0.055607116
ZAF,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,5595.771,2994.0598,0.02585669
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,109080.82,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,110914.64,1833.8203,0.00083394
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,112973.51,2058.8672,0.000613271
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,1017876.1,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,1019240.75,1364.625,6.70E-05
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,1023432.2,4191.4375,0.000136807
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,30743.586,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,31345.973,602.3867,0.000970694
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,31826.389,480.41602,0.000507129
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,109174.555,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,114535.39,5360.836,0.002399668
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,121832.305,7296.914,0.002060842
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,1017984.3,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,1024230.25,6245.9375,0.000305889
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,1031484.44,7254.1875,0.000235282
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,30812.2,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,32264.023,1451.8242,0.002304759
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,34832.297,2568.2734,0.002556336
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,109256.74,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,115825.6,6568.8594,0.002923522
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,130362.586,14536.984,0.003948911
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,1018025.6,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,1024765.75,6740.125,0.000330002
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,1039294.25,14528.5,0.000469373
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,30859.477,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,32641.617,1782.1406,0.002811155
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,37829.336,5187.7188,0.004928666
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,109632.14,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,119714.164,10082.023,0.004408508
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,139185.12,19470.96,0.005035904
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,1018226.44,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,1030607.4,12380.9375,0.000604483
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,1047733.75,17126.375,0.000549525
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,31028.232,,
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,33707.953,2679.7207,0.004150402
ZAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,41557.074,7849.121,0.0070022
