ISO_A3,ghsl_year,ghsl_type,flood_type,climate_scenario,return_period,fathom_year,ftm3_ghsl_total_built_s_km2,ftm3_ghsl_new_built_s_km2,ftm3_ghsl_rate_built_s_%
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,1.4226263,0.38471735,0.0105653094812314
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0.9275225,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,1.0617132,0.13419074,0.006778980073909
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,1.4522164,0.39050317,0.0104949258893463
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0.88122463,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,1.0245525,0.14332783,0.0075633886170589
SLE,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,1.4098896,0.3853371,0.0106986741916272
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0.9049452,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,1.0475649,0.14261967,0.0073442950782449
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,1.4908493,0.4432844,0.0118320388394683
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0.92780507,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,1.0711867,0.1433816,0.0072109096797861
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,1.518988,0.44780135,0.0117106139023734
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0.88144433,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,1.0358537,0.15440941,0.0081036262936657
SLE,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,1.4776903,0.4418366,0.0119122040843779
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0.91281164,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,1.0691682,0.15635657,0.0079366624300498
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,1.5564651,0.48729694,0.012596555698767
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,0.9383183,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,1.0984728,0.16015452,0.0079104714681357
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,1.5823009,0.48382807,0.0122396040992387
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,0.88856494,,
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,1.0534518,0.16488683,0.0085473089994561
SLE,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,1.5445403,0.4910885,0.0128368329965673
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,4.4697766,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,4.61482,0.14504337,0.001597998691889
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,4.6708584,0.05603838,0.0004024142362561
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,12.71745,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,12.82794,0.110489845,0.0004326219511339
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,12.907262,0.07932186,0.0002055033008268
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,2.5108256,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,2.5803719,0.06954622,0.0013670261530549
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,2.6162279,0.03585601,0.0004601048725365
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,4.4789624,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,4.7721887,0.29322624,0.0031757143426525
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,5.1111465,0.3389578,0.0022899080722005
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,12.724155,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,12.980774,0.2566185,0.0009988560562834
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,13.255226,0.2744522,0.0006976615384275
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,2.5167816,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,2.6725855,0.15580392,0.0030077837282012
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,2.8693535,0.19676805,0.0023708196484282
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,4.4815917,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,4.8516197,0.37002802,0.0039745973636218
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,5.490617,0.6389971,0.0041327837907843
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,12.728122,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,13.036015,0.3078928,0.0011958147429651
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,13.657385,0.6213703,0.0015533572443362
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,2.5178082,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,2.7167172,0.19890904,0.0038090087105413
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,3.147602,0.43088484,0.0049192827207238
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,4.5234847,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,5.0137434,0.4902587,0.0051582686264692
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,5.787337,0.7735934,0.0047944377171607
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,12.761268,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,13.189818,0.42855072,0.0016528908906483
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,14.070025,0.88020706,0.0021557032431376
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,2.5343206,,
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,2.8103435,0.2760229,0.0051824413306356
SLE,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,3.4438796,0.6335361,0.0067994087168807
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,0.4487657,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,0.51673454,0.067968845,0.0070763380872682
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,0.6446676,0.12793308,0.0074007720255369
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,0.47000328,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,0.5418867,0.07188341,0.0071412429233606
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,0.6700053,0.12811863,0.0070993724583594
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,0.43717858,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,0.50441873,0.06724015,0.0071788948428554
SOM,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,0.62987196,0.12545323,0.0074311350695825
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,0.4505101,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,0.5340299,0.08351979,0.0085398244122032
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,0.7082057,0.1741758,0.0094538327902151
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0.4763068,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,0.56064904,0.08434224,0.0081849639934092
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,0.7418763,0.18122727,0.0093799670567886
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0.43971694,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,0.5229023,0.083185375,0.0087008092331009
SOM,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,0.6957823,0.17288,0.0095668784588205
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0.45159644,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,0.5456933,0.09409684,0.0095083234598944
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,0.7652639,0.21957064,0.0113358941226655
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0.47733307,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,0.5730286,0.095695555,0.0091779194564118
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,0.7993787,0.22635007,0.0111584327576967
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0.4400583,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,0.535653,0.095594704,0.0098774290117225
SOM,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,0.7578177,0.22216469,0.0116323448489741
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0.4582792,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,0.5611024,0.1028232,0.0101726316289412
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,0.81637627,0.25527388,0.0125775040466615
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,0.48497805,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,0.59293276,0.10795471,0.0100995286726708
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,0.8519129,0.25898015,0.0121533699093214
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,0.4450091,,
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,0.549739,0.10472989,0.0106234746484521
SOM,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,0.80136496,0.25162596,0.0126416675566918
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,4.918154,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,5.500744,0.5825901,0.005613201681877
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,5.682399,0.18165493,0.0010835915715246
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,31.05862,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,31.947052,0.88843155,0.001411169766484
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,32.376484,0.42943192,0.0004451822911906
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,1.4300786,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,1.680262,0.25018334,0.0080935935017523
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,1.7844561,0.104194164,0.0020074771939018
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,4.9558163,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,6.0547357,1.0989194,0.0100642477999022
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,7.559821,1.5050855,0.0074276757855809
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,31.135036,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,32.967163,1.8321266,0.0028630046850586
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,34.53374,1.5665779,0.0015486920697298
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,1.4407251,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,2.0581522,0.6174271,0.0179930608736162
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,2.8386378,0.78048563,0.0107748250703445
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,5.0057616,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,6.544241,1.5384793,0.0134899713014136
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,9.249625,2.7053843,0.0116000176240587
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,31.156515,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,33.37134,2.2148266,0.0034396086505832
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,36.31468,2.9433365,0.0028214559079149
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,1.4570152,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,2.2744462,0.8174311,0.0225171035263043
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,4.2029686,1.9285223,0.0206793978712911
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,5.1738253,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,7.176195,2.0023699,0.0164923741224995
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,10.754506,3.578311,0.0135765193597983
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,31.386616,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,34.16274,2.776123,0.0042466901095068
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,37.77163,3.6088905,0.0033530350259172
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,1.5352727,,
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,2.622003,1.0867304,0.0271228310010849
SOM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,5.222597,2.600594,0.0232343502581622
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,0.38801107,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,0.6349583,0.24694726,0.0249320065021658
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,1.0035849,0.36862653,0.0153761607867048
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,0.73233974,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,0.9053753,0.17303556,0.0106616854822627
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,1.2606579,0.3552826,0.0110957538236917
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,0.26312867,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,0.54984456,0.2867159,0.0375369863728769
ZAF,2020,built_s,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,0.85929793,0.30945337,0.0149939686467175
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,0.391815,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,0.67214847,0.28033346,0.027351849551092
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,1.1586366,0.4864881,0.0183163908186538
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0.7376995,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,0.9401919,0.20249242,0.0122012098189479
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,1.4335314,0.49333948,0.0141597178620453
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0.27813965,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,0.5940668,0.31592715,0.0386724666115503
ZAF,2020,built_s,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,1.0540105,0.4599437,0.0192960046036652
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0.39411208,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,0.7019507,0.30783865,0.0292819204972063
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,1.3079839,0.60603315,0.0209626590543485
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0.74275184,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,0.96900266,0.22625083,0.0133840422639723
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,1.6021894,0.63318676,0.0169032357879086
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0.28772432,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,0.6261613,0.33843696,0.0396459877031616
ZAF,2020,built_s,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,1.2119013,0.58574003,0.0222552930121722
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0.40098882,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,0.741129,0.34014016,0.0311885372486133
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,1.4570639,0.71593493,0.022789262017451
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,0.7476541,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,1.0039238,0.2562697,0.0148456677954076
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,1.7701248,0.766201,0.0190842857016697
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,0.29982767,,
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,0.6616546,0.36182693,0.040370387129786
ZAF,2020,built_s,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,1.3618867,0.70023215,0.0243546018050306
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,19.299961,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,19.677975,0.3780136,0.0009703136542904
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,20.00775,0.32977486,0.0005541430094548
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,126.39885,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,126.863144,0.46429443,0.0001833401112318
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,127.59783,0.7346878,0.000192501286752
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,6.204143,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,6.3563704,0.1522274,0.0012127442559239
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,6.4533076,0.09693718,0.0005046381310316
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,19.324045,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,20.276522,0.9524765,0.0024085690671673
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,21.446655,1.1701336,0.0018719166109191
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,126.443504,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,127.98223,1.5387268,0.0006049725204662
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,129.57341,1.5911789,0.0004119568610116
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,6.2220774,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,6.5542107,0.3321333,0.0026035747938615
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,7.122307,0.56809616,0.0027746400702119
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,19.339521,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,20.48983,1.1503086,0.0028930744481405
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,22.735483,2.2456532,0.003472620505355
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,126.4532,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,128.21489,1.7616882,0.0006920073918503
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,131.15953,2.944641,0.0007571779684598
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,6.230367,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,6.6455965,0.41522932,0.0032311709575365
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,7.718719,1.0731225,0.0050022692653517
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,19.428999,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,21.098858,1.6698589,0.0041311157247292
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,24.108288,3.00943,0.004454451017225
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,126.563545,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,129.26242,2.6988754,0.0010555615097982
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,132.83672,3.574295,0.000909614543834
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,6.273627,,
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,6.8994255,0.6257987,0.0047654975261386
ZAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,8.514145,1.6147194,0.0070343170398847
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,5.9863086,,
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,6.209337,0.22302866,0.001830634909413
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,6.276858,0.06752062,0.000360576185667
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,30.001225,,
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,30.79382,0.7925949,0.0013046430867025
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,31.153856,0.36003685,0.0003875413289902
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,2.8991795,,
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,3.0863428,0.18716335,0.0031328494006328
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,3.139147,0.05280423,0.0005656374168869
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,6.007296,,
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,6.4228063,0.41551018,0.0033496182185712
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,7.094239,0.671433,0.0033197642084767
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,30.054016,,
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,31.557535,1.503519,0.0024437870615556
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,32.86392,1.3063831,0.0013530125975864
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,2.9105718,,
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,3.2749288,0.364357,0.0059147496847991
SSD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,3.6692452,0.39431643,0.0037968522183033
