Country Code,Year,Value
GAB,2010,96.0
GHA,2010,72.8
GIN,2010,71.9
GMB,2010,64.7
GNB,2010,11.8
GNQ,2010,93.2
KEN,2010,58.2
LBR,2010,9.9
LSO,2010,55.2
MDG,2010,39.1
MLI,2010,74.4
MOZ,2010,56.5
MRT,2010,71.0
MUS,2010,99.6
MWI,2010,34.7
NAM,2010,73.0
NER,2010,59.1
NGA,2010,79.8
RWA,2010,44.5
SDN,2010,72.0
SEN,2010,84.3
SLE,2010,34.3
SOM,2010,66.3
SSA,2010,67.37111926960165
SSD,2010,4.0
STP,2010,69.7
SWZ,2010,65.4
SYC,2010,99.3
TCD,2010,18.3
TGO,2010,66.5
TZA,2010,46.2
UGA,2010,48.0
ZAF,2010,86.4
ZMB,2010,49.8
ZWE,2010,85.3
AFE,2011,65.84189834477344
AFW,2011,79.43851709864914
AGO,2011,82.5
BDI,2011,53.4
BEN,2011,67.0
BFA,2011,53.1
BWA,2011,69.1
CAF,2011,26.1
CIV,2011,88.1
CMR,2011,87.5
COD,2011,39.4
COG,2011,58.1
COM,2011,84.9
CPV,2011,91.0
ERI,2011,77.3
ETH,2011,85.2
GAB,2011,96.2
GHA,2011,85.0
GIN,2011,73.5
GMB,2011,66.3
GNB,2011,27.5
GNQ,2011,93.1
KEN,2011,69.3
LBR,2011,7.2
LSO,2011,57.2
MDG,2011,61.5
MLI,2011,75.9
MOZ,2011,54.5
MRT,2011,72.7
MUS,2011,99.8
MWI,2011,32.6
NAM,2011,70.1
NER,2011,59.9
NGA,2011,87.1
RWA,2011,58.2
SDN,2011,73.3
SEN,2011,87.8
SLE,2011,35.8
SOM,2011,66.9
SSA,2011,71.58047481989092
SSD,2011,10.8
STP,2011,70.4
SWZ,2011,73.2
SYC,2011,99.5
TCD,2011,13.6
TGO,2011,77.9
TZA,2011,42.9
UGA,2011,55.4
ZAF,2011,86.5
ZMB,2011,58.9
ZWE,2011,83.2
AFE,2012,66.61529984815569
AFW,2012,78.92274867910278
AGO,2012,70.3
BDI,2012,58.5
BEN,2012,68.6
BFA,2012,54.3
BWA,2012,72.6
CAF,2012,27.1
CIV,2012,88.1
CMR,2012,88.2
COD,2012,40.8
COG,2012,58.9
COM,2012,85.1
CPV,2012,91.4
ERI,2012,77.2
ETH,2012,87.1
GAB,2012,98.1
GHA,2012,86.8
GIN,2012,74.2
GMB,2012,67.8
GNB,2012,27.9
GNQ,2012,92.2
KEN,2012,71.1
LBR,2012,16.1
LSO,2012,59.1
MDG,2012,72.8
MLI,2012,76.0
MOZ,2012,59.9
MRT,2012,74.4
MUS,2012,99.7
MWI,2012,37.1
NAM,2012,73.4
NER,2012,61.8
NGA,2012,84.5
RWA,2012,67.6
SDN,2012,74.5
SEN,2012,86.3
SLE,2012,41.0
SOM,2012,67.4
SSA,2012,71.65764183826595
SSD,2012,11.1
STP,2012,65.3
SWZ,2012,74.9
SYC,2012,99.7
TCD,2012,24.7
TGO,2012,76.3
TZA,2012,46.4
UGA,2012,54.6
ZAF,2012,86.7
ZMB,2012,60.1
ZWE,2012,85.4
AFE,2013,66.78413575284084
AFW,2013,78.8754472808621
AGO,2013,68.6
BDI,2013,52.4
BEN,2013,61.0
BFA,2013,55.5
BWA,2013,74.8
CAF,2013,28.0
CIV,2013,89.9
CMR,2013,88.5
COD,2013,42.5
COG,2013,60.1
COM,2013,87.0
CPV,2013,91.7
ERI,2013,77.1
ETH,2013,87.8
GAB,2013,94.3
GHA,2013,88.5
GIN,2013,76.9
GMB,2013,67.0
GNB,2013,28.3
GNQ,2013,92.0
KEN,2013,73.0
LBR,2013,16.4
LSO,2013,61.0
MDG,2013,60.7
MLI,2013,78.9
MOZ,2013,61.6
MRT,2013,76.0
MUS,2013,99.8
MWI,2013,36.6
NAM,2013,72.2
NER,2013,59.4
NGA,2013,83.6
RWA,2013,61.5
SDN,2013,75.7
SEN,2013,87.8
SLE,2013,41.4
SOM,2013,67.8
SSA,2013,71.6876908256482
SSD,2013,11.3
STP,2013,71.8
SWZ,2013,76.7
SYC,2013,99.5
TCD,2013,26.0
TGO,2013,78.1
TZA,2013,50.3
UGA,2013,55.8
ZAF,2013,86.8
ZMB,2013,61.4
ZWE,2013,85.5
AFE,2014,65.99958383414909
AFW,2014,79.87838574067086
AGO,2014,51.0
BDI,2014,52.1
BEN,2014,55.8
BFA,2014,58.4
BWA,2014,76.8
CAF,2014,28.8
CIV,2014,90.6
CMR,2014,89.2
COD,2014,42.0
COG,2014,61.0
