city_name,covers_by_area_threshold,area_ratio_2020_over_2015,area_2015,area_2020
7830.0,True,2.194437339968792,7314178.831259755,16050507.138525706
2860.0,True,1.3725156085196057,7845224.434856682,10767692.9891802
9118.0,True,1.1182088277899112,19549691.871494602,21860638.031277932
3558.0,True,4.359784890806137,6400313.009497313,27903987.955236338
1188.0,True,1.207007424822544,3896262.009962324,4702817.175078534
2911.0,True,1.1447503798596228,17099184.66585123,19574298.141523033
1458.0,True,1.0,1265971.386608402,1265971.386608402
4608.0,True,1.1336342976217206,5522916.151320143,6260967.172025466
3425.0,True,1.2497393706123219,4846976.811135963,6057457.749321577
5418.0,True,1.0,20132531.281105883,20132531.281105883
7496.0,True,1.0726300640250204,12881557.384494746,13817145.722072573
4433.0,True,1.5664434552869944,3321586.499087634,5203077.4326654645
2151.0,True,1.1985643467586036,4917658.244327202,5894129.841194095
4491.0,True,1.6576725410163382,27615808.537478782,45777967.51054314
4282.0,True,1.3318797983560704,4182780.1538677798,5570960.387901192
2664.0,True,1.2132979363102117,18274921.78250431,22172924.884943012
7932.0,True,1.3593840258387038,2752621.775665166,3741870.0710149943
3302.0,True,2.8706080684619533,331312.7739535176,951069.1220954789
8347.0,True,1.1887625414818148,1069332.3351951134,1271182.2244752268
8116.0,True,1.6144236741754132,2950179.8593544597,4762840.208017331
7631.0,True,1.18396153606635,1370828.1358398944,1623007.7853919726
1072.0,True,1.6963417337504736,20743465.218303498,35188005.7524096
7193.0,True,1.780742458967106,3629647.6373408358,6463467.658902466
7488.0,True,1.0325372887094515,1974299.0290704374,2038537.3665780919
2250.0,True,1.1924486277535173,1864235.5077409686,2223005.0730151
6325.0,True,1.1302902253441045,27458616.21264372,31036205.506626353
8636.0,True,1.091622955568722,3260114.613291148,3558815.9496536646
3045.0,True,1.0823674691545875,3904477.7570591834,4226079.708278528
2159.0,True,1.0,6221025.355336864,6221025.355336864
5517.0,True,1.0554709685162726,2830358.749007598,2987361.490063555
4602.0,True,1.528771546037901,5052918.260226138,7724757.660689054
3337.0,True,1.0,9571276.988878075,9571276.988878075
7538.0,True,1.2073655728350503,2048090.8930242334,2472794.434274453
8169.0,True,1.0,3143669.916816509,3143669.916816509
6614.0,True,1.217535923777264,1709618.7064737454,2081522.191093403
2771.0,True,5.460519081349505,969833.6298897386,5295795.041747371
8135.0,True,1.1915174417178225,5126827.5800735755,6108704.4823376415
3938.0,True,1.0994357405228716,3476939.0123688714,3822671.017816632
9070.0,True,1.2483715191246987,1402373.2396334035,1750682.8115409769
9155.0,True,1.5740848388074216,1432991.869286028,2255650.775577443
744.0,True,1.1104869740743781,3605680.1960417354,4004060.8903822973
2872.0,True,1.1933873312694918,3765274.2921332987,4493430.638986582
359.0,True,2.5398015767220987,8125322.961886035,20636708.069974426
3831.0,True,1.3140272478406736,14023694.901761582,18427517.216319058
4842.0,True,1.0,2371461.4207281135,2371461.4207281135
3311.0,True,1.3616511737379444,7709730.582382255,10497963.696704123
984.0,True,1.0000000000000009,1190871.9386156567,1190871.9386156576
2676.0,True,1.3092564273314622,2969266.5052651567,3887531.2564784354
6723.0,True,1.1186303392712234,25748675.552301962,28803249.6688562
8520.0,True,1.3006262067589325,7816007.471088041,10165704.149120715
3822.0,True,1.568221561465001,6774081.022216914,10623259.91815144
2689.0,True,1.409246130017877,1912403.3848007475,2695047.069063542
7753.0,True,1.7821119105221808,1779337.2456046967,3170978.098227861
5926.0,True,1.0010674611429025,2793253.6459751097,2796235.3357044584
4778.0,True,1.3354256679851217,4667441.883817899,6233021.695479252
7570.0,True,1.0427150239035217,254749721.25913066,265631361.6921299
5483.0,True,1.1783542623403274,3917585.945905675,4616304.097442515
1951.0,True,1.2657280914669482,59011842.4897074,74692946.7684455
3279.0,True,1.1003871646710774,5683708.251758062,6254279.60796966
3065.0,True,1.3903309102259993,6337008.917288463,8810539.376083942
8834.0,True,1.2441258728300306,12598747.212960191,15674427.372889012
6662.0,True,1.0887448582176102,7045446.776179061,7670693.951410792
6382.0,True,1.159442131508708,61609213.799614325,71432318.16840054
3256.0,True,1.5016610063046552,1745034.680917655,2620450.5349833285
8854.0,True,1.1561647857018178,10784101.882250516,12468198.841678739
6918.0,True,1.2318788260661582,4952249.09258005,6100570.798554709
5162.0,True,1.015550151280477,6435806.568699216,6535884.334454375
6899.0,True,1.2233108424412553,81001165.41396806,99089603.90128474
4823.0,True,1.2493814572727184,2499871.0550062843,3123292.5416976395
4405.0,True,1.0858820474733324,62004248.20113135,67329299.9886892
2764.0,True,1.2511364002091219,20571616.552939136,25737898.280526657
1893.0,True,1.0,3391850.5980719733,3391850.5980719733
6044.0,True,1.1833555888789644,879158.333424625,1040356.927367546
5867.0,True,1.0549095004922076,2063111.0683929042,2176395.466618303
1321.0,True,1.0050129777171588,2520068.0252536535,2532701.0701099746
8941.0,True,1.2644051119369049,1521588.3720549478,1923904.1158900291
591.0,True,1.1781632739213042,3975828.4109909646,4684175.017242451
1558.0,True,1.546834321203216,99518212.97789785,153938187.41902372
2048.0,True,2.1326895733158597,10536524.096132273,22471135.07881261
7395.0,True,1.4203410781615118,2259283.6041544355,3208953.310197337
2121.0,True,1.3370778436219901,5282652.98449833,7063318.261116298
8084.0,True,1.0759949813508225,10440422.5944329,11233842.314791534
5069.0,True,1.8326878487519882,2588431.9857624094,4743787.847627747
7052.0,True,7.63563651512306,5442277.789711729,41555255.01656609
912.0,True,1.2939203444660679,938882.2348987304,1214838.8247932368
4654.0,True,1.1215011934697592,1262831.4446299386,1416266.9723036163
