agglosID,agglosName,ISO3,Longitude,Latitude
6744,Nianaba,BFA,-4.6289756451975945,10.831853481160948
6746,Niangara,COD,27.88445952288272,3.693758206450429
6747,Niangoloko,BFA,-4.91743702582848,10.282627400423788
6748,Nia-nia,COD,27.609572302891323,1.4078942433814159
6749,Niaogho,BFA,-0.7695854441439831,11.774657117073788
6750,Niapidou,CIV,-6.061317533617966,5.338765540120074
6752,Nicurupo,MOZ,38.33192641206402,-15.044699963032144
6754,Niefang,GNQ,10.249580029482546,1.8494667680596018
6755,Nielle,CIV,-5.622224790435747,10.201365322811977
6756,Niena,MLI,-6.347903015762999,11.427358595285549
6757,Nigel,ZAF,28.47698193606468,-26.427554702557686
6758,Nikki,BEN,3.204568832329269,9.934687382938867
6762,Nimule,SSD,32.064921564814085,3.5911710008365065
6763,Ningi,NGA,9.570761051710877,11.077892779189751
6765,Nioki,COD,17.68902715509272,-2.7156496117207833
6766,Niono socoura,MLI,-5.972271632540199,14.259545399780423
6767,Nioro,MLI,-9.594533100076118,15.232156304462034
6768,Nioro du rip,SEN,-15.772075433650755,13.745989764540877
6771,Nivale,MOZ,40.09874096409626,-13.963281288418115
6772,Nizahon 1,CIV,-7.397955802424736,6.372695442567473
6774,Njeru,UGA,33.15836181734658,0.4203142867690937
6775,Njinikom,CMR,10.345649708107095,6.196549360662251
6777,Damare,NGA,12.477792619441654,9.310561003619425
6778,Njombe,CMR,9.65693802244897,4.586920721548496
6779,Njombe mjini,TZA,34.746241062025554,-9.348500727550318
6782,Nkamba,COD,14.592001351936304,-5.025956706408951
6783,Nkambe,CMR,10.70127344240631,6.578552070519577
6784,Nkampini,ZAF,30.25225380686558,-30.92234143103045
6785,Phalombe,MWI,35.612637660142624,-15.775802239835507
6788,Nkassa,COD,28.699010123809828,-0.9829737150405127
6789,Nkawkaw,GHA,-0.774297236852568,6.550850883148305
6790,Nkayi,COG,13.281365674963359,-4.183293966530241
6791,Nkenkaasu,GHA,-1.9036567145938328,7.320804170380523
6792,Nkhata bay,MWI,34.27399382468973,-11.614108430011193
6794,Nkhotakota,MWI,34.284521109744574,-12.928679507820794
6795,Nko,NGA,8.189707156168517,5.875916837845211
6796,Nkobongo,ZAF,31.2131548725628,-29.442769312454864
6797,Nkombe,UGA,33.427873521513824,0.42110053962737237
6798,Nkome 2,TZA,32.12954826823709,-2.5738227744627697
6799,Nkongsamba,CMR,9.93571993578593,4.961292606235707
6800,Nkonkonjeru,UGA,32.92918573726117,0.24201422920431975
6802,Nkopola,MWI,35.14658757794162,-14.335429464179981
6803,Nkoranza,GHA,-1.711020130954258,7.556261220728191
6804,Kamwendo,MWI,33.046198127012964,-13.832082452354284
6805,Nkoteng,CMR,12.119294263700006,4.504877783117477
6806,Kayabwe (nkozi),UGA,32.04143530695237,0.005364655428662051
6807,Ekparakwa,NGA,7.759830912735465,4.829569820347036
6808,Nkrankwanta,GHA,-3.0439258178516884,7.024003619048073
